hd,ra,dec,flamsteed,bayer,const,propername,mag
104923,181.2373,17.4766,,,,,8.66
104941,181.2537,11.3360,,,,,8.93
104958,181.2678,20.2242,,,,,8.81
104977,181.2904,13.4729,,,,,7.64
104980,181.2950,2.1834,,,,,7.53
104976,181.3064,14.8512,,,,,9.06
104999,181.3548,17.2893,,,,,7.63
105000,181.3641,10.9607,,,,,7.91
105020,181.3774,28.5056,,,,,8.18
105021,181.3819,21.0004,,,,,9.21
105035,181.3893,26.3613,,,,,9.35
105034,181.4092,28.2945,,,,,8.99
105045,181.4219,21.5468,,,,,9.17
105060,181.4617,1.3055,,,,,9.09
105059,181.4624,5.3574,,,,,7.76
105073,181.4761,26.4672,,,,,9.14
105086,181.4994,16.7726,,,,,7.97
105087,181.5039,14.6491,,,,,10.1
105085,181.5034,23.2047,,,,,7.49
105102,181.5239,25.7704,,,,,8.98
105104,181.5253,10.4822,,,,,8.8
105156,181.5933,18.2008,,,,,8.84
105184,181.6640,7.4990,,,,,9.14
105182,181.6754,29.4890,,,,,8.27
105185,181.6907,5.2992,,,,,8.82
105183,181.6968,11.6702,,,,,11.07
105217,181.7320,20.4929,,,,,8.92
105219,181.7355,5.8034,,,,,8.44
105263,181.7948,9.6629,,,,,7.4
105262,181.7951,12.9855,,,,,7.1
105260,181.8090,17.6077,,,,,9.17
105279,181.8167,10.5314,,,,,8.4
105290,181.8460,19.3533,,,,,8.19
105303,181.8672,23.0423,,,,,7.64
105304,181.8686,13.0329,,,,,9.63
105307,181.8867,4.5132,,,,,7.45
105321,181.8997,13.5169,,,,,7.67
105322,181.8999,12.6491,,,,,8.78
105323,181.9074,0.7085,,,,,9.21
105335,181.9250,6.7704,,,,,9.33
105374,182.0025,0.6213,,,,,6.98
105371,182.0027,25.3770,,,,,8.5
105373,182.0108,6.0364,,,,,7.86
105426,182.0754,3.6584,,,,,8.53
105444,182.1069,15.1242,,,,,9.66
105475,182.1552,26.4935,,,,,6.97
105490,182.1741,3.1090,,,,,8.12
105548,182.3039,17.1861,,,,,7.22
105567,182.3089,14.8298,,,,,7.78
105568,182.3207,11.2917,,,,,8.51
105586,182.3403,29.4606,,,,,8.01
105587,182.3407,3.1067,,,,,8.54
105602,182.3652,28.2050,,,,,9.48
105603,182.3814,16.4130,,,,,9.45
105618,182.4026,11.2116,,,,,8.63
105637,182.4247,9.2914,,,,,10.17
105652,182.4429,8.1790,,,,,9.24
105680,182.4976,22.6396,,,,,8.07
105698,182.5264,24.2611,,,,,8.76
105699,182.5328,16.4269,,,,,7.05
105722,182.5596,14.5275,,,,,8.9
105740,182.5707,16.3704,,,,,8.37
105771,182.6159,29.0682,,,,,7.48
105805,182.6921,27.2815,,,,,6.01
105844,182.7490,22.8618,,,,,8.07
105845,182.7513,14.4244,,,,,8.49
105846,182.7564,8.7175,,,,,7.34
105865,182.7591,18.6250,,,,,8.03
105863,182.7808,25.9902,,,,,9.54
105866,182.7832,12.4710,,,,,8.71
105868,182.7834,6.6787,,,,,9.21
105898,182.8133,24.7536,,,,,7.51
105910,182.8408,22.5936,,,,,7.53
105911,182.8558,0.1938,,,,,7.63
105928,182.8805,7.3690,,,,,8.83
105929,182.8862,2.6080,,,,,8.86
105964,182.8953,25.7379,,,,,8.73
105967,182.9176,4.0559,,,,,6.93
105982,182.9419,23.3225,,,,,6.73
106025,182.9888,13.0000,,,,,8.54
106028,182.9939,5.3413,,,,,8.9
106026,182.9948,11.2922,,,,,8.38
106027,182.9974,9.3071,,,,,8.26
106023,182.9976,23.0932,,,,,8.74
106022,183.0042,28.5363,,,,,6.47
106038,183.0057,13.2613,,,,,10.17
106076,183.0736,5.8728,,,,,7.4
106091,183.0964,6.0651,,,,,8.31
106088,183.1027,19.8010,,,,,8.37
106103,183.1037,27.3801,,,,,8.07
106104,183.1239,16.0701,,,,,10.34
106105,183.1247,3.4041,,,,,7.62
106136,183.1941,11.1114,,,,,8.29
106156,183.2397,10.0377,,,,,7.92
106184,183.2629,28.6349,,,,,7.68
106186,183.2748,13.0613,,,,,9.24
106210,183.3046,10.8217,,,,,7.57
106209,183.3087,11.5163,,,,,7.59
106224,183.3234,22.0265,,,,,7.51
106238,183.3308,29.2565,,,,,9.44
106252,183.3730,10.0416,,,,,7.41
106267,183.4103,3.9717,,,,,8.89
106294,183.4531,15.4635,,,,,9.28
106295,183.4594,8.9722,,,,,7.56
106330,183.4690,28.2945,,,,,8.54
106313,183.4730,6.9199,,,,,9.97
106314,183.4824,2.2602,,,,,6.91
106350,183.5148,4.9956,,,,,8.71
106349,183.5169,12.1474,,,,,7.99
106398,183.5755,26.5048,,,,,7.41
106400,183.5875,11.8193,,,,,9.18
106423,183.6139,8.7824,,,,,7.5
106421,183.6146,23.6612,,,,,7.34
106479,183.7156,28.6304,,,,,8.68
106495,183.7571,14.2650,,,,,9.41
106513,183.7578,9.9878,,,,,9.41
106512,183.7644,9.9909,,,,,9.42
106496,183.7668,7.5304,,,,,8.63
106542,183.8066,16.9074,,,,,6.82
106529,183.8080,4.5257,,,,,7.94
106544,183.8237,4.9150,,,,,8.58
106560,183.8457,1.4921,,,,,9.62
106607,183.9249,10.8676,,,,,8.41
106621,183.9533,9.0348,,,,,8.85
106678,184.0104,28.0487,,,,,8.28
106679,184.0299,3.5600,,,,,8.04
106691,184.0349,25.7604,,,,,8.09
106715,184.0641,6.2232,,,,,7.69
106749,184.1111,7.3555,,,,,8.4
106746,184.1182,16.0285,,,,,9.83
106747,184.1300,12.5101,,,,,9.71
106774,184.1694,13.2971,,,,,8.84
106785,184.2040,12.5392,,,,,9.01
106814,184.2359,27.7397,,,,,7.99
106817,184.2432,0.3521,,,,,7.88
106832,184.2818,1.7125,,,,,8.89
106842,184.2958,24.6250,,,,,8.36
106857,184.3295,28.7264,,,,,8.96
106858,184.3329,22.2086,,,,,8.13
106877,184.3625,6.6011,,,,,7.92
106887,184.3774,28.9372,,,,,5.71
106888,184.4008,14.4428,,,,,8.17
106926,184.4344,15.1447,,,,,6.36
106947,184.4485,25.0544,,,,,8.69
106929,184.4582,10.1200,,,,,9.81
106949,184.4618,15.0192,,,,,8.36
106946,184.4621,25.5713,,,,,7.85
106964,184.4890,11.8041,,,,,9.04
106965,184.4898,1.5753,,,,,7.56
106972,184.5172,18.4350,,,,,7.58
106985,184.5462,22.7150,,,,,8.7
106999,184.5467,27.3006,,,,,7.47
106988,184.5550,9.8684,,,,,8.84
107000,184.5796,3.1011,,,,,8.02
107035,184.6150,8.0650,,,,,7.27
107034,184.6212,8.6857,,,,,9.05
107067,184.6508,23.1201,,,,,8.69
107086,184.6705,26.1904,,,,,7.56
107068,184.6788,11.7961,,,,,8.88
107069,184.6811,3.8677,,,,,8.58
107087,184.6924,19.1681,,,,,8.04
107114,184.7427,23.5690,,,,,8.38
107117,184.7540,1.1660,,,,,7.62
107132,184.7562,24.8462,,,,,8.79
107116,184.7579,12.9189,,,,,10.36
107131,184.7584,26.0083,,,,,6.44
107146,184.7771,16.5483,,,,,7.04
107134,184.7780,10.5934,,,,,8.73
107159,184.8164,25.0602,,,,,7.77
107170,184.8343,14.5416,,,,,6.52
107169,184.8428,17.7287,,,,,8.05
107173,184.8483,9.4647,,,,,9.03
107174,184.8560,6.9919,,,,,8.63
107214,184.8681,24.2842,,,,,9.02
107228,184.9185,5.5451,,,,,9.06
107238,184.9474,6.0412,,,,,7.72
107254,184.9621,14.3834,,,,,8.95
107256,184.9661,11.5986,,,,,8.25
107257,184.9778,10.4844,,,,,8.39
107258,184.9806,5.6716,,,,,7.28
107288,185.0202,13.8551,,,,,6.94
107303,185.0254,15.7148,,,,,8.04
107305,185.0337,9.8925,,,,,7.6
107326,185.0740,26.0019,,,,,6.16
107325,185.0820,26.6195,,,,,5.52
107346,185.1151,9.9899,,,,,10.38
107363,185.1405,13.7511,,,,,9.88
107382,185.1609,20.0648,,,,,8.35
107384,185.1715,15.1440,,,,,9.03
107398,185.1724,27.0545,,,,,6.32
107400,185.1753,22.9144,,,,,8.46
107399,185.1899,25.7659,,,,,9.05
107415,185.2030,15.5410,,,,,6.47
107417,185.2313,6.5719,,,,,9.15
107428,185.2508,4.5378,,,,,8.2
107469,185.2642,25.0317,,,,,7.31
107468,185.2700,25.7200,,,,,8.06
107472,185.3036,5.4903,,,,,9.19
107473,185.3089,3.7077,,,,,8.35
107498,185.3520,2.7282,,,,,8.41
107513,185.3614,24.9970,,,,,7.38
107516,185.3730,7.8186,,,,,9.54
107531,185.3848,24.5120,,,,,8.94
107550,185.4141,21.3028,,,,,8.35
107569,185.4380,21.8727,,,,,7.41
107583,185.4543,26.5491,,,,,9.31
107611,185.4840,27.3095,,,,,8.51
107598,185.4850,14.8444,,,,,9.55
107612,185.5086,16.7447,,,,,6.67
107638,185.5348,7.5697,,,,,9.17
107637,185.5363,11.5685,,,,,9.97
107655,185.5451,24.7739,,,,,6.21
107657,185.5626,4.8549,,,,,7.64
107658,185.5715,3.2977,,,,,7.99
107672,185.5925,9.9427,,,,,8.63
107685,185.6032,22.4641,,,,,8.53
107725,185.6433,26.6215,,,,,7.86
107742,185.6636,27.1334,,,,,8.47
107728,185.6710,5.9149,,,,,8.47
107743,185.6755,20.1489,,,,,7.92
107752,185.7197,11.6071,,,,,10.01
107764,185.7471,16.2434,,,,,8.27
107774,185.7712,12.6852,,,,,9.24
107793,185.7850,25.8514,,,,,9.1
107811,185.8162,13.6222,,,,,8.51
107825,185.8361,19.6599,,,,,8.26
107854,185.8749,24.5933,,,,,7.4
107842,185.8774,0.7124,,,,,8.68
107855,185.8866,13.9226,,,,,8.98
107864,185.8950,23.4285,,,,,8.93
107856,185.9106,1.5228,,,,,8.82
107877,185.9209,26.9799,,,,,8.37
107865,185.9272,11.9205,,,,,8.92
107889,185.9626,8.3440,,,,,8.83
107888,185.9731,12.5803,,,,,10.39
107907,185.9776,15.6178,,,,,8.81
107936,186.0136,23.9825,,,,,8.86
107935,186.0144,25.8512,,,,,6.71
107937,186.0479,5.9716,,,,,7.65
107952,186.0686,9.5081,,,,,9.0
107951,186.0694,10.2919,,,,,9.65
108007,186.1117,25.5824,,,,,6.41
107987,186.1178,11.1681,,,,,9.06
108008,186.1265,22.1648,,,,,8.89
107990,186.1358,4.3312,,,,,7.96
108022,186.1508,18.6684,,,,,8.2
108024,186.1641,5.0349,,,,,7.97
108023,186.1682,17.8528,,,,,8.59
108026,186.1697,1.3839,,,,,7.59
108058,186.2175,6.3637,,,,,8.47
108079,186.2269,16.1948,,,,,8.09
108102,186.2594,25.5607,,,,,8.12
108103,186.2683,22.9285,,,,,8.55
108123,186.3129,23.9262,,,,,6.03
108136,186.3276,13.1595,,,,,10.06
108137,186.3366,11.9099,,,,,8.82
108154,186.3437,23.2291,,,,,8.57
108155,186.3645,16.1714,,,,,8.21
108157,186.3761,4.8989,,,,,8.88
108176,186.3799,9.7518,,,,,8.09
108187,186.3902,18.8670,,,,,8.72
108177,186.3956,1.2840,,,,,9.66
108201,186.4142,23.3511,,,,,7.65
108226,186.4665,26.7767,,,,,8.34
108213,186.4784,4.1998,,,,,7.44
108238,186.4990,25.6817,,,,,8.24
108228,186.5035,2.0420,,,,,7.33
108239,186.5137,15.8639,,,,,6.74
108263,186.5701,0.5147,,,,,8.3
108301,186.6246,14.5720,,,,,8.04
108300,186.6267,18.8904,,,,,9.05
108286,186.6387,2.4423,,,,,8.72
108302,186.6393,7.8938,,,,,7.94
108317,186.6535,5.3025,,,,,8.03
108348,186.7216,14.0438,,,,,8.89
108360,186.7521,0.1195,,,,,8.92
108384,186.7627,8.9691,,,,,9.52
108421,186.8071,27.0247,,,,,8.24
108424,186.8301,7.2416,,,,,8.2
108425,186.8402,7.1484,,,,,8.44
108423,186.8538,7.3831,,,,,9.2
108449,186.8634,24.6554,,,,,8.3
108440,186.8670,8.0124,,,,,8.06
108438,186.8764,11.1363,,,,,9.08
108466,186.8871,28.1090,,,,,7.05
108468,186.8879,17.8343,,,,,7.44
108467,186.8949,24.2274,,,,,8.8
108486,186.9099,25.9121,,,,,6.69
108454,186.9136,4.4175,,,,,8.36
108472,186.9149,6.1544,,,,,7.68
108487,186.9229,14.2581,,,,,9.63
108471,186.9253,8.6103,,,,,6.36
108519,186.9429,27.4228,,,,,7.7
108505,186.9736,8.8987,,,,,8.85
108545,187.0154,29.8177,,,,,9.13
108547,187.0215,18.3306,,,,,8.57
108546,187.0242,20.3544,,,,,7.8
108548,187.0449,15.6185,,,,,8.59
108559,187.0489,15.2525,,,,,8.8
108576,187.0578,25.0335,,,,,8.95
108560,187.0619,11.8266,,,,,7.88
108562,187.0681,3.6971,,,,,8.32
108577,187.0703,12.3447,,,,,9.57
108563,187.0715,3.2708,,,,,8.89
108561,187.0767,4.3966,,,,,6.72
108629,187.1362,29.5899,,,,,8.58
108614,187.1434,12.1174,,,,,8.01
108642,187.1590,26.2270,,,,,6.52
108651,187.1857,25.8993,,,,,6.63
108652,187.1889,19.9518,,,,,7.68
108653,187.2258,1.1485,,,,,8.65
108675,187.2363,28.8862,,,,,8.59
108678,187.2661,5.9607,,,,,8.05
108677,187.2715,6.8652,,,,,8.05
108676,187.2737,13.9503,,,,,8.73
108714,187.3353,17.3219,,,,,7.71
108723,187.3673,4.8382,,,,,7.14
108737,187.3846,11.4926,,,,,8.5
108775,187.4451,14.6502,,,,,7.28
108807,187.4814,24.3385,,,,,7.86
108805,187.4915,26.1208,,,,,8.06
108806,187.4994,24.5480,,,,,8.58
108815,187.5311,17.8956,,,,,7.38
108816,187.5468,5.8770,,,,,8.15
108863,187.5830,21.9482,,,,,7.71
108849,187.5876,4.4164,,,,,8.28
108862,187.5880,22.4265,,,,,8.7
108874,187.6120,22.8798,,,,,8.76
108850,187.6192,0.5744,,,,,9.33
108875,187.6408,9.7157,,,,,7.46
108877,187.6434,3.5082,,,,,7.34
108894,187.6782,5.0742,,,,,8.05
108915,187.7039,12.4867,,,,,8.65
108916,187.7262,0.6648,,,,,8.49
108976,187.7629,27.7303,,,,,8.56
108956,187.7637,23.7731,,,,,7.12
108957,187.7767,16.6141,,,,,7.47
108958,187.8037,3.5624,,,,,8.13
108959,187.8109,1.3270,,,,,7.63
108978,187.8224,2.3026,,,,,8.64
108984,187.8262,20.2178,,,,,7.91
108985,187.8392,7.6043,,,,,6.05
108986,187.8433,5.0529,,,,,7.76
109012,187.8883,27.0645,,,,,7.52
109030,187.8903,25.8704,,,,,7.9
109031,187.8905,21.5768,,,,,7.92
109033,187.9044,10.2674,,,,,8.55
109032,187.9140,12.1279,,,,,8.09
109055,187.9220,22.1234,,,,,8.85
109070,187.9417,22.9696,,,,,8.04
109069,187.9606,29.3141,,,,,7.55
109071,187.9628,5.7099,,,,,7.52
109083,187.9667,23.2691,,,,,7.62
109118,188.0415,20.9192,,,,,8.55
109157,188.1143,28.0846,,,,,9.17
109216,188.2382,21.6997,,,,,9.02
109214,188.2546,25.9666,,,,,8.78
109218,188.2850,1.0440,,,,,8.1
109248,188.3189,5.7815,,,,,9.36
109270,188.3525,7.9460,,,,,7.59
109283,188.3649,20.4349,,,,,8.01
109282,188.3840,24.4487,,,,,7.24
109285,188.3858,7.6792,,,,,6.96
109284,188.3945,8.9176,,,,,9.29
109286,188.3958,7.2809,,,,,8.78
109306,188.4040,28.0815,,,,,8.61
109288,188.4041,2.9120,,,,,9.04
109287,188.4042,4.2205,,,,,7.79
109360,188.5020,8.5907,,,,,8.87
109401,188.5840,10.9211,,,,,7.6
109402,188.5868,6.3788,,,,,8.0
109415,188.5885,26.2890,,,,,8.31
109416,188.5900,14.6437,,,,,8.84
109417,188.6282,7.7347,,,,,6.76
109438,188.6351,20.8995,,,,,8.39
109427,188.6363,5.9658,,,,,8.52
109439,188.6574,11.3010,,,,,8.19
109440,188.6687,8.5609,,,,,8.83
109451,188.6856,15.8073,,,,,8.75
109463,188.6904,24.2242,,,,,7.69
109464,188.6995,21.5476,,,,,8.09
109482,188.7008,29.0874,,,,,8.06
109486,188.7165,10.8363,,,,,7.9
109484,188.7224,24.5153,,,,,8.43
109483,188.7262,27.4556,,,,,9.04
109499,188.7832,7.4427,,,,,7.75
109519,188.7840,21.8814,,,,,5.86
109520,188.7947,11.5477,,,,,7.55
109521,188.8165,2.2610,,,,,7.04
109552,188.8666,28.8375,,,,,8.09
109553,188.8884,15.6364,,,,,8.07
109554,188.9121,3.4151,,,,,9.05
109626,188.9893,29.9269,,,,,8.93
109628,188.9903,11.4054,,,,,8.42
109627,189.0080,25.4236,,,,,7.72
109650,189.0231,29.4532,,,,,8.81
109656,189.0914,1.0449,,,,,8.99
109684,189.1185,10.7298,,,,,8.71
109718,189.1655,25.7915,,,,,9.12
109719,189.1775,23.6332,,,,,8.9
109730,189.2004,29.6921,,,,,9.31
109741,189.2031,20.2378,,,,,7.54
109731,189.2035,7.9332,,,,,8.98
109764,189.2817,8.7969,,,,,6.61
109782,189.2950,21.1979,,,,,7.67
109793,189.3423,12.9836,,,,,8.22
109814,189.4085,12.6696,,,,,9.02
109823,189.4096,28.6294,,,,,8.07
109815,189.4097,10.5841,,,,,7.58
109824,189.4502,4.9854,,,,,7.97
109840,189.4659,4.2886,,,,,6.99
109859,189.5162,9.8136,,,,,8.99
109860,189.5184,3.2824,,,,,6.33
109869,189.5371,9.5856,,,,,8.61
109870,189.5396,2.9552,,,,,9.33
109871,189.5542,1.9799,,,,,8.32
109896,189.5934,1.8547,,,,,5.68
109929,189.6062,14.8724,,,,,7.64
109914,189.6247,6.9886,,,,,7.77
109941,189.6302,28.5731,,,,,8.7
109915,189.6344,0.2173,,,,,8.45
109942,189.6462,13.8055,,,,,7.21
109954,189.6689,23.6347,,,,,8.44
109968,189.6961,26.7519,,,,,9.36
109983,189.7146,13.8038,,,,,8.77
109982,189.7204,24.3987,,,,,8.77
109984,189.7442,2.9392,,,,,8.55
109996,189.7591,22.6595,,,,,6.39
110025,189.7884,16.4798,,,,,7.58
110026,189.7918,14.3272,,,,,8.01
110044,189.8112,29.2354,,,,,8.99
110028,189.8172,5.0409,,,,,8.29
110045,189.8447,7.5742,,,,,9.26
110046,189.8619,1.0329,,,,,9.53
110121,189.9748,5.4457,,,,,8.9
110183,190.0288,27.9099,,,,,10.03
110167,190.0367,6.1727,,,,,9.71
110184,190.0587,8.5272,,,,,8.27
110196,190.0711,21.5199,,,,,7.99
110220,190.1216,16.2793,,,,,7.89
110221,190.1463,7.6998,,,,,8.0
110250,190.1625,10.9311,,,,,9.08
110236,190.1777,1.2984,,,,,9.37
110249,190.1828,12.7154,,,,,7.91
110261,190.2080,3.8697,,,,,7.68
110280,190.2256,8.8294,,,,,7.16
110297,190.2309,27.1391,,,,,7.82
110315,190.2770,15.3767,,,,,7.91
110349,190.3445,21.8305,,,,,8.56
110350,190.3519,19.0748,,,,,7.85
110376,190.4045,19.8513,,,,,9.07
110412,190.4516,9.8861,,,,,6.97
110414,190.4569,5.8680,,,,,8.2
110424,190.4955,5.4167,,,,,8.94
110439,190.5024,9.0030,,,,,8.83
110440,190.5124,0.4952,,,,,8.14
110465,190.5448,26.3610,,,,,9.28
110467,190.5664,8.0422,,,,,7.91
110468,190.5676,4.2926,,,,,7.74
110486,190.6216,1.3291,,,,,8.5
110523,190.6496,29.1625,,,,,9.32
110514,190.6622,2.5767,,,,,8.04
110524,190.6626,28.3597,,,,,7.48
110513,190.6673,18.7734,,,,,9.05
110555,190.7307,5.2664,,,,,8.36
110571,190.7312,25.9097,,,,,8.8
110585,190.7602,11.7832,,,,,9.17
110584,190.7664,12.4725,,,,,9.3
110582,190.7695,24.2999,,,,,8.0
110600,190.8063,24.6096,,,,,9.14
110612,190.8163,10.1007,,,,,7.43
110628,190.8270,26.1266,,,,,6.68
110627,190.8286,26.4197,,,,,9.67
110630,190.8838,2.6212,,,,,8.43
110644,190.9043,2.1634,,,,,8.67
110680,190.9079,25.6801,,,,,7.62
110689,190.9494,7.5585,,,,,8.22
110703,190.9633,15.1123,,,,,8.77
110745,190.9974,27.3249,,,,,8.68
110721,190.9994,21.1730,,,,,7.94
110722,191.0056,10.9213,,,,,8.64
110763,191.0665,3.3510,,,,,8.17
110777,191.0837,6.8547,,,,,8.64
110788,191.0855,27.9820,,,,,8.03
110789,191.0943,21.9935,,,,,7.59
110778,191.1058,0.5368,,,,,7.88
110815,191.1402,13.3486,,,,,8.84
110802,191.1453,3.5318,,,,,8.3
110822,191.1778,17.7005,,,,,8.55
110844,191.1841,28.8577,,,,,8.31
110855,191.2202,13.4894,,,,,9.04
110883,191.2639,27.3934,,,,,7.44
110872,191.2661,23.5937,,,,,7.78
110882,191.2701,27.7473,,,,,8.91
110885,191.3302,1.0559,,,,,9.14
110899,191.3379,3.5245,,,,,8.58
110898,191.3469,4.3600,,,,,9.5
110950,191.3557,29.7760,,,,,8.18
110932,191.3590,14.3736,,,,,7.22
110933,191.3613,13.4125,,,,,8.14
110963,191.3840,28.8180,,,,,9.42
110935,191.3895,0.9868,,,,,9.09
110995,191.4804,13.5831,,,,,8.32
111004,191.5055,29.6000,,,,,9.04
110989,191.5096,2.5930,,,,,8.48
111013,191.5254,28.9876,,,,,9.48
111005,191.5618,2.4643,,,,,7.95
111030,191.6005,2.3278,,,,,8.34
111065,191.6200,26.3445,,,,,9.64
111057,191.6207,16.5214,,,,,8.44
111056,191.6280,21.0526,,,,,8.57
111066,191.6363,24.1451,,,,,6.83
111069,191.6424,11.3785,,,,,8.66
111068,191.6513,12.9640,,,,,8.56
111132,191.7591,9.0640,,,,,6.89
111133,191.7596,5.9504,,,,,6.31
111154,191.7781,22.6168,,,,,8.38
111163,191.7941,15.5917,,,,,6.66
111165,191.8118,7.0079,,,,,8.46
111166,191.8267,4.1448,,,,,11.98
111181,191.8327,6.8611,,,,,8.41
111196,191.8772,0.4388,,,,,9.2
111271,191.9535,29.5322,,,,,7.25
111238,191.9535,19.0243,,,,,7.73
111255,191.9627,21.6366,,,,,8.07
111256,191.9632,13.4239,,,,,8.05
111254,191.9708,22.7198,,,,,8.16
111257,191.9890,8.5168,,,,,8.1
111285,191.9974,24.0956,,,,,7.2
111273,191.9999,12.6275,,,,,9.11
111272,192.0017,18.8368,,,,,6.91
111284,192.0125,27.1058,,,,,8.14
111274,192.0167,3.4553,,,,,7.96
111288,192.0454,1.7675,,,,,9.39
111292,192.0598,5.0359,,,,,9.2
111307,192.0744,19.3226,,,,,7.64
111309,192.0808,9.1116,,,,,7.93
111319,192.0971,20.6371,,,,,8.16
111348,192.1071,27.7839,,,,,8.71
111336,192.1185,17.5798,,,,,8.32
111367,192.1421,26.5970,,,,,8.77
111368,192.1582,12.6883,,,,,9.31
111349,192.1620,16.9381,,,,,8.65
111369,192.1840,9.1902,,,,,8.88
111395,192.1961,24.8402,,,,,6.29
111382,192.2004,13.3238,,,,,7.87
111396,192.2143,15.4144,,,,,8.58
111398,192.2184,12.0964,,,,,7.1
111410,192.2481,19.6799,,,,,8.53
111470,192.3629,5.1721,,,,,7.56
111514,192.3864,26.2219,,,,,8.78
111486,192.3889,1.4750,,,,,8.18
111484,192.3951,3.8182,,,,,8.04
111498,192.3955,9.3732,,,,,7.68
111540,192.4319,29.1561,,,,,9.52
111515,192.4368,1.1880,,,,,8.13
111526,192.4471,18.3429,,,,,8.75
111541,192.4526,26.4313,,,,,6.87
111542,192.4582,21.6408,,,,,8.47
111543,192.4692,10.9957,,,,,9.18
111544,192.5105,0.6656,,,,,8.34
111591,192.5720,22.8634,,,,,6.43
111592,192.5855,6.2272,,,,,7.32
111606,192.5981,9.8292,,,,,8.94
111629,192.6382,12.5605,,,,,8.59
111660,192.7067,8.0991,,,,,8.29
111661,192.7124,3.5128,,,,,8.45
111677,192.7336,6.2658,,,,,9.66
111691,192.7739,5.5532,,,,,9.24
111718,192.8004,19.1614,,,,,7.22
111719,192.8276,1.0854,,,,,8.71
111763,192.8327,28.8575,,,,,9.11
111733,192.8344,8.2104,,,,,7.66
111744,192.8472,12.3728,,,,,8.86
111764,192.8533,14.8589,,,,,8.94
111782,192.8654,27.2338,,,,,9.3
111813,192.9101,25.5088,,,,,9.09
111766,192.9130,0.4961,,,,,9.06
111814,192.9398,19.2288,,,,,8.14
111816,192.9667,0.0850,,,,,7.83
111815,192.9672,17.9152,,,,,8.72
111842,192.9752,25.6748,,,,,7.55
111845,192.9766,19.1681,,,,,7.75
111844,192.9784,19.1722,,,,,7.29
111832,192.9809,7.9045,,,,,7.79
111843,193.0064,20.1698,,,,,8.43
111861,193.0224,28.1293,,,,,8.8
111878,193.0484,25.3735,,,,,8.87
111891,193.0816,26.4906,,,,,9.33
111919,193.1031,28.8395,,,,,8.81
111893,193.1146,16.1225,,,,,6.29
111908,193.1226,7.2079,,,,,9.36
111909,193.1419,1.9436,,,,,7.86
111940,193.2174,2.1170,,,,,8.74
111959,193.2423,15.0315,,,,,7.92
112001,193.2565,26.7942,,,,,7.66
111997,193.2660,19.6050,,,,,7.66
112002,193.2936,12.4659,,,,,7.96
112031,193.3080,28.9899,,,,,8.01
112032,193.3178,25.1439,,,,,8.8
112016,193.3282,13.1654,,,,,9.06
112034,193.3400,13.3439,,,,,8.56
112060,193.3838,19.4811,,,,,6.42
112061,193.4172,4.2378,,,,,7.66
112062,193.4274,2.6630,,,,,8.74
112084,193.4496,19.0574,,,,,7.07
112099,193.4767,6.7629,,,,,8.24
112115,193.4809,24.6359,,,,,8.11
112127,193.4823,26.7800,,,,,6.91
