hd,ra,dec,flamsteed,bayer,const,propername,mag
67208,121.7161,-1.6481,,,,,7.89
67458,121.7521,-29.4029,,,,,6.8
67473,121.7587,-29.8968,,,,,8.98
67257,121.7646,-4.0141,,,,,7.62
67408,121.8167,-17.3687,,,,,6.5
67456,121.8252,-20.5543,,,,,5.33
67507,121.8743,-22.9126,,,,,8.2
67429,121.9032,-8.5774,,,,,8.07
67404,121.9222,-3.4067,,,,,6.86
67604,121.9286,-28.3213,,,,,8.19
67491,121.9406,-12.9526,,,,,9.5
67522,121.9470,-19.1622,,,,,8.74
67452,121.9846,-1.3495,,,,,7.73
67601,121.9891,-23.3837,,,,,8.69
67551,122.0083,-13.5081,,,,,7.27
67673,122.0357,-25.8153,,,,,7.95
67652,122.0420,-22.1318,,,,,7.64
67698,122.0807,-23.6178,,,,,6.56
67631,122.0967,-15.1622,,,,,8.93
67548,122.1090,-1.0313,,,,,8.14
67670,122.1235,-19.8602,,,,,7.07
67728,122.1569,-19.8399,,,,,7.54
67696,122.1640,-18.3960,,,,,8.96
67650,122.1813,-10.7896,,,,,8.9
67751,122.1816,-20.3632,,,,,6.37
67799,122.2138,-21.6999,,,,,8.01
67771,122.2330,-15.9778,,,,,9.17
67725,122.2369,-11.3397,,,,,6.31
67887,122.2470,-29.2418,,,,,9.39
67816,122.2617,-20.4997,,,,,7.62
67920,122.2794,-29.8721,,,,,7.79
67770,122.3022,-11.5815,,,,,8.13
67836,122.3114,-17.3619,,,,,8.69
67882,122.3146,-21.5765,,,,,7.41
67722,122.3154,-4.5527,,,,,7.53
67835,122.3192,-15.5702,,,,,7.32
67719,122.3246,-0.1169,,,,,7.85
67720,122.3262,-0.4493,,,,,7.52
67880,122.3689,-16.2489,,,,,5.66
67860,122.3985,-11.4310,,,,,8.06
67811,122.4007,-2.1777,,,,,9.13
68026,122.4159,-27.4392,,,,,9.01
67914,122.4447,-13.7451,,,,,9.66
67856,122.4510,-5.1995,,,,,8.85
68047,122.4580,-26.5140,,,,,9.43
67997,122.4851,-18.3148,,,,,9.09
67939,122.5269,-6.7452,,,,,7.74
67962,122.5575,-3.2686,,,,,8.54
68109,122.5650,-22.5333,,,,,6.8
68086,122.5889,-18.1919,,,,,8.32
68083,122.6274,-9.6047,,,,,7.65
68145,122.7435,-6.7479,,,,,6.71
68103,122.7547,-0.3112,,,,,8.87
68104,122.7617,-1.1683,,,,,8.38
68292,122.7640,-18.9741,,,,,7.53
68385,122.7939,-26.8841,,,,,8.89
68173,122.8049,-1.5664,,,,,7.82
68229,122.8115,-7.1991,,,,,8.12
68201,122.8254,-2.6049,,,,,8.58
68360,122.8757,-14.4381,,,,,7.68
68312,122.8875,-7.7725,,,,,5.36
68287,122.8902,-6.0158,,,,,7.89
68407,122.9507,-12.6788,,,,,9.1
68535,122.9593,-27.5235,,,,,7.92
68381,122.9748,-8.1136,,,,,9.09
68406,122.9753,-11.4726,,,,,8.46
68533,123.0105,-21.9927,,,,,8.66
68595,123.0465,-28.5770,,,,,8.64
68467,123.0525,-8.5359,,,,,8.3
68594,123.0732,-24.1749,,,,,8.96
68530,123.1015,-10.8330,,,,,8.21
68568,123.1664,-10.5387,,,,,9.37
68587,123.1764,-13.4797,,,,,8.16
68758,123.1913,-29.9108,,,,,6.53
68586,123.2167,-7.2046,,,,,7.93
68673,123.2224,-16.2161,,,,,9.39
68672,123.2372,-13.8557,,,,,8.11
68733,123.2709,-19.4571,,,,,8.46
68687,123.2794,-12.7194,,,,,7.65
68646,123.2856,-5.6433,,,,,9.26
68783,123.2966,-21.2415,,,,,8.11
68799,123.2988,-23.9701,,,,,8.59
68798,123.3039,-23.5120,,,,,7.61
68797,123.3059,-22.3975,,,,,9.08
68821,123.3185,-24.2926,,,,,7.19
68669,123.3251,-5.6407,,,,,8.71
68780,123.3314,-18.1395,,,,,8.0
68667,123.3407,-1.1659,,,,,6.48
68707,123.3544,-4.0649,,,,,9.1
68839,123.3788,-20.5748,,,,,8.45
68884,123.3794,-23.9532,,,,,7.8
68730,123.3925,-6.5944,,,,,7.49
68837,123.4035,-17.1248,,,,,8.47
68910,123.4306,-22.3409,,,,,8.64
68778,123.4488,-5.6239,,,,,8.95
68814,123.4880,-4.0535,,,,,9.58
68856,123.4934,-10.0321,,,,,8.53
68793,123.4946,-4.6551,,,,,8.86
69015,123.5195,-25.7118,,,,,8.93
69040,123.5546,-24.9325,,,,,7.75
68879,123.5710,-5.9002,,,,,8.19
68998,123.5903,-16.1857,,,,,8.66
68937,123.5999,-3.8299,,,,,7.62
69102,123.6308,-27.4168,,,,,8.45
69120,123.6402,-27.7630,,,,,8.58
69139,123.6659,-25.9996,,,,,8.11
69101,123.7327,-17.2760,,,,,6.98
69234,123.7537,-29.0678,,,,,8.93
69233,123.7587,-28.4513,,,,,8.3
69076,123.7822,-6.9189,,,,,8.27
69279,123.8114,-28.6859,,,,,9.11
69058,123.8151,-0.7616,,,,,9.19
69274,123.8519,-23.6378,,,,,8.21
69156,123.8536,-11.2929,,,,,8.11
69096,123.8560,-0.0875,,,,,8.34
69319,123.8619,-27.6394,,,,,9.11
69229,123.8898,-13.6243,,,,,7.06
69153,123.9133,-1.2473,,,,,8.17
69179,123.9175,-4.9805,,,,,9.01
69375,123.9271,-29.1569,,,,,9.35
69247,123.9380,-10.4485,,,,,9.25
69225,123.9514,-7.3365,,,,,8.4
69354,123.9972,-19.4082,,,,,7.11
69270,124.0274,-5.2422,,,,,9.38
69371,124.0503,-15.6860,,,,,7.38
69351,124.1103,-3.2261,,,,,7.16
69437,124.1782,-9.0535,,,,,7.63
69562,124.1856,-21.8821,,,,,6.97
69460,124.1985,-9.0143,,,,,7.07
69561,124.2155,-19.1664,,,,,8.79
69530,124.2170,-15.1520,,,,,7.2
69488,124.2174,-12.5908,,,,,8.97
69531,124.2200,-16.2376,,,,,8.99
69589,124.2259,-21.3207,,,,,6.6
69558,124.2771,-10.8640,,,,,7.99
69502,124.2900,-3.3637,,,,,6.72
69557,124.2904,-10.6619,,,,,9.62
69588,124.2982,-12.8834,,,,,8.72
69705,124.3146,-23.7355,,,,,8.42
69526,124.3153,-5.3691,,,,,7.73
69524,124.3292,-1.8387,,,,,8.37
69613,124.3411,-10.9264,,,,,9.22
69704,124.3469,-21.8291,,,,,8.14
69757,124.3614,-29.1323,,,,,7.57
69756,124.3712,-26.3020,,,,,7.32
69611,124.3723,-3.9896,,,,,7.74
69755,124.3936,-25.0023,,,,,7.63
69724,124.3955,-18.9562,,,,,7.89
69816,124.4546,-28.1832,,,,,9.38
69754,124.4560,-18.6479,,,,,8.82
69663,124.4671,-1.8040,,,,,7.46
69834,124.4775,-25.3612,,,,,8.3
69791,124.5018,-16.8607,,,,,8.03
69772,124.5047,-14.9749,,,,,7.58
69721,124.5069,-4.0190,,,,,8.8
69947,124.5839,-26.3447,,,,,7.58
69811,124.5863,-10.1260,,,,,7.76
69924,124.5949,-24.6162,,,,,8.24
69830,124.5998,-12.6322,,,,,5.95
69789,124.6028,-7.5713,,,,,7.59
69945,124.6449,-22.0707,,,,,8.88
69901,124.6556,-14.5664,,,,,6.96
69874,124.6779,-8.8527,,,,,9.64
69848,124.6824,-6.1816,,,,,8.69
69968,124.6858,-20.5452,,,,,9.32
69999,124.8012,-13.6080,,,,,8.93
69966,124.8099,-7.5582,,,,,6.91
69965,124.8129,-5.6195,,,,,7.43
69997,124.8128,-10.1658,,,,,6.31
70098,124.8131,-26.7998,,,,,8.76
70117,124.8156,-27.8493,,,,,9.6
70039,124.8195,-16.8606,,,,,8.54
70097,124.8261,-23.7970,,,,,7.66
70075,124.8428,-20.1643,,,,,6.68
70015,124.8494,-9.8088,,,,,8.38
70038,124.8730,-11.8830,,,,,7.66
69996,124.8986,-0.7893,,,,,7.84
70171,124.9025,-26.7079,,,,,9.46
70186,124.9202,-25.4237,,,,,8.07
70188,124.9281,-27.0818,,,,,7.18
70138,124.9296,-18.2647,,,,,9.42
70136,124.9746,-12.8569,,,,,6.77
70170,125.0135,-14.6127,,,,,8.08
70245,125.0201,-23.4619,,,,,7.07
70150,125.0302,-11.3269,,,,,9.05
70258,125.0444,-23.3593,,,,,7.79
70262,125.0446,-26.9987,,,,,9.57
70259,125.0528,-23.7835,,,,,8.26
70110,125.0542,-0.9093,,,,,6.18
70148,125.0709,-5.3299,,,,,6.12
70323,125.0943,-25.8203,,,,,7.73
70167,125.0984,-2.6332,,,,,8.98
70302,125.1140,-22.9247,,,,,6.12
70183,125.1229,-6.6272,,,,,7.11
70256,125.1456,-13.6334,,,,,8.06
70300,125.1897,-14.3631,,,,,7.57
70393,125.1995,-25.1342,,,,,8.47
70394,125.2098,-27.6402,,,,,9.25
70255,125.2198,-4.8661,,,,,7.38
70391,125.2272,-22.4505,,,,,8.24
70423,125.2507,-28.6252,,,,,9.32
70281,125.2700,-4.4131,,,,,8.68
70358,125.3149,-8.0579,,,,,7.28
70409,125.3283,-14.9759,,,,,6.81
70340,125.3345,-1.6020,,,,,6.52
70442,125.3384,-20.0791,,,,,5.58
70375,125.3706,-5.5105,,,,,9.42
70482,125.3764,-20.7945,,,,,7.29
70407,125.3857,-8.1918,,,,,7.78
70422,125.3955,-8.6708,,,,,7.08
70438,125.4013,-11.0457,,,,,6.85
70524,125.4298,-20.6880,,,,,7.84
70523,125.4775,-17.5863,,,,,5.71
70499,125.4875,-10.7481,,,,,6.78
70536,125.4953,-15.8638,,,,,8.82
70522,125.5007,-13.7683,,,,,7.61
70435,125.5153,-0.1601,,,,,7.78
70657,125.5281,-28.6240,,,,,7.14
70656,125.5336,-26.4412,,,,,9.33
70497,125.5350,-6.8247,,,,,8.92
70636,125.5380,-23.4130,,,,,8.87
70577,125.5593,-13.6222,,,,,8.88
70550,125.5653,-9.1230,,,,,8.51
70694,125.6144,-24.7813,,,,,8.61
70695,125.6169,-25.3929,,,,,9.06
70574,125.6257,-6.1792,,,,,6.14
70725,125.6373,-29.6924,,,,,7.02
70549,125.6412,-0.5366,,,,,7.88
70724,125.6414,-28.9768,,,,,7.81
70606,125.6509,-9.5076,,,,,8.68
70596,125.6977,-0.8676,,,,,6.95
70693,125.7016,-16.7468,,,,,9.35
70631,125.7044,-6.6947,,,,,7.64
70761,125.7081,-26.3482,,,,,5.88
70652,125.7254,-7.5431,,,,,5.92
70630,125.7362,-4.2432,,,,,8.51
70794,125.7607,-27.0151,,,,,8.16
70709,125.7674,-12.0580,,,,,8.6
70813,125.7810,-25.0606,,,,,9.97
70792,125.8262,-18.9500,,,,,8.1
70889,125.8826,-27.8224,,,,,7.09
70886,125.9066,-24.2709,,,,,8.58
70963,125.9557,-28.9703,,,,,6.64
70831,125.9566,-8.4685,,,,,8.55
70943,125.9593,-27.3279,,,,,8.65
70862,125.9755,-13.6259,,,,,8.16
70804,125.9841,-1.4980,,,,,6.91
70845,125.9923,-7.2643,,,,,8.23
70829,126.0005,-2.9568,,,,,8.28
70904,126.0029,-15.7971,,,,,8.57
70942,126.0350,-19.1359,,,,,6.88
70903,126.0432,-11.4387,,,,,9.44
70859,126.0488,-5.6793,,,,,7.34
71012,126.0752,-22.3784,,,,,8.27
70881,126.0819,-2.4231,,,,,8.84
70901,126.0870,-3.1436,,,,,8.76
70938,126.1161,-8.5202,,,,,7.58
70972,126.1238,-10.5077,,,,,8.52
70971,126.1300,-10.0287,,,,,9.1
71074,126.1314,-26.1226,,,,,8.69
70923,126.1386,-1.1484,,,,,7.07
70937,126.1518,-4.7170,,,,,6.03
70970,126.1546,-8.9284,,,,,8.31
70995,126.1649,-11.5245,,,,,7.09
71032,126.2016,-10.7453,,,,,8.51
70957,126.2021,-0.1401,,,,,8.12
71055,126.2107,-14.8390,,,,,8.3
71142,126.2198,-23.6891,,,,,6.97
71141,126.2299,-23.1537,,,,,5.67
71099,126.2431,-15.2941,,,,,6.76
71072,126.2517,-12.7648,,,,,6.89
71140,126.2606,-21.4715,,,,,9.05
71176,126.2656,-24.0462,,,,,5.32
71097,126.2886,-9.7855,,,,,7.96
71071,126.3087,-7.1702,,,,,7.35
71197,126.3262,-22.1403,,,,,6.93
71196,126.3292,-21.0460,,,,,6.01
71172,126.4057,-8.9561,,,,,6.51
71231,126.4140,-17.4394,,,,,6.44
71137,126.4418,-0.4118,,,,,7.3
71254,126.4488,-15.4302,,,,,8.22
71171,126.4525,-4.1780,,,,,7.39
71334,126.4563,-29.9306,,,,,7.81
71267,126.4816,-14.9297,,,,,5.96
71253,126.5044,-10.5166,,,,,6.58
71229,126.5189,-5.5308,,,,,8.75
71312,126.5198,-19.6105,,,,,8.62
71265,126.5224,-11.9842,,,,,8.22
71252,126.5260,-8.5151,,,,,6.94
71251,126.5499,-5.7515,,,,,9.19
71360,126.5541,-23.0672,,,,,8.13
71399,126.5732,-27.1450,,,,,6.99
71332,126.5744,-18.0709,,,,,8.08
71279,126.5949,-6.4730,,,,,8.49
71296,126.6209,-2.7384,,,,,7.58
71398,126.6345,-21.5627,,,,,8.3
71357,126.6694,-11.7747,,,,,7.78
71377,126.6748,-12.5346,,,,,5.52
71417,126.6829,-18.8367,,,,,8.12
71395,126.6938,-14.0581,,,,,9.02
71416,126.7004,-18.1732,,,,,7.44
71466,126.7100,-23.8084,,,,,8.12
71523,126.7115,-29.2156,,,,,6.73
71505,126.7153,-26.9173,,,,,8.68
71343,126.7166,-1.2155,,,,,7.61
71412,126.7581,-9.4079,,,,,8.79
71465,126.7726,-15.6427,,,,,7.46
71432,126.8153,-3.5255,,,,,7.87
71433,126.8220,-6.4097,,,,,6.61
71518,126.8619,-14.9352,,,,,6.68
71621,126.8691,-28.2851,,,,,8.09
71581,126.8886,-20.8440,,,,,6.57
71619,126.8890,-25.0805,,,,,8.34
71479,126.8964,-5.1486,,,,,7.17
71499,126.9201,-4.4149,,,,,6.83
71538,126.9417,-7.2204,,,,,7.55
71668,126.9437,-24.8915,,,,,7.32
71579,126.9452,-13.5934,,,,,7.88
71565,126.9596,-8.0856,,,,,8.76
71688,126.9737,-26.1330,,,,,6.6
71755,127.0245,-26.9999,,,,,8.12
71771,127.0531,-27.5647,,,,,7.51
71685,127.0704,-14.5878,,,,,8.35
71665,127.0824,-8.8163,,,,,6.43
71615,127.0966,-4.2858,,,,,7.95
71713,127.0992,-13.5550,,,,,7.93
71734,127.1133,-14.9844,,,,,8.39
71768,127.1187,-17.3949,,,,,8.83
71663,127.1215,-2.5171,,,,,6.42
71815,127.1502,-23.0710,,,,,6.5
71834,127.1728,-23.8290,,,,,7.61
71798,127.1836,-17.5294,,,,,8.88
71751,127.2067,-7.5444,,,,,8.38
71766,127.2125,-9.7486,,,,,6.01
71912,127.2182,-29.9512,,,,,7.9
71833,127.2226,-20.9504,,,,,6.69
71811,127.2360,-15.8705,,,,,8.49
71852,127.2444,-20.2480,,,,,9.53
71928,127.2705,-28.6893,,,,,7.69
71782,127.2744,-5.8761,,,,,7.36
71765,127.2832,-0.3001,,,,,7.74
71947,127.2953,-28.6657,,,,,7.42
71831,127.3010,-9.0227,,,,,8.78
71979,127.3356,-26.9215,,,,,8.46
71997,127.3648,-27.3322,,,,,6.69
71830,127.3772,-0.9600,,,,,6.7
71945,127.3817,-18.7575,,,,,7.84
71961,127.3883,-21.2808,,,,,8.53
71871,127.4021,-3.8805,,,,,8.65
71887,127.4215,-6.3188,,,,,8.21
71886,127.4249,-3.1515,,,,,8.8
71956,127.4614,-10.4666,,,,,7.14
72011,127.4969,-16.7160,,,,,8.48
71991,127.5792,-2.3803,,,,,7.93
72079,127.5945,-15.3673,,,,,8.44
72025,127.6019,-7.0401,,,,,7.52
72156,127.6039,-25.3176,,,,,8.74
72060,127.6052,-13.4685,,,,,7.33
72059,127.6186,-12.6337,,,,,7.79
72055,127.6453,-7.1576,,,,,8.11
72076,127.6491,-10.1976,,,,,7.66
72195,127.6541,-27.8343,,,,,7.85
72225,127.6861,-25.4346,,,,,8.75
72118,127.6938,-11.7997,,,,,7.54
72174,127.7072,-17.4643,,,,,8.77
72173,127.7229,-15.8347,,,,,6.75
72266,127.7330,-26.6790,,,,,8.51
72192,127.7643,-15.1847,,,,,7.82
72191,127.7658,-14.0121,,,,,7.47
72245,127.7688,-20.3041,,,,,7.41
72284,127.7940,-23.9206,,,,,8.39
72215,127.7949,-10.9376,,,,,8.05
72190,127.8065,-9.4404,,,,,9.13
72265,127.8208,-18.7970,,,,,8.08
72282,127.8296,-17.0054,,,,,8.85
72172,127.8354,-2.5227,,,,,8.81
72297,127.8496,-19.5057,,,,,7.12
72346,127.8668,-25.6822,,,,,7.77
72259,127.8761,-9.3274,,,,,9.16
72310,127.8789,-19.5775,,,,,5.42
72332,127.8848,-21.0781,,,,,7.67
72212,127.9144,-0.1831,,,,,8.35
72366,127.9176,-23.5391,,,,,8.18
72257,127.9225,-6.3188,,,,,8.98
72295,127.9404,-8.8540,,,,,7.95
72434,127.9843,-26.7037,,,,,8.0
72377,127.9953,-16.8849,,,,,9.22
72379,127.9963,-18.3904,,,,,7.06
72396,128.0008,-20.8027,,,,,8.7
72467,128.0079,-29.3712,,,,,7.59
72466,128.0207,-27.4933,,,,,8.44
72363,128.0758,-5.1081,,,,,7.26
72362,128.0930,-0.9380,,,,,9.11
72462,128.1390,-15.0301,,,,,6.38
72412,128.1471,-5.8995,,,,,6.88
72474,128.1567,-14.4180,,,,,6.62
72430,128.1595,-3.1790,,,,,7.6
72444,128.1995,-4.0586,,,,,8.92
72443,128.2072,-1.2993,,,,,8.83
72644,128.2674,-29.9757,,,,,8.88
72626,128.2702,-24.6070,,,,,6.19
72568,128.2883,-15.7645,,,,,7.44
72625,128.2904,-22.3278,,,,,8.34
72641,128.2922,-26.0388,,,,,9.42
72506,128.2952,-5.2226,,,,,6.8
72567,128.3059,-13.6216,,,,,8.74
72687,128.3141,-29.9566,,,,,8.26
72528,128.3233,-5.3279,,,,,7.34
72589,128.3356,-12.7372,,,,,8.02
72566,128.3439,-7.9140,,,,,8.43
72526,128.3557,-0.3081,,,,,7.93
72638,128.3765,-15.2036,,,,,8.06
72585,128.3810,-7.2334,,,,,8.72
72565,128.3824,-2.9773,,,,,7.75
72665,128.3896,-16.1096,,,,,6.56
72770,128.4334,-28.1345,,,,,9.09
72769,128.4405,-23.3555,,,,,7.22
72664,128.4449,-9.9982,,,,,7.5
72682,128.4634,-10.9645,,,,,8.59
72661,128.4787,-6.0280,,,,,8.77
72766,128.4822,-22.0336,,,,,8.13
72749,128.4913,-20.0667,,,,,8.86
72663,128.5012,-6.4820,,,,,8.16
72660,128.5067,-2.1516,,,,,5.8
72795,128.5072,-25.0994,,,,,6.99
72659,128.5133,-1.5682,,,,,7.46
72746,128.5389,-9.9527,,,,,7.62
72745,128.5534,-8.2940,,,,,8.65
72762,128.5629,-12.3464,,,,,7.86
72870,128.5830,-28.0523,,,,,8.63
72854,128.6060,-21.2022,,,,,8.24
72869,128.6084,-23.8269,,,,,7.67
72913,128.6238,-27.0982,,,,,6.4
72760,128.6319,-0.7261,,,,,7.32
72783,128.6396,-5.1546,,,,,9.11
72782,128.6568,-2.7546,,,,,7.63
72971,128.7139,-26.4963,,,,,8.76
72892,128.7191,-14.4567,,,,,8.83
72932,128.7192,-21.4590,,,,,7.65
72928,128.7522,-16.0862,,,,,10.28
73022,128.7723,-28.8997,,,,,8.09
72991,128.7726,-22.2550,,,,,7.24
72927,128.7887,-12.0529,,,,,8.46
73007,128.8297,-19.0411,,,,,7.53
73071,128.8633,-25.1082,,,,,7.53
73072,128.8696,-26.8435,,,,,5.95
73039,128.8710,-20.3542,,,,,8.5
73021,128.8726,-17.3677,,,,,9.81
73088,128.8736,-29.5236,,,,,7.57
73116,128.9436,-28.4786,,,,,7.13
73101,128.9611,-21.9924,,,,,9.41
72986,128.9651,-0.4809,,,,,8.18
73048,128.9663,-11.2915,,,,,7.36
73145,129.0955,-13.1513,,,,,7.96
73240,129.1064,-28.7966,,,,,8.11
73199,129.1356,-18.0223,,,,,8.46
73164,129.1359,-10.5662,,,,,8.12
73178,129.1649,-9.7142,,,,,7.48
73196,129.2250,-7.3227,,,,,8.8
73253,129.2390,-14.0005,,,,,8.32
73266,129.2402,-18.6811,,,,,7.01
73232,129.2638,-7.8167,,,,,8.96
73335,129.2656,-26.4164,,,,,6.8
73363,129.2853,-26.0731,,,,,7.72
73282,129.2901,-16.0197,,,,,7.6
73230,129.3123,-2.0520,,,,,9.47
73322,129.3148,-17.4947,,,,,8.72
73362,129.3284,-22.7325,,,,,8.57
73379,129.3324,-24.3020,,,,,8.63
73263,129.3376,-6.4729,,,,,8.23
73281,129.3632,-4.9340,,,,,6.18
73438,129.3799,-28.1787,,,,,7.91
73332,129.3906,-12.5857,,,,,6.7
73437,129.4188,-23.8815,,,,,8.53
73317,129.4352,-1.1291,,,,,8.57
73378,129.4503,-12.5367,,,,,8.0
73350,129.4596,-6.8069,,,,,6.74
73414,129.4711,-12.7059,,,,,7.13
73400,129.4898,-8.8816,,,,,7.02
73399,129.4963,-8.7350,,,,,8.01
73431,129.5068,-11.7437,,,,,6.58
73455,129.5132,-16.0376,,,,,10.3
73413,129.5521,-1.8689,,,,,7.78
73543,129.5542,-22.5175,,,,,8.92
73451,129.5845,-6.6623,,,,,6.52
73561,129.6068,-17.0038,,,,,8.63
73515,129.6078,-10.8251,,,,,8.23
73603,129.6679,-19.7369,,,,,6.32
73583,129.6886,-13.2567,,,,,9.67
73536,129.7064,-5.9487,,,,,8.19
73581,129.7115,-8.5564,,,,,8.56
73648,129.7331,-14.6738,,,,,8.22
73580,129.7346,-6.8483,,,,,7.17
73736,129.7476,-25.0910,,,,,8.33
73718,129.7512,-22.0844,,,,,8.06
73753,129.7523,-29.3422,,,,,8.3
73622,129.7553,-12.1203,,,,,8.02
73752,129.7830,-22.6619,,,,,5.05
73716,129.7944,-16.0327,,,,,7.74
73687,129.8122,-12.7375,,,,,6.65
73806,129.8467,-28.3776,,,,,8.17
73714,129.8477,-9.5777,,,,,8.68
73669,129.8509,-4.8604,,,,,7.97
73686,129.8589,-4.0290,,,,,7.86
73791,129.8703,-18.2675,,,,,7.11
73805,129.8741,-21.9260,,,,,8.09
73879,129.9204,-29.0827,,,,,6.94
73767,129.9285,-10.4770,,,,,8.29
73766,129.9323,-9.5869,,,,,7.78
73824,129.9448,-18.4436,,,,,8.74
73897,129.9693,-24.7342,,,,,8.14
73844,129.9731,-17.3030,,,,,6.59
73917,130.0163,-23.2084,,,,,7.96
73874,130.0439,-13.8693,,,,,8.23
73963,130.0496,-28.4145,,,,,8.21
