hd,ra,dec,flamsteed,bayer,const,propername,mag
211278,334.0690,-17.2052,,,,,8.71
211289,334.1052,-14.0450,,,,,8.14
211257,334.1191,-29.5816,,,,,9.23
211356,334.1402,-1.5964,,,,,6.16
211291,334.1561,-25.8982,,,,,6.14
211359,334.1752,-11.1925,,,,,9.19
211358,334.1784,-10.5185,,,,,8.79
211344,334.1890,-14.9632,,,,,8.1
211360,334.1892,-11.6491,,,,,7.25
211390,334.2016,-7.1486,,,,,8.43
211362,334.2111,-16.3844,,,,,8.16
211392,334.2190,-9.0401,,,,,5.8
211363,334.2293,-20.0255,,,,,7.35
211380,334.2345,-14.6570,,,,,7.16
211364,334.2493,-23.1402,,,,,6.17
211410,334.2877,-14.1924,,,,,8.18
211395,334.3229,-27.3899,,,,,7.05
211436,334.3424,-16.0385,,,,,8.54
211463,334.3633,-15.9798,,,,,7.07
211440,334.3698,-26.2317,,,,,9.15
211450,334.3809,-23.1146,,,,,7.63
211464,334.3862,-18.1619,,,,,8.37
211492,334.4099,-12.2386,,,,,8.71
211530,334.4571,-4.2506,,,,,8.87
211518,334.4594,-9.7420,,,,,8.78
211532,334.4617,-7.5878,,,,,9.31
211519,334.5006,-20.5000,,,,,8.76
211575,334.5178,-0.2377,,,,,6.39
211567,334.5385,-1.1223,,,,,9.07
211547,334.5477,-22.2986,,,,,7.65
211546,334.5585,-21.4265,,,,,9.2
211594,334.5623,-5.8416,,,,,8.08
211559,334.6010,-27.2948,,,,,8.87
211629,334.6120,-6.6361,,,,,9.23
211569,334.6203,-23.3311,,,,,7.3
211628,334.6234,-1.1230,,,,,7.41
211595,334.6281,-15.0130,,,,,8.37
211650,334.6380,-5.2015,,,,,9.03
211600,334.6423,-20.7400,,,,,7.16
211570,334.6443,-28.1175,,,,,8.23
211609,334.6484,-14.6326,,,,,9.01
211610,334.6638,-20.9011,,,,,10.82
211582,334.6861,-29.3012,,,,,9.79
211583,334.6925,-29.7525,,,,,9.95
211674,334.7307,-11.5572,,,,,7.93
211667,334.7439,-22.7952,,,,,8.4
211665,334.7486,-16.3646,,,,,9.82
211706,334.7824,-7.3136,,,,,8.9
211719,334.8238,-10.7903,,,,,8.77
211687,334.8327,-28.2086,,,,,6.85
211748,334.8584,-8.5061,,,,,8.19
211709,334.8635,-23.8023,,,,,8.2
211749,334.8900,-11.9165,,,,,8.57
211738,334.8934,-16.7044,,,,,7.28
211761,334.9030,-9.8009,,,,,8.61
211787,334.9105,-0.5979,,,,,9.0
211788,334.9223,-1.8070,,,,,8.76
211753,334.9500,-27.3888,,,,,7.77
211802,334.9543,-4.0663,,,,,7.75
211792,335.0037,-22.0189,,,,,7.72
211794,335.0331,-26.2417,,,,,9.75
211841,335.0679,-12.2216,,,,,7.81
211806,335.0849,-29.7200,,,,,9.04
211889,335.1220,-0.0652,,,,,7.63
211909,335.2047,-13.9784,,,,,9.03
211935,335.2140,-8.7655,,,,,7.2
211937,335.2544,-14.9187,,,,,8.27
211964,335.2785,-5.1169,,,,,9.78
211990,335.3444,-12.1858,,,,,9.18
212022,335.3496,-6.2431,,,,,7.49
211991,335.3504,-18.5057,,,,,8.24
212009,335.3893,-14.4569,,,,,7.79
211993,335.4080,-28.7727,,,,,8.21
212062,335.4242,-7.6084,,,,,8.85
212081,335.4434,-6.1813,,,,,7.66
212034,335.4795,-25.3653,,,,,7.54
212066,335.4897,-20.8284,,,,,8.25
212083,335.4999,-19.4354,,,,,7.86
212110,335.5060,-2.2778,,,,,9.05
212112,335.5097,-8.7469,,,,,9.69
212122,335.5214,-6.5695,,,,,8.36
212123,335.5484,-10.8481,,,,,7.76
212126,335.5935,-20.1713,,,,,8.01
212142,335.5937,-15.4509,,,,,8.53
212189,335.6216,-0.7199,,,,,10.11
212127,335.6432,-27.4210,,,,,9.13
212204,335.6560,-3.7371,,,,,8.22
212175,335.6629,-19.3498,,,,,8.76
212146,335.6969,-29.6195,,,,,8.19
212177,335.7122,-27.5849,,,,,9.37
212195,335.7273,-27.5531,,,,,8.65
212242,335.7847,-14.2115,,,,,8.31
212243,335.8036,-22.0566,,,,,9.9
212231,335.8102,-25.8423,,,,,7.87
212270,335.8351,-14.9513,,,,,7.02
212304,335.8667,-4.4845,,,,,9.57
212294,335.8766,-20.3138,,,,,8.2
212320,335.8840,-7.1944,,,,,5.92
212273,335.8859,-29.6943,,,,,9.11
212337,335.8874,-2.3016,,,,,7.36
212292,335.8876,-15.9662,,,,,8.91
212381,335.9699,-2.7577,,,,,8.19
212358,336.0171,-26.1971,,,,,9.84
212359,336.0273,-26.3733,,,,,8.0
212396,336.0315,-10.1977,,,,,7.15
212417,336.0434,-2.0619,,,,,7.35
212372,336.0542,-28.6744,,,,,8.62
212399,336.0679,-21.5971,,,,,7.0
212427,336.0749,-1.4468,,,,,8.7
212443,336.0895,-6.2108,,,,,9.07
212407,336.0905,-22.2576,,,,,8.7
212458,336.1100,-6.0325,,,,,8.48
212444,336.1192,-9.8002,,,,,8.48
212447,336.1377,-13.1849,,,,,7.7
212459,336.1380,-8.1066,,,,,9.69
212431,336.1402,-17.5931,,,,,7.79
212432,336.1412,-23.3675,,,,,7.51
212474,336.1494,-1.1867,,,,,6.74
212477,336.1839,-12.9578,,,,,7.76
212448,336.1937,-26.8599,,,,,7.04
212521,336.2678,-13.9983,,,,,8.63
212572,336.3329,-0.0102,,,,,8.98
212536,336.3666,-25.3550,,,,,8.93
212574,336.3795,-11.9080,,,,,8.55
212560,336.3800,-15.5988,,,,,8.27
212586,336.3974,-11.1759,,,,,9.69
212562,336.4068,-21.5985,,,,,8.5
212563,336.4185,-24.7288,,,,,9.51
212587,336.4341,-15.3572,,,,,7.89
212600,336.4502,-20.2370,,,,,6.73
212625,336.4740,-8.9593,,,,,9.03
212627,336.4994,-14.9517,,,,,8.03
212629,336.5155,-22.9259,,,,,9.27
212641,336.5191,-18.3563,,,,,8.74
212672,336.5284,-5.1779,,,,,7.29
212654,336.5354,-12.8005,,,,,8.97
212632,336.5393,-27.3404,,,,,8.78
212617,336.5405,-29.0822,,,,,7.92
212630,336.5408,-25.5688,,,,,9.4
212633,336.5442,-28.0125,,,,,7.35
212643,336.5446,-23.6824,,,,,6.29
212644,336.5465,-24.4407,,,,,9.09
212658,336.5563,-19.1884,,,,,9.25
212695,336.5602,-2.7890,,,,,6.94
212674,336.5732,-18.5633,,,,,8.13
212657,336.5758,-18.0112,,,,,8.24
212682,336.6065,-14.1151,,,,,8.64
212738,336.6246,-0.5673,,,,,8.15
212717,336.6446,-7.3775,,,,,6.85
212757,336.6959,-8.5109,,,,,8.1
212758,336.7047,-10.6256,,,,,9.19
212760,336.7323,-16.6259,,,,,9.48
212771,336.7628,-17.2637,,,,,7.6
212813,336.7778,-2.0806,,,,,8.48
212837,336.7781,-1.3092,,,,,6.77
212797,336.8001,-19.4432,,,,,8.65
212840,336.8566,-22.5344,,,,,8.71
212875,336.8594,-1.6409,,,,,9.5
212852,336.9137,-26.4188,,,,,7.2
212889,336.9568,-17.2705,,,,,8.05
212890,336.9615,-21.8696,,,,,8.14
212927,336.9655,-5.9059,,,,,7.88
212946,336.9984,-5.9387,,,,,8.23
212948,337.0349,-11.8903,,,,,8.3
212915,337.0468,-27.2077,,,,,7.98
213003,337.1721,-13.8007,,,,,9.69
213004,337.1748,-16.1845,,,,,9.27
212981,337.1754,-28.7396,,,,,9.92
213038,337.1993,-2.4205,,,,,8.96
213005,337.2047,-22.0704,,,,,7.36
213031,337.2083,-18.7225,,,,,9.25
213030,337.2231,-16.1520,,,,,8.73
213016,337.2360,-24.1323,,,,,8.15
213067,337.2611,-9.9358,,,,,8.61
213054,337.2675,-13.7005,,,,,9.25
213066,337.2705,-9.7412,,,,,7.71
213055,337.2768,-20.4089,,,,,8.19
213056,337.2893,-20.7687,,,,,9.94
213123,337.3273,-9.6627,,,,,8.62
213122,337.3380,-3.2288,,,,,8.49
213130,337.3487,-4.1881,,,,,8.98
213075,337.3535,-28.7280,,,,,8.59
213131,337.3553,-7.0528,,,,,8.92
213074,337.3577,-28.6596,,,,,7.19
213095,337.3787,-29.0793,,,,,8.88
213162,337.3869,-0.2051,,,,,7.74
213181,337.4399,-11.7143,,,,,8.61
213135,337.4417,-27.1073,,,,,5.95
213169,337.4688,-23.8556,,,,,7.93
213213,337.4729,-0.6660,,,,,8.78
213215,337.4828,-8.4190,,,,,8.32
213199,337.4950,-16.4687,,,,,8.16
213198,337.5062,-12.9151,,,,,6.41
213185,337.5388,-29.4069,,,,,10.5
213218,337.5606,-24.7044,,,,,9.34
213251,337.6114,-16.3467,,,,,7.24
213278,337.6161,-4.8166,,,,,8.06
213292,337.6347,-7.7205,,,,,9.67
213293,337.6367,-8.1146,,,,,7.37
213281,337.6617,-17.7603,,,,,8.92
213295,337.7056,-24.1683,,,,,7.89
213346,337.7420,-14.5670,,,,,7.75
213329,337.7806,-26.3541,,,,,9.37
213378,337.7989,-19.4857,,,,,9.85
213379,337.8059,-22.9966,,,,,8.12
213429,337.8263,-6.5552,,,,,6.15
213428,337.8267,-2.9113,,,,,6.15
213433,337.8956,-22.6772,,,,,8.93
213449,337.8996,-13.8124,,,,,8.99
213452,337.9359,-21.8853,,,,,9.38
213466,337.9920,-28.1321,,,,,9.85
213487,338.0138,-21.5991,,,,,9.87
213475,338.0385,-29.8180,,,,,10.15
213510,338.0392,-13.5977,,,,,7.74
213536,338.0525,-4.0627,,,,,8.18
213562,338.1089,-8.2815,,,,,9.45
213563,338.1111,-10.9407,,,,,8.23
213575,338.1419,-6.4672,,,,,6.94
213540,338.1432,-27.7113,,,,,8.89
213585,338.1531,-5.1731,,,,,8.3
213565,338.1783,-24.6185,,,,,8.48
213588,338.2514,-28.9822,,,,,8.33
213612,338.2557,-17.5015,,,,,7.57
213650,338.2669,-7.1740,,,,,8.75
213623,338.2825,-19.3910,,,,,9.03
213675,338.3047,-0.9115,,,,,8.29
213638,338.3289,-24.0218,,,,,10.19
213677,338.3397,-9.0636,,,,,8.73
213652,338.3417,-17.7728,,,,,8.24
213639,338.3551,-28.1476,,,,,8.84
213655,338.3897,-29.6649,,,,,7.5
213665,338.3935,-27.9714,,,,,9.74
213723,338.4213,-10.5210,,,,,8.47
213694,338.4369,-25.6660,,,,,9.53
213750,338.4467,-4.4656,,,,,8.99
213735,338.4523,-12.3883,,,,,8.86
213764,338.4766,-4.8851,,,,,7.93
213781,338.5191,-12.1582,,,,,9.03
213780,338.5276,-9.6085,,,,,6.54
213767,338.5330,-19.3621,,,,,8.63
213768,338.5388,-23.2932,,,,,9.04
213766,338.5436,-18.6867,,,,,8.65
213817,338.5859,-9.3052,,,,,8.49
213792,338.5906,-22.6021,,,,,8.41
213791,338.6030,-19.0530,,,,,8.6
213819,338.6119,-15.1181,,,,,8.65
213874,338.6587,-3.3065,,,,,7.6
213897,338.6744,-8.6100,,,,,9.27
213863,338.6749,-19.8598,,,,,8.1
213896,338.6756,-3.5995,,,,,9.23
213949,338.7757,-1.5247,,,,,7.86
213936,338.7759,-11.2396,,,,,9.26
213924,338.7794,-22.0799,,,,,9.85
213923,338.7901,-18.4163,,,,,8.85
213965,338.7979,-8.3992,,,,,9.16
213964,338.8079,-3.9479,,,,,8.39
213999,338.8347,-2.2573,,,,,8.07
213985,338.8647,-17.2575,,,,,8.81
213986,338.9016,-23.9911,,,,,5.97
213987,338.9172,-28.1331,,,,,10.23
214011,338.9198,-17.6200,,,,,7.59
214060,338.9405,-6.7523,,,,,9.03
214045,338.9469,-12.8758,,,,,8.51
214027,338.9491,-15.6820,,,,,10.31
214078,338.9670,-7.3396,,,,,8.28
214046,338.9748,-20.9348,,,,,7.54
214103,339.0091,-7.0761,,,,,8.44
214080,339.0268,-16.3880,,,,,6.84
214100,339.0403,-0.8417,,,,,9.98
214132,339.0711,-7.6644,,,,,7.03
214091,339.0718,-27.1534,,,,,8.91
214130,339.0748,-5.1547,,,,,8.31
214142,339.0807,-0.1864,,,,,7.77
214136,339.1296,-21.5850,,,,,9.1
214169,339.1409,-0.5647,,,,,8.34
214145,339.1534,-18.2714,,,,,7.89
214172,339.1949,-21.0896,,,,,7.43
214230,339.2323,-9.3893,,,,,8.94
214191,339.2393,-18.8871,,,,,9.58
214193,339.2445,-26.0535,,,,,8.38
214209,339.2447,-15.7239,,,,,9.55
214232,339.2532,-14.6312,,,,,9.49
214247,339.2539,-7.5665,,,,,7.48
214249,339.2725,-12.8979,,,,,7.52
214248,339.2765,-11.7311,,,,,7.25
214270,339.3029,-13.6663,,,,,8.28
214271,339.3160,-14.9734,,,,,9.3
214301,339.3245,-6.0674,,,,,7.62
214304,339.3744,-20.3782,,,,,7.57
214321,339.3824,-16.3708,,,,,8.47
214287,339.3838,-28.7737,,,,,9.27
214322,339.4003,-21.7974,,,,,8.26
214324,339.4218,-25.1666,,,,,9.38
214306,339.4279,-29.0445,,,,,7.99
214378,339.4717,-13.3708,,,,,8.72
214362,339.4944,-22.6445,,,,,9.1
214425,339.5277,-2.8986,,,,,8.29
214383,339.5326,-25.1415,,,,,10.13
214385,339.5458,-27.4434,,,,,7.89
214405,339.5514,-25.6564,,,,,7.82
214427,339.5921,-26.8698,,,,,8.18
214448,339.5923,-7.8976,,,,,6.23
214438,339.6007,-22.7387,,,,,7.88
214459,339.6222,-14.0592,,,,,8.69
214449,339.6255,-16.4728,,,,,8.72
214450,339.6348,-20.8336,,,,,9.31
214460,339.6445,-14.0670,,,,,7.49
214477,339.6490,-5.8812,,,,,9.34
214462,339.6861,-28.7482,,,,,6.46
214479,339.6898,-20.6211,,,,,9.06
214549,339.7354,-3.0259,,,,,8.08
214528,339.7388,-8.6849,,,,,8.97
214529,339.7400,-10.1022,,,,,8.23
214532,339.7755,-22.6381,,,,,8.25
214530,339.7799,-17.7986,,,,,8.81
214571,339.8149,-3.6075,,,,,8.01
214577,339.8184,-0.7159,,,,,8.47
214614,339.8766,-7.6046,,,,,7.73
214579,339.8837,-22.7789,,,,,8.26
214615,339.8943,-12.6152,,,,,7.74
214630,339.9071,-6.9801,,,,,9.17
214599,339.9341,-28.3257,,,,,6.3
214600,339.9436,-28.3481,,,,,7.11
214654,339.9807,-14.5524,,,,,7.8
214657,340.0113,-19.1979,,,,,7.28
214671,340.0283,-20.0099,,,,,8.52
214686,340.0332,-9.3592,,,,,6.89
214688,340.0338,-15.9588,,,,,8.6
214687,340.0386,-15.2699,,,,,8.8
214661,340.0411,-29.3127,,,,,8.63
214722,340.0519,-6.5345,,,,,7.17
214721,340.0663,-4.7457,,,,,9.86
214745,340.0863,-11.6052,,,,,7.94
214723,340.0870,-14.6041,,,,,8.11
214772,340.1627,-16.7709,,,,,7.58
214749,340.1806,-29.6745,,,,,7.83
214810,340.1998,-3.5542,,,,,6.32
214811,340.2350,-13.8564,,,,,9.65
214813,340.2680,-23.5213,,,,,7.1
214828,340.2796,-24.2377,,,,,8.69
214852,340.3446,-25.3503,,,,,7.36
214887,340.3522,-5.6554,,,,,8.98
214873,340.3569,-12.2299,,,,,6.78
214853,340.3589,-27.2571,,,,,7.81
214897,340.3681,-1.4345,,,,,9.9
214909,340.4115,-2.5527,,,,,8.83
214910,340.4406,-12.8820,,,,,9.51
214911,340.4629,-18.5616,,,,,8.95
214925,340.4976,-20.7844,,,,,9.3
214963,340.4997,-10.1256,,,,,8.23
214937,340.5085,-23.1455,,,,,9.88
214983,340.5251,-5.1020,,,,,6.28
214982,340.5275,-3.4734,,,,,7.18
214998,340.5720,-5.7331,,,,,9.56
214965,340.5762,-27.3825,,,,,7.68
215032,340.5915,-6.8711,,,,,8.74
215045,340.5998,-0.7916,,,,,9.36
215046,340.6291,-9.9189,,,,,8.68
215047,340.6343,-12.5597,,,,,7.44
215057,340.6499,-2.0449,,,,,8.8
215033,340.6576,-20.9455,,,,,8.56
215049,340.7177,-27.8869,,,,,8.27
215061,340.7209,-25.6814,,,,,9.55
215095,340.7241,-4.6942,,,,,9.06
215112,340.7403,-2.6825,,,,,8.25
215115,340.7491,-9.1544,,,,,8.47
215081,340.7570,-21.6575,,,,,7.14
215114,340.7642,-8.3114,,,,,6.45
215082,340.7959,-28.1513,,,,,8.13
215144,340.8039,-7.2151,,,,,7.66
215116,340.8106,-17.8453,,,,,8.84
215117,340.8126,-25.6668,,,,,8.14
215152,340.8388,-6.4008,,,,,8.11
215145,340.8431,-15.8968,,,,,8.73
215165,340.8591,-8.4186,,,,,8.19
215146,340.8661,-24.3806,,,,,8.69
215166,340.8848,-16.1378,,,,,8.47
215154,340.8880,-19.3492,,,,,8.78
215196,340.9494,-17.6006,,,,,9.09
215233,340.9616,-11.4832,,,,,8.91
215199,340.9623,-26.9540,,,,,9.78
215261,341.0126,-12.6862,,,,,8.61
215220,341.0232,-28.9315,,,,,8.97
215312,341.0497,-0.9535,,,,,8.99
215280,341.0721,-14.6118,,,,,7.59
215296,341.0889,-14.6761,,,,,7.09
215298,341.1060,-23.7650,,,,,8.48
215338,341.1201,-3.0809,,,,,9.83
215300,341.1205,-26.2926,,,,,8.95
215352,341.1488,-7.6172,,,,,8.02
215367,341.2221,-18.8180,,,,,8.58
215389,341.2250,-6.9033,,,,,8.35
215388,341.2268,-4.9157,,,,,8.88
215402,341.2516,-0.7319,,,,,7.59
215377,341.2568,-22.9852,,,,,8.6
215415,341.2685,-2.6566,,,,,9.44
215395,341.2929,-23.1060,,,,,8.98
215419,341.3215,-16.5880,,,,,9.33
215462,341.3337,-1.1786,,,,,8.08
215449,341.3367,-9.6445,,,,,7.43
215464,341.3630,-13.0069,,,,,7.79
215421,341.3634,-29.1582,,,,,9.96
215451,341.3667,-15.5834,,,,,7.01
215432,341.3675,-21.3894,,,,,10.36
215465,341.3923,-16.5731,,,,,9.19
215466,341.4264,-26.9792,,,,,7.76
215524,341.4571,-0.9329,,,,,8.05
215542,341.5220,-14.5364,,,,,9.41
215541,341.5276,-13.8361,,,,,8.42
215554,341.5306,-11.5387,,,,,8.34
215555,341.5366,-12.1588,,,,,8.38
215553,341.5593,-11.1663,,,,,6.67
215543,341.5689,-25.7602,,,,,9.56
215582,341.5801,-9.6987,,,,,8.27
215597,341.5865,-8.3892,,,,,8.16
215583,341.6284,-18.2865,,,,,7.7
215600,341.6566,-20.2613,,,,,8.6
215625,341.7094,-20.7906,,,,,7.92
215653,341.7499,-16.4105,,,,,8.14
215708,341.8031,-2.7097,,,,,7.68
215696,341.8364,-16.1464,,,,,7.35
215718,341.8431,-6.7303,,,,,7.86
