hd,ra,dec,flamsteed,bayer,const,propername,mag
164396,270.0258,20.7416,,,,,7.42
164257,270.0305,6.5539,,,,,6.78
164282,270.0353,6.9364,,,,,9.32
164283,270.0406,5.5429,,,,,9.11
164332,270.0509,10.5163,,,,,8.45
164309,270.0526,8.8560,,,,,6.88
164258,270.0653,0.6295,,,,,6.36
164506,270.0672,28.7197,,,,,7.37
164310,270.0693,8.8612,,,,,9.16
164285,270.0837,1.6102,,,,,7.82
164447,270.1152,19.5058,,,,,6.42
164448,270.1310,17.1032,,,,,7.37
347848,270.1480,17.4965,,,,,9.5
335509,270.1569,25.9085,,,,,9.3
164595,270.1621,29.5719,,,,,7.07
335523,270.1713,24.9091,,,,,10.3
164481,270.1763,17.1667,,,,,7.66
347847,270.1814,17.5920,,,,,9.06
164430,270.1834,9.5640,,,,,7.01
341461,270.1938,23.1485,,,,,8.45
164432,270.2202,6.2683,,,,,6.36
164632,270.2270,28.5255,,,,,8.65
164507,270.2386,15.0936,,,,,6.28
335488,270.2401,27.8050,,,,,9.35
335506,270.2506,26.2877,,,,,8.55
164553,270.2801,14.1200,,,,,7.77
164482,270.2820,7.6348,,,,,9.37
347827,270.2884,19.2491,,,,,10.28
335489,270.2928,27.8249,,,,,9.75
341481,270.3033,21.6951,,,,,8.97
164696,270.3563,22.7744,,,,,7.66
164730,270.3721,24.2499,,,,,7.02
164509,270.3801,0.1046,,,,,8.1
164529,270.3848,3.5243,,,,,8.36
164615,270.3884,11.2858,,,,,7.03
164728,270.3926,25.4896,,,,,7.6
164557,270.4017,3.5057,,,,,7.96
164670,270.4177,16.7181,,,,,7.8
164576,270.4274,4.6779,,,,,8.81
164731,270.4668,20.1447,,,,,8.28
164697,270.4926,12.2487,,,,,9.11
164714,270.4932,12.7578,,,,,8.09
164809,270.5021,22.4557,,,,,7.38
164825,270.5418,20.9727,,,,,8.25
164784,270.5427,15.9663,,,,,8.28
164651,270.5745,0.1042,,,,,7.66
164757,270.6078,7.3030,,,,,8.95
164923,270.6221,24.9934,,,,,8.18
164922,270.6285,26.3130,,,,,7.01
164759,270.6383,4.4185,,,,,8.95
164734,270.6409,3.4204,,,,,8.1
164853,270.6533,16.1346,,,,,8.45
164901,270.6788,16.8150,,,,,7.55
165041,270.7365,26.8129,,,,,8.63
347850,270.7454,20.7775,,,,,7.64
164924,270.7516,15.0024,,,,,7.68
164855,270.7982,1.1339,,,,,8.82
335569,270.8010,25.3655,,,,,8.48
165029,270.8107,19.6132,,,,,6.41
347898,270.8156,17.6079,,,,,8.2
165042,270.8357,19.5559,,,,,6.92
164967,270.8377,8.4194,,,,,7.21
164929,270.8598,2.5146,,,,,8.48
164988,270.8742,10.2966,,,,,7.99
165074,270.8963,14.0926,,,,,7.65
