hd,ra,dec,flamsteed,bayer,const,propername,mag
145833,243.1376,16.5393,,,,,8.24
145976,243.1894,26.6706,,,,,6.48
145851,243.1919,12.5817,,,,,8.18
145912,243.2143,19.1015,,,,,7.08
145891,243.2407,12.8007,,,,,7.01
146010,243.2832,21.5662,,,,,6.69
146046,243.3068,27.0722,,,,,7.99
145958,243.3269,13.5269,,,,,6.68
145913,243.3281,6.0376,,,,,7.75
145977,243.3581,11.4180,,,,,8.26
146168,243.4493,28.7322,,,,,7.72
146011,243.4548,6.6823,,,,,9.6
146026,243.4604,6.9939,,,,,7.41
146081,243.4681,16.4343,,,,,7.74
146101,243.4744,18.4857,,,,,8.24
146047,243.5212,4.0275,,,,,7.97
146048,243.5262,1.5265,,,,,9.09
146083,243.5273,9.5409,,,,,8.45
146084,243.5567,5.9018,,,,,6.3
146112,243.5672,8.4983,,,,,9.34
146102,243.5922,2.6472,,,,,6.93
146264,243.6998,18.2166,,,,,7.46
146298,243.7203,22.3664,,,,,8.31
146229,243.7295,10.3729,,,,,8.89
146363,243.7803,24.5268,,,,,9.11
146265,243.8191,4.2629,,,,,8.06
146311,243.8538,10.7223,,,,,9.31
146510,243.9371,25.7245,,,,,8.34
146537,243.9472,27.4221,,,,,6.14
146364,243.9659,3.0683,,,,,8.92
146451,243.9683,13.9954,,,,,8.42
146413,243.9877,7.3571,,,,,8.7
146414,243.9953,6.0344,,,,,8.42
146538,244.0155,20.4926,,,,,8.33
146622,244.0226,29.6076,,,,,8.79
146588,244.0608,19.5248,,,,,7.8
146640,244.0726,28.5598,,,,,8.99
146512,244.0997,8.0360,,,,,7.47
146539,244.1243,10.2680,,,,,8.45
146561,244.1640,7.6995,,,,,8.04
146642,244.1918,14.7904,,,,,8.57
146643,244.2011,13.3505,,,,,8.12
146562,244.2075,3.7728,,,,,9.25
146697,244.2143,19.8015,,,,,8.44
146564,244.2185,1.2215,,,,,9.41
146698,244.2399,18.8460,,,,,7.44
146644,244.2548,7.1517,,,,,8.32
146829,244.2888,29.4283,,,,,7.53
