hd,ra,dec,flamsteed,bayer,const,propername,mag
104826,181.0704,64.0938,,,,,8.45
104845,181.1186,36.3540,,,,,8.76
104860,181.1407,66.3366,,,,,7.92
104881,181.1640,54.0967,,,,,8.07
104882,181.1677,43.3449,,,,,9.24
104862,181.1688,35.5674,,,,,7.4
238066,181.1914,56.8018,,,,,9.22
104905,181.2125,58.1152,,,,,9.2
104906,181.2132,32.8513,,,,,8.21
238067,181.2383,56.8436,,,,,11.05
104940,181.2493,50.2837,,,,,8.22
104957,181.2762,30.8325,,,,,8.88
104955,181.2777,47.4025,,,,,8.72
104956,181.2798,33.7499,,,,,7.51
104987,181.3261,55.9803,,,,,9.28
104998,181.3448,31.2103,,,,,8.28
104997,181.3494,38.6571,,,,,8.44
105029,181.3870,68.7594,,,,,7.7
105033,181.3888,43.1648,,,,,8.67
105028,181.3897,68.7943,,,,,7.39
105031,181.3934,51.9312,,,,,7.09
105030,181.3968,52.8755,,,,,7.94
238069,181.3979,56.9789,,,,,9.17
105043,181.4156,62.9331,,,,,6.14
105058,181.4307,49.6822,,,,,8.89
105044,181.4334,44.0781,,,,,9.09
105057,181.4391,53.4837,,,,,8.21
105072,181.4844,50.2916,,,,,8.62
105122,181.5057,68.6987,,,,,7.1
105099,181.5129,44.3760,,,,,8.6
105123,181.5248,49.1584,,,,,7.69
105100,181.5253,32.1467,,,,,8.95
105140,181.5811,46.2841,,,,,7.54
105170,181.6544,35.3397,,,,,9.61
105181,181.6643,33.5671,,,,,7.91
105197,181.6851,57.6006,,,,,7.27
233898,181.7202,51.7353,,,,,9.0
105216,181.7207,33.4421,,,,,8.08
105215,181.7321,47.8747,,,,,8.35
105237,181.7481,47.1424,,,,,8.48
105248,181.7527,41.6278,,,,,9.27
105247,181.7714,42.6599,,,,,8.46
105287,181.7815,69.0763,,,,,8.19
105259,181.7835,47.2983,,,,,8.32
105288,181.8363,43.0978,,,,,8.07
105289,181.8405,37.0151,,,,,9.13
105302,181.8605,33.7115,,,,,8.91
105301,181.8708,62.6959,,,,,9.8
105319,181.8975,42.0708,,,,,7.65
105320,181.9074,32.0282,,,,,8.3
105341,181.9374,30.4204,,,,,8.39
105370,181.9913,39.9886,,,,,8.98
105369,181.9971,42.6993,,,,,9.5
105388,182.0236,31.0497,,,,,7.43
105405,182.0291,39.6555,,,,,7.33
105421,182.0298,55.4641,,,,,7.79
105422,182.0406,55.4649,,,,,8.45
105424,182.0642,30.2754,,,,,7.59
105440,182.0760,58.5568,,,,,7.46
105439,182.0791,63.8866,,,,,8.51
105442,182.0857,43.9072,,,,,8.06
233899,182.0863,51.2714,,,,,8.65
105458,182.1086,48.9685,,,,,7.77
105485,182.1392,65.3497,,,,,7.7
105474,182.1563,44.4134,,,,,8.69
105501,182.1848,34.2042,,,,,8.75
105516,182.2066,37.8553,,,,,8.83
105525,182.2235,49.1853,,,,,7.42
105535,182.2509,58.3658,,,,,8.59
105546,182.2614,59.0181,,,,,8.61
105536,182.2640,53.6723,,,,,8.27
105547,182.2833,31.9223,,,,,9.15
105585,182.3177,42.4817,,,,,8.48
105584,182.3357,53.3945,,,,,7.51
233901,182.3385,52.5706,,,,,9.47
105599,182.3505,46.3793,,,,,9.21
105601,182.3659,38.6318,,,,,7.39
105631,182.4055,40.2521,,,,,7.46
105632,182.4182,33.0872,,,,,7.57
105662,182.4301,68.5631,,,,,8.9
105663,182.4738,39.4335,,,,,8.16
105679,182.4801,42.3097,,,,,8.54
233903,182.4987,49.7680,,,,,9.85
105696,182.5189,30.3958,,,,,9.18
105720,182.5199,51.3097,,,,,8.43
238077,182.5507,55.4802,,,,,9.67
105739,182.5521,48.5313,,,,,8.31
105755,182.5660,54.4881,,,,,8.59
105791,182.6070,65.6622,,,,,8.68
105804,182.6836,45.1749,,,,,9.29
105824,182.6971,39.8915,,,,,6.85
233906,182.7097,50.1616,,,,,9.25
105823,182.7125,50.5470,,,,,8.06
105842,182.7130,51.7962,,,,,7.65
105843,182.7287,33.0091,,,,,8.69
105860,182.7410,53.9033,,,,,8.83
105862,182.7508,35.3806,,,,,9.16
105859,182.7520,56.1077,,,,,9.07
105879,182.7780,54.3589,,,,,8.09
105881,182.7905,39.1302,,,,,8.03
105897,182.7996,56.6620,,,,,8.62
105896,182.8011,58.3809,,,,,9.4
105909,182.8439,43.3262,,,,,10.14
105926,182.8452,31.9824,,,,,8.21
105924,182.8490,43.7041,,,,,9.5
105925,182.8547,43.5611,,,,,10.05
105963,182.8660,53.4215,,,,,7.96
105946,182.8837,34.2587,,,,,7.3
105945,182.8900,36.0894,,,,,8.83
238083,182.9168,58.0097,,,,,8.92
105980,182.9239,50.8378,,,,,7.95
106019,182.9615,64.2098,,,,,9.0
233908,182.9695,49.5007,,,,,9.04
106003,182.9709,38.7677,,,,,8.52
106021,182.9759,42.9225,,,,,9.57
106055,182.9817,59.6972,,,,,8.91
106056,183.0115,46.6008,,,,,8.31
238087,183.0215,58.9264,,,,,10.05
106072,183.0230,64.4638,,,,,7.55
106102,183.0744,55.7059,,,,,7.2
238090,183.0865,54.4858,,,,,9.71
233911,183.1025,52.7941,,,,,8.98
106113,183.1268,50.1350,,,,,8.73
106114,183.1417,35.7625,,,,,8.55
106135,183.1608,48.5972,,,,,8.66
106134,183.1676,50.2796,,,,,8.84
106150,183.1901,51.9400,,,,,7.28
106152,183.2164,31.7961,,,,,7.76
106171,183.2369,40.2494,,,,,8.7
106208,183.2578,59.7202,,,,,8.26
106222,183.2617,60.4099,,,,,8.57
106221,183.2831,67.0734,,,,,8.61
106223,183.3204,30.2830,,,,,7.42
233912,183.3225,51.3123,,,,,9.3
106279,183.3944,30.5625,,,,,8.39
106278,183.3958,30.9634,,,,,8.77
106292,183.4398,36.7369,,,,,8.92
106329,183.4864,39.9878,,,,,8.49
106348,183.5042,42.1549,,,,,8.28
106381,183.5236,66.1093,,,,,6.74
106365,183.5273,32.7842,,,,,6.86
106382,183.5286,60.4496,,,,,8.11
106366,183.5349,30.8192,,,,,8.25
106365,183.5361,32.7845,,,,,8.81
106383,183.5583,33.4502,,,,,8.04
106427,183.5908,55.5766,,,,,8.29
106420,183.5918,47.0481,,,,,8.19
106448,183.6349,51.9812,,,,,8.38
106449,183.6541,39.3423,,,,,6.96
106462,183.6679,45.6281,,,,,10.0
106478,183.6809,53.4346,,,,,6.18
106494,183.7100,43.1226,,,,,9.44
106509,183.7459,33.2563,,,,,8.16
106510,183.7561,30.1415,,,,,8.27
106539,183.7808,58.9478,,,,,8.62
106541,183.7899,32.8412,,,,,8.14
106576,183.8091,55.5107,,,,,8.7
106575,183.8145,65.1674,,,,,8.62
106556,183.8152,47.1155,,,,,7.28
106558,183.8356,32.6510,,,,,9.0
106557,183.8363,38.7358,,,,,8.15
106577,183.8473,37.4633,,,,,9.5
106592,183.8588,40.1282,,,,,8.8
106605,183.8616,52.7172,,,,,7.61
106593,183.8711,38.6598,,,,,7.67
106617,183.9091,57.6073,,,,,8.21
233916,183.9510,49.7989,,,,,9.59
106639,183.9538,42.7315,,,,,10.09
106640,183.9547,35.2468,,,,,9.15
106689,184.0018,48.1162,,,,,8.89
106711,184.0406,55.9202,,,,,8.39
106712,184.0441,41.8986,,,,,8.69
106811,184.1608,63.6297,,,,,8.32
106784,184.1757,39.5930,,,,,7.21
106783,184.1804,44.4020,,,,,9.16
106813,184.2087,56.2815,,,,,7.28
106851,184.2639,48.4328,,,,,8.04
106886,184.3545,38.6521,,,,,8.55
106885,184.3641,44.0195,,,,,8.12
106884,184.3733,53.1913,,,,,5.8
106971,184.4948,32.7339,,,,,9.08
107028,184.5015,68.7970,,,,,7.65
107051,184.5524,67.1866,,,,,8.71
107015,184.5629,39.9559,,,,,9.34
107029,184.5761,42.0259,,,,,8.72
107052,184.5962,60.3561,,,,,7.77
107030,184.6029,39.8013,,,,,9.26
107053,184.6212,32.7489,,,,,6.68
107054,184.6317,30.2490,,,,,6.23
107085,184.6498,40.9164,,,,,8.37
107084,184.6633,54.6137,,,,,8.07
238098,184.7242,56.3685,,,,,9.03
107155,184.7384,65.3673,,,,,7.7
233921,184.7400,51.1639,,,,,9.58
107158,184.7769,40.3128,,,,,7.16
107157,184.7792,52.4389,,,,,8.26
107167,184.7993,52.5357,,,,,8.62
107211,184.8535,39.6247,,,,,8.38
107212,184.8800,30.1680,,,,,8.78
107224,184.8811,40.9394,,,,,7.86
107236,184.9107,54.2407,,,,,9.14
233922,184.9163,51.5825,,,,,10.77
107273,184.9178,62.3591,,,,,7.85
233923,184.9274,51.4765,,,,,10.61
107275,184.9642,47.8029,,,,,8.35
107287,184.9923,30.4865,,,,,8.01
107286,184.9941,43.6089,,,,,7.68
107324,185.0434,41.4069,,,,,8.9
107323,185.0479,53.5857,,,,,9.11
107322,185.0549,53.8782,,,,,8.61
107341,185.0563,37.9021,,,,,6.73
107379,185.0961,66.3912,,,,,7.12
107397,185.1139,61.3096,,,,,7.21
107380,185.1364,43.4084,,,,,8.42
107414,185.1493,63.6703,,,,,7.22
107466,185.2523,53.3177,,,,,8.44
107467,185.2602,45.5147,,,,,7.39
107485,185.2670,38.0238,,,,,7.48
107484,185.2921,41.4830,,,,,7.72
107487,185.2928,31.3022,,,,,8.68
107486,185.2964,34.6867,,,,,7.13
238103,185.3325,56.9789,,,,,9.34
107512,185.3371,32.1765,,,,,9.14
107582,185.3680,61.7473,,,,,8.23
107548,185.3690,61.4686,,,,,9.28
233925,185.3707,50.2309,,,,,10.66
107597,185.4580,40.7093,,,,,7.98
238106,185.4710,55.4124,,,,,9.66
107596,185.4752,42.1339,,,,,9.36
107610,185.4844,47.1822,,,,,6.33
107634,185.5059,33.0907,,,,,7.48
107633,185.5106,34.2557,,,,,8.78
107670,185.5181,61.5914,,,,,6.74
107671,185.5281,59.6067,,,,,9.35
233927,185.5475,49.4792,,,,,9.66
107724,185.5848,61.4717,,,,,8.31
107740,185.6378,48.3529,,,,,7.41
107761,185.6695,55.8351,,,,,8.1
107741,185.6733,31.2489,,,,,8.25
107808,185.7039,68.5248,,,,,8.45
107762,185.7068,43.8083,,,,,7.89
107792,185.7067,60.1047,,,,,7.69
107763,185.7100,39.2756,,,,,8.18
233930,185.7129,50.0460,,,,,9.25
107809,185.7688,48.8549,,,,,8.39
107824,185.8000,42.7201,,,,,8.87
107823,185.8059,42.8997,,,,,8.79
233931,185.8121,53.1887,,,,,8.89
233932,185.8528,52.1537,,,,,9.76
107886,185.8612,68.0705,,,,,9.18
107876,185.8625,63.0334,,,,,8.16
107852,185.8671,39.7963,,,,,8.8
107903,185.9009,60.9031,,,,,7.69
107933,185.9546,60.1010,,,,,8.22
107922,185.9617,54.1585,,,,,7.73
107905,185.9747,40.7195,,,,,7.99
107949,185.9946,57.7842,,,,,8.2
107934,186.0328,39.8632,,,,,8.99
108019,186.0593,60.8320,,,,,8.74
108040,186.0840,63.7933,,,,,8.44
108005,186.1021,43.0875,,,,,7.88
108056,186.1214,59.5175,,,,,9.0
108021,186.1249,31.2804,,,,,8.81
108075,186.1515,64.1054,,,,,8.23
108020,186.1589,41.3324,,,,,7.21
108099,186.1913,57.3524,,,,,8.74
108076,186.1916,38.3187,,,,,8.03
108078,186.2045,31.0339,,,,,7.55
108077,186.2165,31.8232,,,,,8.02
108090,186.2320,33.5290,,,,,9.34
108100,186.2373,42.8547,,,,,7.12
108101,186.2696,34.7648,,,,,9.12
108134,186.2710,60.6974,,,,,7.38
108150,186.2766,63.8028,,,,,6.31
108122,186.2775,37.2208,,,,,8.25
108153,186.3273,31.8643,,,,,8.73
108200,186.3392,59.5651,,,,,8.38
238116,186.3450,55.5104,,,,,8.44
108174,186.3610,38.3478,,,,,7.66
108186,186.3671,48.3712,,,,,7.75
108210,186.4052,49.8877,,,,,8.85
108224,186.4376,44.7347,,,,,8.27
108253,186.4887,42.3670,,,,,8.96
108252,186.5001,43.1182,,,,,8.65
108254,186.5107,39.8943,,,,,8.22
238119,186.5272,55.9108,,,,,9.24
108271,186.5319,52.6766,,,,,8.31
233940,186.5655,51.3208,,,,,10.05
108316,186.5842,54.5887,,,,,7.51
108345,186.5872,68.6881,,,,,9.51
108299,186.5991,37.1139,,,,,8.2
108298,186.6021,39.8891,,,,,8.53
238120,186.6243,54.5560,,,,,10.39
108380,186.7026,48.6615,,,,,7.92
108400,186.7077,51.2058,,,,,7.37
108436,186.7245,69.7295,,,,,8.47
108408,186.8008,36.3744,,,,,7.66
108464,186.8881,41.3551,,,,,6.51
108518,186.9039,61.1527,,,,,8.0
108574,187.0187,44.7943,,,,,7.5
108575,187.0202,44.7918,,,,,8.12
108649,187.0975,65.4737,,,,,8.06
108612,187.1068,34.6248,,,,,8.43
108640,187.1395,47.9669,,,,,8.76
108641,187.1472,47.4786,,,,,8.82
108650,187.1563,48.2913,,,,,9.49
108660,187.1629,49.6355,,,,,7.09
108720,187.1832,68.9202,,,,,8.5
108710,187.2602,48.9200,,,,,8.24
108721,187.2754,53.2612,,,,,8.85
108693,187.2821,31.3904,,,,,7.91
108711,187.2906,43.0150,,,,,8.45
108713,187.3128,34.7035,,,,,7.57
108712,187.3137,35.5319,,,,,8.52
233949,187.3300,49.0291,,,,,9.34
108774,187.3452,66.8939,,,,,7.03
108793,187.3877,56.3319,,,,,7.73
108860,187.4578,69.7053,,,,,8.98
108814,187.4675,51.5882,,,,,8.43
108871,187.5062,62.8476,,,,,9.29
233950,187.5417,52.0312,,,,,9.84
108833,187.5517,31.5033,,,,,10.09
108846,187.5522,39.2471,,,,,7.66
238126,187.5628,57.8498,,,,,10.33
108847,187.5734,30.9944,,,,,9.08
108872,187.5864,40.8304,,,,,8.63
108891,187.6407,34.5125,,,,,8.81
108908,187.6538,33.7490,,,,,8.51
108942,187.6749,50.9745,,,,,7.91
108954,187.7089,53.0766,,,,,6.2
109002,187.7425,65.8979,,,,,6.93
108944,187.7531,31.4238,,,,,7.33
108955,187.7557,38.1646,,,,,8.5
108973,187.7682,39.5820,,,,,6.79
108974,187.7992,38.7828,,,,,9.13
109011,187.8286,55.1188,,,,,8.08
109029,187.8782,33.0150,,,,,7.45
109052,187.8840,42.5308,,,,,8.68
233951,187.9095,49.5753,,,,,10.82
109068,187.9101,45.2256,,,,,7.66
238128,187.9185,56.0049,,,,,9.78
109126,187.9494,66.7179,,,,,9.08
238130,187.9597,55.1290,,,,,9.39
109154,187.9781,68.5147,,,,,7.37
109155,188.0017,63.7581,,,,,7.95
109156,188.0728,43.1994,,,,,8.12
109202,188.1272,56.9763,,,,,8.12
109179,188.1456,35.8301,,,,,8.74
109247,188.2286,54.7952,,,,,8.16
109279,188.2890,51.1081,,,,,8.81
109268,188.2912,45.3374,,,,,9.07
109303,188.3294,49.3019,,,,,8.14
109316,188.3360,55.2923,,,,,9.08
109269,188.3431,32.0398,,,,,8.91
109280,188.3521,34.1626,,,,,8.41
238135,188.3554,55.0060,,,,,9.42
109304,188.3621,40.7276,,,,,8.5
109281,188.3720,30.0403,,,,,8.68
109305,188.3743,38.0690,,,,,6.53
109317,188.4121,33.2476,,,,,5.42
109344,188.4130,44.0962,,,,,7.48
109345,188.4475,33.3847,,,,,6.24
109400,188.5143,46.7477,,,,,7.28
109388,188.5184,42.3895,,,,,8.98
109390,188.5270,32.0269,,,,,8.3
109389,188.5499,32.1959,,,,,8.77
109461,188.6479,40.5394,,,,,8.79
109495,188.6486,58.2376,,,,,8.07
109508,188.6712,55.2888,,,,,8.78
109496,188.6770,47.0074,,,,,7.62
109462,188.6816,36.3184,,,,,9.1
109529,188.7264,51.3604,,,,,7.7
238136,188.7446,58.2379,,,,,9.88
109497,188.7514,30.1927,,,,,8.63
238138,188.7518,59.0693,,,,,9.99
109530,188.7956,36.4254,,,,,7.3
109566,188.8173,50.1433,,,,,9.12
109543,188.8265,33.0477,,,,,8.78
109542,188.8287,36.3383,,,,,8.22
109581,188.9123,34.0592,,,,,8.52
109615,188.9472,39.6837,,,,,7.28
109654,188.9526,56.5784,,,,,7.71
109647,188.9635,51.2215,,,,,8.52
109701,188.9657,69.0137,,,,,7.4
109655,188.9712,45.7810,,,,,7.28
109625,188.9911,31.7326,,,,,7.95
109648,188.9997,36.2578,,,,,8.76
109649,189.0052,32.0040,,,,,7.37
109680,189.0391,49.1829,,,,,8.73
109702,189.0426,56.8255,,,,,7.23
109681,189.0515,40.5864,,,,,7.58
233953,189.0531,49.3631,,,,,10.12
109703,189.0708,51.5145,,,,,8.58
109683,189.0707,33.9228,,,,,8.8
233954,189.0799,53.1092,,,,,10.31
109729,189.0978,59.4869,,,,,8.83
109691,189.1011,32.1958,,,,,8.88
109755,189.1828,45.5206,,,,,8.76
109740,189.1859,41.0839,,,,,8.81
109792,189.2357,56.6745,,,,,8.6
109781,189.2610,46.6822,,,,,8.23
109837,189.3351,59.2167,,,,,9.05
233959,189.3855,53.7532,,,,,9.5
109858,189.3861,55.9460,,,,,8.87
109838,189.3895,45.2538,,,,,8.03
109839,189.4130,38.6844,,,,,7.34
109845,189.4465,32.5325,,,,,8.71
109894,189.4854,54.8531,,,,,6.89
109913,189.5609,39.9738,,,,,8.82
109953,189.6042,44.1039,,,,,8.87
109979,189.6366,45.2171,,,,,7.21
109967,189.6538,41.0076,,,,,9.37
233963,189.6655,50.8735,,,,,9.32
238143,189.6826,55.0860,,,,,9.69
109981,189.6866,34.5760,,,,,7.97
109995,189.6984,39.3088,,,,,7.6
110084,189.7399,61.0289,,,,,7.36
110065,189.7828,40.9835,,,,,8.25
110105,189.8032,56.0039,,,,,8.02
110043,189.8054,30.5831,,,,,8.66
110104,189.8139,59.7502,,,,,8.21
110066,189.8202,35.9520,,,,,6.39
110165,189.8946,60.8847,,,,,7.05
110134,189.9377,35.0869,,,,,8.15
233965,189.9420,50.9993,,,,,10.03
110182,189.9620,51.7250,,,,,7.64
110166,189.9874,36.9982,,,,,8.76
110193,189.9987,42.7740,,,,,8.79
110313,190.0163,68.8024,,,,,7.88
110194,190.0359,34.1662,,,,,7.03
110276,190.0870,58.0460,,,,,9.08
110259,190.0887,55.8466,,,,,8.47
110275,190.0995,59.5257,,,,,7.98
110277,190.1315,51.4819,,,,,8.91
110362,190.1391,67.8333,,,,,8.25
110248,190.1460,30.3775,,,,,7.65
110279,190.1558,40.2880,,,,,8.16
110278,190.1578,46.7897,,,,,8.41
238148,190.1642,56.7977,,,,,10.52
110345,190.2029,63.7715,,,,,7.55
110346,190.2035,62.0426,,,,,8.49
110314,190.2088,40.5216,,,,,8.29
110347,190.2160,60.8147,,,,,8.79
110296,190.2197,34.1046,,,,,7.78
110326,190.2824,30.4371,,,,,6.94
233967,190.3141,49.7240,,,,,10.61
110408,190.3183,58.9620,,,,,8.08
110391,190.3362,50.4160,,,,,9.34
233968,190.3548,50.2446,,,,,9.06
110375,190.3555,38.3890,,,,,8.32
110392,190.3624,40.5793,,,,,7.6
110409,190.3700,49.2905,,,,,6.89
110463,190.4353,55.7247,,,,,8.27
110438,190.4715,35.0493,,,,,9.15
110464,190.5191,32.8630,,,,,9.03
110500,190.5620,45.8770,,,,,7.01
110501,190.5740,33.6886,,,,,6.64
110570,190.6317,56.9988,,,,,7.3
110581,190.6374,58.0087,,,,,8.75
110534,190.6652,33.8142,,,,,8.62
233972,190.7555,49.2335,,,,,9.49
110678,190.7673,61.1554,,,,,6.39
110740,190.7811,69.9451,,,,,8.79
110741,190.8247,65.9464,,,,,7.64
110642,190.8416,30.7979,,,,,9.59
110776,190.8591,67.7658,,,,,8.46
110687,190.8906,41.2616,,,,,7.81
110762,190.9050,58.8697,,,,,7.88
110688,190.9093,35.3105,,,,,9.18
233976,190.9707,53.8083,,,,,9.11
110743,190.9767,34.3437,,,,,8.78
110813,190.9862,61.0932,,,,,8.94
110787,191.0368,35.7687,,,,,7.09
110833,191.0612,51.7593,,,,,7.01
110801,191.0703,36.4835,,,,,8.68
110834,191.1129,44.1030,,,,,6.34
110869,191.1213,58.6909,,,,,8.01
110835,191.1405,43.1266,,,,,6.96
110854,191.2043,35.6430,,,,,8.28
110870,191.2196,44.9025,,,,,9.13
110871,191.2255,33.0831,,,,,7.75
110913,191.2309,58.3675,,,,,8.48
110929,191.2651,52.3693,,,,,9.45
238159,191.2798,54.8833,,,,,9.78
110948,191.2803,51.7255,,,,,8.85
110914,191.2826,45.4403,,,,,5.42
233977,191.3497,53.0958,,,,,10.05
110949,191.3741,30.1979,,,,,8.45
233978,191.3778,53.3899,,,,,9.54
111027,191.4042,61.8819,,,,,8.46
110986,191.4089,39.7947,,,,,8.7
110987,191.4213,38.3582,,,,,9.07
110988,191.4330,33.5413,,,,,7.49
111041,191.5035,49.8231,,,,,9.01
111093,191.5593,57.6784,,,,,8.15
111094,191.5665,56.7187,,,,,8.93
111128,191.6118,53.8007,,,,,8.87
111129,191.6562,47.3723,,,,,7.85
111113,191.6650,36.8485,,,,,9.16
111222,191.6995,62.4828,,,,,9.11
111179,191.7017,51.6367,,,,,8.04
111153,191.7019,43.1519,,,,,7.91
111180,191.7822,32.5677,,,,,7.74
111270,191.8289,62.7812,,,,,5.88
111252,191.8329,52.8619,,,,,7.66
111306,191.9513,50.1570,,,,,6.82
233981,192.0546,49.9251,,,,,10.0
111381,192.0557,52.4532,,,,,6.88
111318,192.0637,30.3961,,,,,7.66
111380,192.0783,54.4604,,,,,8.88
111346,192.0894,41.9936,,,,,8.65
111347,192.0918,30.7672,,,,,8.02
111443,192.1176,60.8202,,,,,7.49
111366,192.1232,36.3427,,,,,8.26
111456,192.1642,60.3198,,,,,5.83
111513,192.2062,61.3784,,,,,7.36
111422,192.2083,44.1542,,,,,9.81
111423,192.2105,41.5697,,,,,8.72
111468,192.2314,54.2482,,,,,8.52
111444,192.2334,42.0772,,,,,8.68
111524,192.2335,64.7351,,,,,7.83
111457,192.2578,33.7805,,,,,8.18
111483,192.3177,35.3205,,,,,8.03
111560,192.3294,59.3519,,,,,8.8
111525,192.3883,42.0528,,,,,8.56
111572,192.4085,48.7400,,,,,6.5
111539,192.4265,38.3681,,,,,8.08
233984,192.4272,51.5369,,,,,9.29
111574,192.4704,39.8451,,,,,8.68
111627,192.5031,54.7560,,,,,7.18
111603,192.5211,42.2180,,,,,8.5
111604,192.5448,37.5169,,,,,5.87
111628,192.5750,35.7258,,,,,8.31
238164,192.6189,59.0578,,,,,8.82
111689,192.6562,46.0669,,,,,8.17
111794,192.7048,62.9861,,,,,7.39
233986,192.7046,50.8018,,,,,9.69
111717,192.7482,31.4761,,,,,7.89
111732,192.7641,32.7470,,,,,8.76
111889,192.7850,69.2942,,,,,7.96
111811,192.8265,49.2691,,,,,7.69
111840,192.8316,57.7316,,,,,7.65
111796,192.8556,42.4727,,,,,8.32
111850,192.8620,57.3734,,,,,7.91
111841,192.8925,52.5051,,,,,9.65
111851,192.9280,44.0233,,,,,8.88
111907,192.9458,58.7400,,,,,8.41
111918,192.9769,58.6634,,,,,8.18
111859,192.9945,40.2415,,,,,8.1
111860,193.0055,31.7745,,,,,9.0
111890,193.0355,42.6536,,,,,8.65
111925,193.0645,48.3619,,,,,9.09
111938,193.0774,46.7778,,,,,8.48
111957,193.0884,50.2817,,,,,8.68
233989,193.1187,49.3527,,,,,10.06
111939,193.1275,33.8360,,,,,8.89
111958,193.1403,43.7710,,,,,8.82
112015,193.1454,59.8774,,,,,8.61
112068,193.1524,66.5978,,,,,8.65
233990,193.1991,51.2024,,,,,9.6
111996,193.2025,33.7376,,,,,9.46
112046,193.2500,47.6589,,,,,8.9
112029,193.2557,45.8425,,,,,9.26
112096,193.2806,58.9207,,,,,8.29
112112,193.2977,59.9522,,,,,7.57
112082,193.3334,46.6564,,,,,7.37
112113,193.3593,53.6072,,,,,8.77
112070,193.3651,33.9066,,,,,8.95
112159,193.3890,62.5991,,,,,8.83
112083,193.3971,37.9724,,,,,9.19
112160,193.4090,59.5260,,,,,7.84
112114,193.4351,35.7368,,,,,8.11
112126,193.4549,32.5077,,,,,8.74
112138,193.4656,41.8226,,,,,8.54
112184,193.4660,56.8200,,,,,8.78
112151,193.5298,36.9872,,,,,9.18
112171,193.5546,33.5345,,,,,6.25
112220,193.6170,46.7778,,,,,7.47
112256,193.6675,54.9611,,,,,8.73
112264,193.7355,47.1967,,,,,5.75
112311,193.7385,58.1608,,,,,9.85
112337,193.7383,63.9272,,,,,9.08
112311,193.7483,58.1603,,,,,8.57
112296,193.7647,48.2165,,,,,8.89
112351,193.7701,64.1971,,,,,8.73
112312,193.7881,49.4395,,,,,9.31
112297,193.7930,44.2913,,,,,8.97
112275,193.8049,32.8662,,,,,8.27
112298,193.8509,32.0695,,,,,8.21
112384,193.8701,59.6225,,,,,8.81
112395,193.8973,56.1966,,,,,7.28
112394,193.9045,57.1067,,,,,9.19
112396,193.9127,54.9612,,,,,6.78
112339,193.9226,35.9488,,,,,9.46
112397,193.9281,52.7426,,,,,8.42
112353,193.9367,32.0006,,,,,6.85
112499,193.9838,67.7108,,,,,9.17
112431,194.0469,39.7537,,,,,8.92
112486,194.0733,54.0995,,,,,5.84
112445,194.0745,32.5310,,,,,8.46
112559,194.1079,65.9944,,,,,6.63
112500,194.1104,57.6003,,,,,8.69
233995,194.1311,51.0800,,,,,9.43
112501,194.1617,43.5520,,,,,6.97
112609,194.1681,68.6161,,,,,7.4
112515,194.1865,45.6125,,,,,8.51
112640,194.2418,67.2429,,,,,6.55
112570,194.2825,46.1768,,,,,6.11
112623,194.3171,57.6917,,,,,7.51
112571,194.3510,30.3710,,,,,8.65
112610,194.3728,43.8220,,,,,8.11
112677,194.4198,56.5664,,,,,8.89
112663,194.4285,52.3807,,,,,9.55
