hd,ra,dec,flamsteed,bayer,const,propername,mag
40907,90.0314,-38.1676,,,,,8.59
41371,90.0321,-64.3100,,,,,7.09
40852,90.0465,-30.8642,,,,,8.22
40939,90.0610,-37.6165,,,,,8.31
41002,90.0742,-44.0058,,,,,7.32
41466,90.0775,-66.2243,,,,,9.52
41340,90.0793,-61.9988,,,,,8.83
41091,90.0803,-48.4353,,,,,8.69
40887,90.0816,-31.0287,,,,,7.85
40951,90.1082,-37.0398,,,,,8.5
41022,90.1107,-42.4754,,,,,9.22
41327,90.1131,-60.4943,,,,,9.25
41248,90.1363,-56.1618,,,,,8.82
41187,90.1446,-51.4680,,,,,8.12
40917,90.1485,-30.0840,,,,,8.64
41296,90.1489,-58.1021,,,,,6.97
41411,90.1512,-62.8122,,,,,8.59
41232,90.1522,-54.6910,,,,,8.71
41156,90.1633,-48.0650,,,,,9.15
41071,90.1721,-44.8972,,,,,9.09
41395,90.1976,-60.8926,,,,,8.53
41133,90.2025,-46.0127,,,,,8.9
41214,90.2049,-51.2163,,,,,5.65
41089,90.2126,-42.8705,,,,,6.58
41186,90.2196,-48.9799,,,,,8.88
41278,90.2306,-54.9513,,,,,7.4
41070,90.2630,-37.0716,,,,,7.1
41515,90.2726,-63.7300,,,,,8.46
41155,90.2732,-43.9031,,,,,7.69
41354,90.2768,-57.7841,,,,,8.81
41069,90.2874,-36.4689,,,,,7.7
41019,90.2898,-31.7265,,,,,8.46
41087,90.2934,-38.2737,,,,,9.04
41451,90.3111,-60.4856,,,,,6.93
41047,90.3179,-33.9118,,,,,5.54
41200,90.4101,-40.2647,,,,,9.89
41295,90.4115,-49.0851,,,,,8.29
41199,90.4147,-40.1368,,,,,9.33
41150,90.4159,-35.0438,,,,,7.17
41441,90.4231,-56.9853,,,,,7.98
41802,90.4308,-67.8641,,,,,9.32
41246,90.4554,-42.0018,,,,,9.05
41540,90.4673,-60.2261,,,,,9.35
41687,90.4741,-64.8606,,,,,7.01
41182,90.4908,-34.5125,,,,,8.68
41245,90.5265,-38.9893,,,,,6.82
41586,90.5389,-60.0968,,,,,6.41
41704,90.5415,-63.5453,,,,,8.86
