hd,ra,dec,flamsteed,bayer,const,propername,mag
165141,271.7510,-48.2473,,,,,7.11
165127,271.7824,-49.8138,,,,,7.76
164919,271.8159,-59.6091,,,,,8.41
165385,271.8387,-36.8736,,,,,8.25
165350,271.8428,-38.9758,,,,,8.24
165295,271.8439,-44.1571,,,,,8.48
165271,271.8592,-46.8988,,,,,7.64
165254,271.8677,-47.8035,,,,,8.94
321256,271.9085,-34.1331,,,,,9.2
165165,271.9135,-54.3390,,,,,8.93
165351,271.9181,-43.3921,,,,,7.45
165468,271.9209,-35.3890,,,,,8.78
164871,271.9515,-64.5502,,,,,6.4
165470,271.9765,-38.5654,,,,,7.36
165392,271.9950,-46.3295,,,,,9.83
165273,272.0083,-52.2377,,,,,7.12
165598,272.0116,-31.0013,,,,,7.69
165274,272.0387,-54.2628,,,,,8.22
165491,272.0408,-40.0610,,,,,8.95
165256,272.0674,-55.6912,,,,,7.25
165069,272.0799,-62.3732,,,,,8.03
165235,272.0945,-56.7672,,,,,8.92
165493,272.1255,-45.7670,,,,,6.13
165471,272.1832,-49.3454,,,,,7.36
165536,272.1881,-45.5034,,,,,8.2
165662,272.2219,-39.4944,,,,,7.58
165617,272.2231,-42.6570,,,,,7.11
165603,272.2437,-45.1190,,,,,8.64
165727,272.2440,-35.7858,,,,,9.39
165770,272.2463,-31.1600,,,,,7.99
165584,272.2502,-47.2421,,,,,8.82
165711,272.2574,-37.6659,,,,,9.64
321369,272.2576,-34.7618,,,,,8.86
165728,272.2581,-36.2848,,,,,8.47
165791,272.2818,-33.5639,,,,,8.31
165771,272.2844,-33.3168,,,,,8.95
325013,272.3016,-40.2037,,,,,10.61
165395,272.3097,-57.7866,,,,,7.72
165276,272.3208,-62.3267,,,,,9.1
165774,272.3216,-36.9660,,,,,8.17
165750,272.3216,-38.6112,,,,,7.75
165793,272.3438,-36.6725,,,,,6.53
165585,272.3472,-51.0710,,,,,8.6
165537,272.3508,-53.0573,,,,,8.9
165356,272.3539,-60.3699,,,,,9.01
165696,272.3645,-45.9384,,,,,7.35
165561,272.3667,-52.8887,,,,,8.98
165666,272.3837,-48.6802,,,,,8.24
165794,272.3955,-38.7980,,,,,8.03
165839,272.3991,-36.7770,,,,,8.75
165875,272.4071,-34.0731,,,,,9.26
165698,272.4518,-49.2825,,,,,9.3
165753,272.4520,-44.9455,,,,,7.03
165732,272.4591,-47.7088,,,,,8.65
165876,272.4785,-37.7913,,,,,9.05
165497,272.4899,-59.0402,,,,,6.38
165955,272.4915,-34.8687,,,,,9.19
165978,272.4998,-32.7196,,,,,6.39
165699,272.5065,-51.6337,,,,,8.34
166003,272.5129,-32.1437,,,,,7.66
165238,272.5239,-66.6166,,,,,8.04
165822,272.5240,-45.9040,,,,,7.49
166023,272.5242,-30.7287,,,,,5.53
165538,272.5366,-58.9683,,,,,8.27
165981,272.5443,-36.4126,,,,,8.53
165902,272.5607,-42.4032,,,,,7.9
166058,272.5839,-31.5325,,,,,7.8
166081,272.5870,-31.1122,,,,,8.82
165958,272.6080,-41.7564,,,,,9.09
165775,272.6500,-52.5909,,,,,9.34
165934,272.6657,-47.1406,,,,,8.74
166133,272.6738,-33.9188,,,,,7.15
166136,272.6926,-35.4781,,,,,8.98
166134,272.6995,-35.3089,,,,,9.06
166197,272.7306,-33.8001,,,,,6.13
165881,272.7372,-51.9893,,,,,8.78
165983,272.7632,-48.2685,,,,,8.53
166006,272.7684,-47.5131,,,,,6.07
166114,272.7731,-41.3591,,,,,5.86
166149,272.7768,-37.8937,,,,,9.27
165539,272.7798,-64.5166,,,,,8.65
166219,272.7802,-32.9910,,,,,8.9
166087,272.7997,-44.2993,,,,,8.91
165735,272.8200,-60.3599,,,,,9.49
166007,272.8205,-49.9745,,,,,8.59
166198,272.8355,-40.3071,,,,,8.18
166242,272.8397,-36.2539,,,,,9.56
317269,272.8437,-30.3579,,,,,9.91
165936,272.8440,-54.2520,,,,,9.09
166297,272.8489,-33.3270,,,,,7.58
166220,272.8534,-38.1963,,,,,8.77
166138,272.8662,-44.5861,,,,,8.15
166326,272.9198,-35.0254,,,,,7.11
166268,272.9202,-40.4132,,,,,8.93
166298,272.9256,-40.2109,,,,,7.84
165986,272.9300,-55.3617,,,,,6.78
166246,272.9458,-43.0821,,,,,7.57
166199,272.9517,-46.0483,,,,,8.66
165882,272.9576,-58.9859,,,,,7.8
165987,272.9635,-56.4009,,,,,7.14
165937,272.9807,-58.1905,,,,,7.97
166425,272.9860,-32.6517,,,,,8.23
166140,273.0015,-51.6535,,,,,8.09
166026,273.0122,-56.4283,,,,,7.56
165904,273.0177,-60.0324,,,,,8.77
166450,273.0262,-34.0687,,,,,7.24
165905,273.0291,-60.1405,,,,,8.7
166484,273.0560,-32.2816,,,,,8.49
165776,273.0564,-63.9868,,,,,7.48
166402,273.0587,-38.1849,,,,,7.71
166116,273.0878,-55.4925,,,,,8.61
166271,273.0879,-48.5944,,,,,9.12
166348,273.0890,-43.4449,,,,,8.38
166117,273.0905,-55.6728,,,,,8.8
165938,273.1024,-61.2354,,,,,8.21
166041,273.1076,-58.6351,,,,,9.17
166550,273.1111,-30.0139,,,,,8.09
166453,273.1221,-39.3423,,,,,7.28
166427,273.1228,-41.7160,,,,,8.14
166353,273.1409,-46.5806,,,,,9.22
166224,273.1651,-54.3871,,,,,9.36
165961,273.2207,-63.6159,,,,,8.52
166376,273.2344,-50.5588,,,,,6.51
166553,273.2464,-39.1619,,,,,7.27
166488,273.2575,-45.6689,,,,,8.32
166533,273.2576,-42.2883,,,,,8.05
166154,273.2832,-60.1431,,,,,7.08
166355,273.2883,-52.3314,,,,,9.74
166596,273.3029,-41.3361,,,,,5.47
166595,273.3127,-39.4469,,,,,9.83
166617,273.3187,-39.2544,,,,,7.61
166202,273.3383,-59.5182,,,,,9.12
166490,273.3577,-48.9575,,,,,9.03
166649,273.3686,-39.7116,,,,,7.68
165843,273.3688,-67.8086,,,,,8.37
166745,273.3885,-33.4991,,,,,8.49
166746,273.3897,-35.6399,,,,,9.62
321452,273.3975,-34.3172,,,,,10.43
166790,273.4056,-31.9673,,,,,6.79
166619,273.4115,-44.4999,,,,,8.94
319134,273.4183,-32.5046,,,,,9.52
166701,273.4203,-41.1268,,,,,7.0
166747,273.4303,-37.2513,,,,,8.07
166636,273.4479,-46.3126,,,,,6.82
166675,273.4529,-43.2043,,,,,6.94
166677,273.4980,-44.6512,,,,,7.46
166724,273.4986,-42.5754,,,,,9.33
166861,273.5100,-34.2892,,,,,7.91
166250,273.5157,-62.9445,,,,,8.35
166810,273.5290,-38.4120,,,,,7.26
166651,273.5327,-48.5403,,,,,8.42
166833,273.5411,-37.6210,,,,,7.63
166251,273.5681,-63.6897,,,,,6.47
166793,273.5813,-43.1543,,,,,7.79
166476,273.5838,-58.7059,,,,,7.81
166834,273.5872,-41.9092,,,,,7.89
166178,273.5949,-65.8414,,,,,9.17
166557,273.5964,-55.5401,,,,,8.22
166576,273.5976,-54.0574,,,,,8.61
166751,273.6110,-47.9544,,,,,7.31
166906,273.6162,-37.6505,,,,,8.3
166252,273.6419,-65.1991,,,,,7.92
166970,273.6615,-36.8989,,,,,7.8
166679,273.6716,-53.0783,,,,,7.98
167003,273.6756,-33.1409,,,,,8.44
166776,273.6800,-48.8134,,,,,7.58
166835,273.6844,-45.5952,,,,,7.19
166226,273.7093,-66.8151,,,,,7.49
167071,273.7525,-33.5976,,,,,8.41
166577,273.7683,-60.3770,,,,,9.05
166653,273.7856,-57.8544,,,,,7.59
167072,273.8028,-35.8191,,,,,8.45
167026,273.8125,-40.8771,,,,,8.3
166681,273.8201,-58.0394,,,,,8.5
167146,273.8396,-31.7396,,,,,7.98
166908,273.8480,-50.3816,,,,,8.36
166949,273.8612,-48.8516,,,,,6.58
167148,273.8622,-35.0381,,,,,7.44
167147,273.8638,-34.5945,,,,,6.92
166726,273.8776,-58.1840,,,,,8.98
166910,273.8780,-51.8209,,,,,8.67
167208,273.9045,-32.3427,,,,,7.47
167230,273.9174,-33.0916,,,,,6.94
166599,273.9193,-63.0554,,,,,5.58
166985,273.9495,-50.1813,,,,,8.49
166891,273.9531,-55.3558,,,,,7.91
167231,273.9580,-35.6373,,,,,7.42
167095,273.9602,-43.1687,,,,,7.04
167233,273.9621,-36.5738,,,,,6.94
166816,273.9681,-57.4131,,,,,9.42
167096,273.9726,-44.2065,,,,,5.45
167291,273.9835,-31.7590,,,,,8.3
167253,273.9961,-37.0540,,,,,8.28
167183,274.0034,-41.8692,,,,,9.44
167292,274.0215,-33.3109,,,,,8.33
166912,274.0294,-56.6509,,,,,6.91
167254,274.0301,-38.7768,,,,,9.52
167362,274.0511,-30.8689,,,,,10.94
167293,274.0522,-36.6015,,,,,8.69
167342,274.0552,-35.2409,,,,,7.33
167077,274.0785,-49.6842,,,,,8.79
167297,274.0964,-40.4721,,,,,7.34
166913,274.1076,-59.4031,,,,,8.22
167212,274.1187,-46.5547,,,,,7.85
166972,274.1190,-57.4471,,,,,7.03
167323,274.2161,-46.0743,,,,,8.38
167059,274.2367,-56.5589,,,,,9.63
167505,274.2437,-32.3706,,,,,8.83
167257,274.2538,-51.0683,,,,,6.06
167384,274.2659,-43.5948,,,,,8.39
167128,274.2814,-56.0234,,,,,5.36
167445,274.3195,-42.9189,,,,,9.89
167506,274.3239,-38.1777,,,,,6.69
167299,274.3299,-51.4979,,,,,8.93
167617,274.3690,-31.4697,,,,,9.04
317339,274.3691,-30.0011,,,,,9.28
167554,274.3736,-38.4477,,,,,9.68
167486,274.3888,-43.4914,,,,,8.32
167647,274.4010,-34.1073,,,,,6.03
167487,274.4019,-44.5535,,,,,9.09
167582,274.4175,-39.5423,,,,,9.33
167060,274.4337,-61.7088,,,,,8.93
167238,274.4446,-58.1853,,,,,8.76
167187,274.4603,-59.7230,,,,,9.21
167270,274.4619,-56.4779,,,,,7.41
167686,274.4627,-33.3962,,,,,7.01
167708,274.4645,-32.2194,,,,,8.48
166864,274.4652,-67.3571,,,,,7.72
167368,274.4670,-53.4883,,,,,8.64
166841,274.5040,-68.2293,,,,,6.32
167711,274.5202,-37.1079,,,,,8.76
167271,274.5343,-58.9090,,,,,8.82
167687,274.5528,-39.0325,,,,,10.07
167729,274.5647,-38.2297,,,,,7.89
167259,274.5778,-61.2086,,,,,7.2
167465,274.5849,-54.3324,,,,,6.91
167272,274.5854,-59.8889,,,,,9.6
167650,274.6048,-44.9495,,,,,9.02
167585,274.6107,-50.4933,,,,,9.23
167846,274.6270,-34.6861,,,,,6.93
167847,274.6345,-35.0502,,,,,8.47
167530,274.6396,-52.7523,,,,,7.78
167909,274.6414,-30.0543,,,,,9.41
167870,274.6431,-34.4454,,,,,8.53
167869,274.6621,-34.1849,,,,,9.24
167820,274.6634,-37.2244,,,,,7.52
167756,274.6673,-42.2884,,,,,6.3
167300,274.6856,-61.9352,,,,,9.17
166925,274.6951,-69.5989,,,,,8.05
167849,274.7214,-40.4407,,,,,8.01
167757,274.7308,-45.4665,,,,,8.43
167732,274.7424,-47.9893,,,,,8.99
167301,274.7553,-63.8536,,,,,8.47
167981,274.7731,-35.1569,,,,,8.51
