hd,ra,dec,flamsteed,bayer,const,propername,mag
1699,5.3570,28.3262,,,,,7.73
1716,5.3834,26.9621,,,,,8.19
1764,5.4889,16.8769,,,,,7.57
1771,5.4991,7.0117,,,,,8.61
1756,5.5004,27.1860,,,,,8.7
1786,5.5711,24.6794,,,,,7.81
1802,5.5997,5.2248,,,,,9.3
1823,5.6697,1.8235,,,,,8.96
1826,5.7078,29.4543,,,,,6.95
1832,5.7508,22.3750,,,,,7.57
1850,5.7537,8.7318,,,,,9.59
1876,5.7999,20.0859,,,,,8.4
1887,5.8255,0.1637,,,,,9.91
1885,5.8321,9.3488,,,,,8.98
1907,5.8644,11.8365,,,,,7.65
1935,5.9105,2.7430,,,,,7.74
1943,5.9425,9.6189,,,,,8.88
1957,5.9548,0.1219,,,,,8.67
1941,5.9645,29.4959,,,,,8.48
1953,5.9659,18.5794,,,,,8.99
1942,5.9718,29.5025,,,,,8.25
1969,5.9876,3.7610,,,,,7.89
2004,6.0723,1.5561,,,,,7.78
1996,6.0936,26.3955,,,,,8.12
2020,6.1515,16.9798,,,,,8.49
2021,6.1599,16.4079,,,,,8.13
2034,6.1864,20.0708,,,,,7.87
2064,6.2698,29.8471,,,,,8.34
2076,6.2768,24.5752,,,,,8.36
2085,6.2959,16.9919,,,,,7.89
2075,6.2959,28.0773,,,,,8.48
2103,6.3296,9.0680,,,,,8.95
2096,6.3397,19.9049,,,,,8.89
2095,6.3458,20.5922,,,,,8.81
2113,6.3887,15.5620,,,,,8.12
2128,6.4184,22.9452,,,,,8.0
2157,6.4576,10.4235,,,,,9.21
2176,6.4700,6.5310,,,,,9.25
2192,6.4858,3.9253,,,,,8.66
2193,6.4885,1.9498,,,,,8.51
2174,6.4901,19.0758,,,,,8.78
2173,6.4943,21.0243,,,,,7.5
2212,6.5076,3.8883,,,,,9.02
2190,6.5113,28.9405,,,,,7.64
2221,6.5127,0.4376,,,,,8.41
2191,6.5153,20.1469,,,,,6.67
2220,6.5458,18.5725,,,,,8.08
2236,6.5504,1.1643,,,,,8.5
2235,6.5687,3.8258,,,,,6.9
2246,6.5763,6.0944,,,,,7.87
2234,6.5917,24.7349,,,,,7.6
2272,6.7061,27.1892,,,,,8.31
2284,6.7170,24.6303,,,,,8.02
2294,6.7183,9.3198,,,,,7.96
2293,6.7220,10.1488,,,,,8.31
2303,6.7496,17.9035,,,,,8.69
2314,6.7666,29.0625,,,,,9.11
2302,6.7690,25.0421,,,,,6.66
2316,6.7964,21.2581,,,,,8.04
2315,6.8023,25.5785,,,,,7.49
2323,6.8039,9.1591,,,,,8.77
2331,6.8079,5.6374,,,,,9.55
2344,6.8344,2.8141,,,,,7.18
2360,6.8579,1.3987,,,,,9.39
2330,6.8612,26.2788,,,,,7.56
2358,6.8794,16.0255,,,,,6.44
2359,6.8811,14.4257,,,,,8.43
2373,6.8917,7.2345,,,,,8.83
2372,6.9277,22.0957,,,,,8.0
2392,6.9310,4.6071,,,,,7.96
2389,6.9524,28.1738,,,,,8.11
2390,6.9708,23.5716,,,,,8.46
2412,6.9895,2.0538,,,,,9.35
2424,7.0319,16.7160,,,,,7.68
2423,7.0429,20.7960,,,,,7.48
2435,7.0694,28.0605,,,,,7.81
2454,7.0835,10.1898,,,,,6.05
2464,7.1289,7.0902,,,,,8.68
2500,7.1899,0.7671,,,,,9.92
2508,7.2132,8.3839,,,,,7.75
2523,7.2859,11.3202,,,,,8.09
2539,7.2916,0.0407,,,,,8.86
2552,7.3370,28.8278,,,,,7.34
2562,7.3387,26.8717,,,,,8.6
2563,7.3525,26.4953,,,,,8.32
2579,7.3789,13.4805,,,,,8.95
2564,7.3798,24.8810,,,,,7.78
2592,7.3836,10.3872,,,,,7.29
2622,7.4617,9.6978,,,,,7.88
2623,7.4757,8.8063,,,,,7.93
2647,7.5308,6.4676,,,,,9.55
2648,7.5362,4.8601,,,,,6.52
2657,7.5623,5.3621,,,,,9.02
2656,7.5763,15.7954,,,,,7.4
2668,7.6231,24.1063,,,,,8.56
2690,7.6302,3.2669,,,,,8.44
2678,7.6461,23.4847,,,,,8.77
2689,7.6532,17.8133,,,,,8.27
2732,7.7223,29.5284,,,,,8.19
2748,7.7663,9.3054,,,,,7.62
2792,7.8762,11.5322,,,,,7.18
2779,7.8781,20.8295,,,,,7.17
2778,7.8806,21.1102,,,,,7.48
2806,7.9004,16.0209,,,,,6.89
2807,7.9056,9.1612,,,,,6.99
2816,7.9228,12.9135,,,,,7.25
2829,7.9262,3.7563,,,,,8.28
2815,7.9309,19.4820,,,,,7.44
2828,7.9507,17.2793,,,,,7.9
2842,7.9573,4.8462,,,,,7.99
2827,7.9629,18.1053,,,,,7.22
2841,7.9787,19.6430,,,,,6.87
2840,7.9846,28.5096,,,,,8.89
2856,7.9856,1.5104,,,,,8.82
2839,7.9887,28.5211,,,,,8.84
2855,7.9890,3.8624,,,,,8.73
2890,8.0947,26.0294,,,,,9.85
2891,8.0988,21.7782,,,,,8.57
2912,8.1304,10.4866,,,,,8.38
2911,8.1330,18.7949,,,,,6.79
2909,8.1418,28.1976,,,,,8.66
2924,8.1440,27.5808,,,,,6.68
2925,8.1648,23.1934,,,,,6.84
2942,8.2045,28.2802,,,,,6.26
2955,8.2219,11.7730,,,,,9.04
2941,8.2241,29.6110,,,,,8.23
2954,8.2326,16.1672,,,,,6.9
2953,8.2472,18.3952,,,,,7.58
2985,8.2847,7.5857,,,,,9.39
2984,8.3167,17.9594,,,,,8.14
2994,8.3269,13.8407,,,,,7.81
3015,8.3700,9.7713,,,,,9.39
3029,8.4147,20.4338,,,,,7.86
3030,8.4206,4.9479,,,,,8.4
3055,8.4639,11.0697,,,,,9.0
3053,8.4676,25.4480,,,,,8.32
3070,8.4760,3.3199,,,,,7.47
3054,8.4863,18.7881,,,,,8.58
3082,8.5313,3.8089,,,,,8.9
3089,8.5346,5.9579,,,,,7.64
3088,8.5450,10.2992,,,,,6.76
3087,8.5521,14.5158,,,,,7.9
3116,8.5939,2.4538,,,,,9.49
3117,8.5991,1.0027,,,,,8.55
3131,8.6720,11.1348,,,,,8.18
3150,8.7271,26.4444,,,,,8.79
3151,8.7301,22.9027,,,,,8.92
3166,8.7307,13.3711,,,,,6.39
3167,8.7397,4.3815,,,,,8.97
3177,8.7817,7.7233,,,,,8.38
3194,8.8053,3.2087,,,,,8.99
3193,8.8152,4.0933,,,,,8.02
3204,8.8531,25.1038,,,,,8.0
3213,8.8689,11.8402,,,,,8.35
3228,8.8693,4.2947,,,,,7.64
3255,8.9588,16.5695,,,,,7.32
3267,8.9666,20.9552,,,,,8.44
3251,8.9678,29.2378,,,,,8.37
3252,8.9682,29.0998,,,,,8.06
3254,8.9711,21.3275,,,,,8.43
3269,8.9762,6.3626,,,,,9.21
3268,8.9784,13.2071,,,,,6.32
3284,8.9885,7.6092,,,,,8.44
3266,9.0098,29.9930,,,,,7.96
3294,9.0153,7.1560,,,,,7.77
3293,9.0409,24.0254,,,,,7.23
3322,9.0837,27.2548,,,,,6.51
3335,9.1013,8.8741,,,,,7.85
3347,9.1117,22.0337,,,,,8.27
3348,9.1144,21.0743,,,,,8.28
3349,9.1382,13.2729,,,,,8.56
3370,9.1824,27.0525,,,,,7.8
3378,9.2073,25.1694,,,,,8.45
3384,9.2328,22.3036,,,,,8.88
3398,9.2379,5.4125,,,,,8.22
3411,9.2800,24.0141,,,,,6.18
3412,9.2841,15.1398,,,,,8.1
3434,9.3243,11.4366,,,,,7.04
3433,9.3273,16.5138,,,,,8.55
3448,9.3734,21.9199,,,,,8.95
3457,9.3770,3.1354,,,,,6.43
3455,9.4011,22.6744,,,,,8.81
3456,9.4076,9.6414,,,,,8.99
3468,9.4197,21.0997,,,,,6.84
3467,9.4410,26.1216,,,,,8.13
3493,9.4882,0.4376,,,,,9.87
3503,9.5023,2.7636,,,,,7.67
3491,9.5030,22.4963,,,,,8.61
3490,9.5044,25.1741,,,,,8.45
3492,9.5054,5.8476,,,,,8.93
3500,9.5297,9.8290,,,,,7.97
3502,9.5334,4.3968,,,,,9.48
3532,9.5885,19.7050,,,,,8.37
3533,9.6015,8.6047,,,,,8.06
3549,9.6057,1.2780,,,,,8.86
3556,9.6436,6.0218,,,,,8.77
3577,9.6892,21.7447,,,,,7.97
3592,9.7006,0.9464,,,,,8.76
3578,9.7050,9.7435,,,,,9.71
3603,9.7394,7.9149,,,,,8.22
3590,9.7396,26.3238,,,,,6.92
3628,9.8053,3.1339,,,,,7.34
3650,9.8677,26.7367,,,,,8.83
3674,9.9196,11.5323,,,,,7.43
3702,9.9863,29.3707,,,,,8.65
3714,10.0099,10.2670,,,,,8.69
3727,10.0697,15.8247,,,,,7.58
3726,10.0807,26.6662,,,,,8.16
3743,10.0825,24.0539,,,,,7.21
3757,10.0962,23.7702,,,,,7.98
3758,10.1143,16.5797,,,,,8.24
3768,10.1432,15.2708,,,,,8.59
3819,10.2080,4.4783,,,,,7.99
3818,10.2195,9.3812,,,,,8.71
3828,10.2467,21.0205,,,,,7.05
3861,10.2995,9.3551,,,,,6.52
3847,10.3133,14.9517,,,,,9.63
3859,10.3184,19.4006,,,,,8.8
3858,10.3558,28.0426,,,,,7.89
3884,10.3820,12.9592,,,,,7.7
3906,10.3917,1.7480,,,,,7.9
3883,10.4001,24.6290,,,,,6.06
3905,10.4180,5.5736,,,,,8.93
3894,10.4250,20.1371,,,,,7.84
3893,10.4374,27.1861,,,,,8.32
3915,10.4420,3.6427,,,,,8.84
3945,10.5095,1.0236,,,,,7.79
3951,10.5280,1.0634,,,,,7.88
3944,10.5356,11.9454,,,,,8.15
3943,10.5399,24.1391,,,,,7.95
3963,10.5889,13.9945,,,,,8.54
3961,10.5941,22.8324,,,,,8.23
3972,10.5968,4.1666,,,,,7.59
3970,10.6207,27.6429,,,,,7.2
3992,10.6367,5.6754,,,,,7.69
3991,10.6580,11.1113,,,,,8.9
4007,10.6705,1.6952,,,,,8.61
4018,10.6788,0.7363,,,,,8.72
4016,10.6808,3.7903,,,,,8.82
4015,10.7040,8.7148,,,,,9.65
4014,10.7198,16.6625,,,,,6.56
4030,10.7349,21.7946,,,,,9.02
4046,10.7442,6.8116,,,,,8.45
4044,10.7556,9.0190,,,,,8.62
4078,10.8182,6.5697,,,,,8.54
4086,10.8228,2.0536,,,,,8.01
4094,10.8485,2.5841,,,,,7.92
4077,10.8511,15.0958,,,,,8.2
4095,10.8701,2.3078,,,,,8.98
4108,10.9045,10.0789,,,,,9.11
4105,10.9201,24.8902,,,,,8.14
4104,10.9311,28.7785,,,,,8.79
4155,11.0331,17.9296,,,,,7.83
4164,11.0551,13.3072,,,,,8.33
4175,11.0823,7.7707,,,,,8.61
4195,11.1563,26.7700,,,,,8.75
4203,11.1717,20.4489,,,,,8.7
4246,11.2303,3.2010,,,,,7.73
4255,11.2686,5.1817,,,,,8.19
4256,11.2704,1.7855,,,,,8.03
4271,11.2957,0.2533,,,,,7.01
4269,11.3034,23.5908,,,,,7.4
4270,11.3258,15.1658,,,,,8.67
4268,11.3275,27.9635,,,,,8.12
4300,11.4048,29.1897,,,,,7.73
4313,11.4182,7.8450,,,,,7.83
4312,11.4438,26.1730,,,,,7.41
4352,11.4774,0.5794,,,,,7.68
4351,11.5178,12.1074,,,,,8.32
4409,11.6234,13.1521,,,,,7.51
4421,11.6555,20.2127,,,,,8.68
4423,11.6601,14.0031,,,,,8.49
4432,11.6868,21.6243,,,,,6.95
4445,11.6867,5.3458,,,,,8.97
4465,11.6928,2.3569,,,,,8.85
4447,11.6979,1.5441,,,,,8.78
4446,11.7082,4.8363,,,,,8.99
4483,11.7202,0.3769,,,,,8.43
4464,11.7236,8.3080,,,,,9.4
4463,11.7535,23.2506,,,,,8.47
4462,11.7741,28.7256,,,,,8.47
4539,11.8718,9.9821,,,,,10.31
4525,11.8731,11.6423,,,,,7.56
4538,11.8914,18.9010,,,,,7.67
4551,11.9212,25.5345,,,,,7.88
4552,11.9215,12.8793,,,,,8.91
4550,11.9376,26.2917,,,,,6.93
4549,11.9383,27.0969,,,,,8.09
4569,11.9468,2.9042,,,,,8.74
4582,11.9684,16.9592,,,,,9.04
4605,12.0340,19.4836,,,,,8.25
4619,12.0450,9.2216,,,,,8.09
4629,12.0565,2.7295,,,,,8.71
4626,12.0724,10.2579,,,,,8.76
4628,12.0957,5.2806,,,,,5.74
4649,12.1384,0.3821,,,,,8.16
4655,12.1867,18.6855,,,,,7.6
4670,12.2000,18.3141,,,,,7.93
4654,12.2015,20.2147,,,,,7.9
4677,12.2372,12.8797,,,,,8.14
4698,12.2694,14.8092,,,,,6.95
4686,12.2904,28.7193,,,,,7.18
4703,12.3201,22.1282,,,,,8.92
4745,12.3950,7.9548,,,,,8.17
4761,12.3962,0.5882,,,,,9.39
4760,12.4163,6.4071,,,,,7.51
4759,12.4807,26.9230,,,,,9.06
4800,12.5179,7.6685,,,,,7.64
4798,12.5614,28.3690,,,,,7.23
4821,12.6021,3.3814,,,,,8.22
4834,12.6144,15.4842,,,,,8.56
4833,12.6346,21.1635,,,,,7.67
4835,12.6391,10.4116,,,,,8.63
4832,12.6531,24.2167,,,,,7.74
4845,12.6578,16.9897,,,,,8.5
4831,12.6607,25.5849,,,,,7.21
4872,12.7316,8.0459,,,,,8.12
4887,12.7542,8.3363,,,,,8.98
4886,12.7587,9.2288,,,,,8.96
4898,12.7657,6.8998,,,,,7.96
4899,12.7685,2.7436,,,,,7.63
4885,12.7712,22.8819,,,,,8.06
4884,12.7887,26.4781,,,,,9.28
4897,12.8063,14.0858,,,,,8.57
4906,12.8086,18.7903,,,,,8.76
4928,12.8263,3.3850,,,,,6.39
4904,12.8309,27.3578,,,,,9.12
4913,12.8406,18.7393,,,,,9.22
4914,12.8424,14.2452,,,,,8.84
4937,12.8590,0.9099,,,,,8.82
4935,12.8954,12.7848,,,,,6.7
4934,12.9041,22.6234,,,,,7.14
4933,12.9090,23.6321,,,,,8.88
4970,12.9631,16.7167,,,,,7.88
4963,12.9765,27.7795,,,,,7.82
4979,12.9844,4.0603,,,,,7.86
4936,13.0317,10.6009,,,,,8.41
5007,13.0968,25.7806,,,,,7.68
5036,13.1174,21.4099,,,,,7.28
5038,13.1203,13.6488,,,,,7.38
5052,13.1371,8.6654,,,,,8.67
5075,13.1831,7.7019,,,,,8.56
5074,13.1938,18.9633,,,,,8.34
5086,13.1955,9.8035,,,,,8.5
5094,13.2102,3.8175,,,,,9.02
5093,13.2411,18.1067,,,,,8.96
5121,13.3090,9.9144,,,,,8.54
5119,13.3254,19.7665,,,,,7.42
5130,13.3295,5.0051,,,,,8.92
5143,13.3312,4.0862,,,,,7.2
5142,13.3676,19.0947,,,,,7.86
5155,13.3690,3.3028,,,,,8.81
5154,13.3787,18.3938,,,,,7.87
5138,13.3994,29.0802,,,,,7.33
5153,13.4040,24.9328,,,,,8.55
5137,13.4041,29.4893,,,,,6.7
5140,13.4044,27.9100,,,,,8.98
5172,13.4114,1.9096,,,,,9.04
5180,13.4561,7.2711,,,,,8.54
5164,13.4569,28.5582,,,,,7.33
5179,13.4597,11.1225,,,,,8.65
5198,13.4874,21.0309,,,,,8.49
5214,13.4926,5.8092,,,,,7.93
5197,13.5016,25.4883,,,,,7.26
5213,13.5230,22.4656,,,,,8.55
5224,13.5386,20.0799,,,,,8.13
5223,13.5567,24.0671,,,,,8.56
5236,13.5994,25.7147,,,,,8.42
5280,13.6883,9.4288,,,,,8.19
5294,13.7470,24.1003,,,,,7.41
5309,13.7536,12.8474,,,,,8.2
5295,13.7556,21.0833,,,,,8.27
5319,13.7558,0.7896,,,,,8.05
5308,13.7790,23.4162,,,,,7.59
5318,13.7839,16.9100,,,,,7.96
5329,13.8110,20.3017,,,,,8.65
5316,13.8111,24.5571,,,,,6.19
5336,13.8315,6.8542,,,,,7.37
5328,13.8551,28.5594,,,,,7.2
5345,13.8840,26.4032,,,,,8.62
5362,13.8883,0.0196,,,,,7.89
5361,13.9241,23.1562,,,,,8.04
5360,13.9437,23.8238,,,,,8.34
5381,14.0208,29.7802,,,,,8.84
5418,14.0380,13.9520,,,,,6.46
5433,14.0562,15.6562,,,,,8.67
5452,14.1092,15.0104,,,,,8.72
5465,14.1371,9.2291,,,,,7.81
5470,14.1676,17.9598,,,,,8.36
5449,14.1701,28.7982,,,,,7.81
5482,14.1775,14.7762,,,,,8.42
5483,14.1824,10.1659,,,,,9.12
5462,14.1854,26.3400,,,,,7.7
5481,14.1872,17.7260,,,,,8.39
5504,14.2241,7.4117,,,,,9.3
5503,14.2297,7.5487,,,,,9.06
5520,14.2484,0.4527,,,,,8.39
5517,14.2949,19.8781,,,,,8.43
5544,14.3043,0.3423,,,,,7.63
5543,14.3093,1.3642,,,,,8.28
5514,14.3134,26.9995,,,,,7.75
5529,14.3253,16.3481,,,,,8.82
5515,14.3259,25.2926,,,,,8.47
5542,14.3402,12.4298,,,,,8.27
5558,14.3700,9.5197,,,,,8.69
5556,14.3744,21.4862,,,,,7.02
5588,14.4152,1.7856,,,,,6.97
5600,14.4259,2.0938,,,,,7.99
5599,14.4697,12.0388,,,,,8.32
5585,14.4740,29.5214,,,,,7.21
5614,14.4753,5.8718,,,,,8.71
5612,14.4771,13.6959,,,,,6.3
5613,14.4938,7.6116,,,,,7.86
5623,14.4963,2.4863,,,,,7.89
5655,14.5784,4.2966,,,,,8.0
5641,14.5787,21.4045,,,,,6.47
5654,14.5811,6.8443,,,,,6.74
5653,14.6096,19.7647,,,,,9.01
5651,14.6102,24.5221,,,,,7.33
5666,14.6159,12.1255,,,,,8.39
5650,14.6186,26.7858,,,,,7.36
5675,14.6322,16.3136,,,,,7.84
