hd,ra,dec,flamsteed,bayer,const,propername,mag
235066,300.0071,50.6585,,,,,9.13
331647,300.0117,32.8517,,,,,8.31
190424,300.0166,68.4368,,,,,8.02
189689,300.0294,32.7897,,,,,7.29
227048,300.0433,38.7776,,,,,8.71
189751,300.0477,36.4141,,,,,7.01
189879,300.0521,47.9327,,,,,8.34
227049,300.0568,37.4898,,,,,9.11
189821,300.0645,42.2179,,,,,7.12
189777,300.0793,35.3584,,,,,7.66
190187,300.1078,61.0760,,,,,8.16
189915,300.1168,46.6657,,,,,9.59
189845,300.1374,39.2074,,,,,7.21
235069,300.1389,52.7532,,,,,8.71
189980,300.1421,50.6563,,,,,8.24
189864,300.1867,36.5897,,,,,6.72
235077,300.1994,54.2106,,,,,8.96
189846,300.2270,33.0125,,,,,8.41
235072,300.2378,50.2477,,,,,8.66
189847,300.2448,31.2305,,,,,6.93
189901,300.2484,37.6989,,,,,7.99
189957,300.2500,42.0086,,,,,7.8
190042,300.2568,48.2577,,,,,8.0
189941,300.2642,38.7201,,,,,8.7
189959,300.2819,39.5408,,,,,8.59
189958,300.2908,41.0919,,,,,8.54
190425,300.3042,62.3918,,,,,7.54
190025,300.3050,43.0438,,,,,7.53
189942,300.3138,37.0990,,,,,6.23
190045,300.3178,43.4430,,,,,8.52
190065,300.3410,43.2276,,,,,7.7
235083,300.3679,53.3988,,,,,10.19
190046,300.3679,40.2989,,,,,7.87
189943,300.3824,30.2180,,,,,7.74
189983,300.3911,34.5831,,,,,8.54
190490,300.4175,62.1531,,,,,7.74
190001,300.4310,33.0669,,,,,7.98
190112,300.4342,41.8164,,,,,7.39
190149,300.4384,44.1190,,,,,6.95
190088,300.4394,38.7353,,,,,7.87
190397,300.4397,57.6518,,,,,7.71
190165,300.4446,45.4766,,,,,7.52
190130,300.4644,40.8588,,,,,7.34
190047,300.4814,31.1176,,,,,6.61
190695,300.4920,65.8906,,,,,8.33
190114,300.5076,35.3325,,,,,7.42
190113,300.5119,35.6411,,,,,7.88
227196,300.5169,34.4729,,,,,8.48
190426,300.5467,55.6320,,,,,8.51
239292,300.5526,57.1203,,,,,9.6
190696,300.5551,64.6588,,,,,7.95
227238,300.5563,39.3455,,,,,9.07
190274,300.5714,45.7831,,,,,10.43
235088,300.6140,53.3768,,,,,9.19
239295,300.6205,55.8892,,,,,9.43
227310,300.6738,38.3933,,,,,9.56
190508,300.6747,53.8894,,,,,8.32
190275,300.6942,37.8128,,,,,6.92
331701,300.6989,31.6960,,,,,9.33
190227,300.7034,31.9588,,,,,6.39
227315,300.7053,38.9116,,,,,8.64
190256,300.7182,32.5774,,,,,8.53
190427,300.7314,45.9869,,,,,8.35
190625,300.7420,57.0846,,,,,7.77
190359,300.7586,40.1732,,,,,7.59
190401,300.7879,41.4745,,,,,7.0
331777,300.7984,31.9194,,,,,8.01
190547,300.8037,50.3090,,,,,7.18
190584,300.8046,52.5754,,,,,7.78
190546,300.8063,50.4649,,,,,7.53
190336,300.8278,33.4499,,,,,8.6
190602,300.8553,51.7384,,,,,7.82
239305,300.8578,57.8079,,,,,8.77
227393,300.8610,39.0500,,,,,8.56
190429,300.8725,36.0251,,,,,6.62
190428,300.8776,37.4106,,,,,8.78
190861,300.8924,61.0310,,,,,8.09
227402,300.9110,38.3349,,,,,9.57
190466,300.9146,38.3273,,,,,7.15
190467,300.9233,36.4256,,,,,8.15
