hd,ra,dec,flamsteed,bayer,const,propername,mag
234276,240.0037,49.8379,,,,,8.55
143776,240.0075,49.9001,,,,,7.95
143722,240.0493,44.2795,,,,,6.78
143988,240.0761,58.9342,,,,,8.25
144282,240.0880,67.6274,,,,,7.02
143914,240.0886,54.5226,,,,,7.83
143915,240.1034,53.9666,,,,,7.62
143873,240.1464,50.8199,,,,,8.49
144108,240.1494,62.0872,,,,,8.09
234277,240.1589,51.9474,,,,,9.49
143687,240.1771,31.5682,,,,,6.61
143704,240.1818,32.0395,,,,,7.07
143806,240.2289,39.1775,,,,,6.74
144283,240.2411,64.9500,,,,,7.06
144031,240.2631,55.4534,,,,,8.43
144082,240.2909,56.4397,,,,,8.01
144042,240.3457,52.1194,,,,,8.15
143917,240.3482,41.7962,,,,,8.29
144109,240.3560,55.5213,,,,,7.99
144002,240.3860,47.1426,,,,,7.16
143893,240.4403,31.8762,,,,,7.67
144110,240.4479,51.3478,,,,,8.61
143918,240.4512,34.8618,,,,,8.83
144302,240.4658,59.6307,,,,,7.85
144015,240.5088,40.0228,,,,,6.86
143953,240.5152,32.0269,,,,,8.41
144204,240.5232,52.9159,,,,,5.93
144246,240.5500,55.1746,,,,,8.96
143990,240.5572,34.4439,,,,,8.73
144129,240.6440,42.5057,,,,,9.48
144205,240.6633,47.2404,,,,,6.52
144043,240.6767,32.5529,,,,,8.64
144236,240.6882,47.9017,,,,,9.39
144247,240.6897,48.3510,,,,,8.23
144044,240.6912,30.1731,,,,,9.02
144248,240.7131,46.7308,,,,,8.52
144207,240.7135,43.0398,,,,,8.98
144541,240.7402,60.4560,,,,,8.6
144147,240.7503,35.0192,,,,,8.4
144464,240.7633,57.4085,,,,,8.21
144542,240.7890,59.4107,,,,,6.19
144269,240.7913,44.7527,,,,,8.86
144186,240.8020,37.5260,,,,,8.87
144168,240.8073,34.6880,,,,,8.39
144405,240.8161,53.2170,,,,,7.94
144208,240.8307,36.6318,,,,,5.79
144653,240.8683,61.3434,,,,,8.51
144237,240.8938,31.1768,,,,,8.82
144467,240.8955,52.2413,,,,,9.19
144654,240.9231,59.0896,,,,,6.81
144285,240.9273,35.5491,,,,,8.07
144270,240.9284,34.0130,,,,,8.21
144468,240.9512,50.5127,,,,,9.28
144286,240.9794,31.0430,,,,,9.42
144578,241.0559,50.4992,,,,,8.7
144359,241.0562,34.1788,,,,,6.78
144360,241.0818,32.4972,,,,,7.9
144656,241.1472,51.4641,,,,,9.73
144424,241.1720,32.1583,,,,,9.39
144903,241.2041,60.0447,,,,,7.41
144543,241.2156,40.7506,,,,,8.99
144579,241.2370,39.1565,,,,,6.66
144514,241.2678,33.1524,,,,,7.83
144704,241.2876,47.5571,,,,,8.46
144657,241.2901,43.6127,,,,,8.65
144562,241.2969,34.2367,,,,,7.64
145068,241.3139,62.3253,,,,,8.28
144955,241.3377,58.1663,,,,,8.31
144681,241.3462,42.0266,,,,,8.34
144977,241.3545,57.8910,,,,,8.94
144722,241.3641,43.7191,,,,,7.53
144600,241.3764,31.5834,,,,,7.69
145369,241.4032,68.4969,,,,,8.19
144620,241.4185,30.9170,,,,,8.28
145179,241.4220,63.4613,,,,,9.24
144682,241.4380,32.2478,,,,,6.71
144723,241.4533,36.5282,,,,,7.39
145021,241.4585,56.6837,,,,,9.32
144705,241.4686,35.0060,,,,,8.04
144836,241.4785,45.4953,,,,,8.25
145310,241.5241,64.6873,,,,,7.08
145198,241.5406,61.6255,,,,,8.44
144837,241.5591,39.7437,,,,,9.29
145046,241.5806,53.5150,,,,,8.35
145454,241.5821,67.8101,,,,,5.44
145048,241.5827,52.3184,,,,,9.03
145181,241.6127,57.5937,,,,,8.41
145144,241.6172,56.0697,,,,,8.08
144872,241.6232,38.6322,,,,,8.58
144873,241.6668,34.1029,,,,,8.55
145223,241.7388,55.4371,,,,,8.35
145082,241.7482,47.5050,,,,,6.65
145145,241.7840,49.0831,,,,,7.62
145433,241.7871,62.7221,,,,,8.79
145120,241.8083,46.2227,,,,,8.74
145049,241.8373,38.8295,,,,,8.37
145069,241.8432,39.1559,,,,,8.42
145370,241.9103,56.2434,,,,,8.18
145476,241.9229,60.7784,,,,,9.43
145246,241.9975,45.3803,,,,,7.01
145201,242.0042,40.6275,,,,,7.55
145692,242.0362,64.2392,,,,,8.62
145183,242.0376,35.5977,,,,,8.59
145224,242.1122,33.7331,,,,,8.37
145434,242.1307,51.1506,,,,,9.14
145455,242.1443,51.6368,,,,,9.14
145710,242.1525,62.4854,,,,,8.51
145312,242.1577,40.0532,,,,,8.43
145225,242.1617,30.3824,,,,,7.95
145286,242.2000,35.5499,,,,,7.57
145477,242.2064,50.8575,,,,,9.07
145424,242.2282,45.3533,,,,,7.87
145623,242.2608,56.8719,,,,,8.1
145674,242.2621,57.9379,,,,,6.33
145531,242.2795,50.7334,,,,,8.17
145532,242.2890,50.1809,,,,,6.86
145567,242.3214,49.7780,,,,,9.23
145435,242.3230,41.0952,,,,,6.69
145604,242.3395,52.9050,,,,,7.8
145870,242.3480,63.4076,,,,,6.86
145497,242.3571,44.7111,,,,,8.66
145694,242.3583,55.8290,,,,,6.43
145513,242.3753,43.1101,,,,,8.42
146043,242.3800,67.3650,,,,,9.11
145991,242.4137,65.8291,,,,,9.24
145514,242.4217,40.1191,,,,,8.31
145886,242.4847,59.8718,,,,,6.76
145625,242.5260,44.0603,,,,,8.95
145887,242.5293,59.2865,,,,,8.66
145605,242.5656,40.5557,,,,,7.71
145727,242.5670,48.6114,,,,,7.4
145822,242.5738,54.6579,,,,,8.48
145768,242.6322,47.8070,,,,,7.55
145832,242.6344,53.0426,,,,,7.83
145587,242.6600,30.9741,,,,,8.22
145728,242.6653,42.7839,,,,,7.64
145871,242.6892,52.1371,,,,,8.56
146044,242.6970,59.6754,,,,,8.12
145799,242.7186,46.9708,,,,,9.19
145645,242.7251,30.9854,,,,,7.42
145644,242.7313,32.0031,,,,,7.61
145872,242.7382,49.0637,,,,,8.09
145954,242.7397,54.3246,,,,,9.06
145800,242.7417,44.3095,,,,,8.12
145801,242.7470,43.0550,,,,,7.36
145873,242.7988,47.5600,,,,,7.9
145769,242.8018,36.0211,,,,,7.68
146134,242.8409,59.4482,,,,,8.12
146227,242.8964,61.1994,,,,,8.79
145889,242.9069,41.8430,,,,,8.61
145802,242.9150,33.3428,,,,,6.3
146009,242.9272,49.9630,,,,,8.43
145931,242.9483,42.3746,,,,,5.89
145849,242.9502,36.4251,,,,,5.62
145850,242.9605,34.3966,,,,,7.82
145956,243.0122,39.8020,,,,,8.75
145957,243.0273,39.0555,,,,,6.39
146079,243.0633,46.2260,,,,,7.8
145911,243.0730,32.6554,,,,,7.35
145932,243.0867,31.4763,,,,,8.35
146045,243.0896,42.9887,,,,,8.57
146603,243.1057,67.1442,,,,,6.21
146326,243.1463,57.7950,,,,,8.62
146228,243.1487,51.7636,,,,,9.2
146154,243.1792,45.8944,,,,,7.56
146099,243.1797,43.6496,,,,,8.12
146080,243.1800,40.7817,,,,,7.78
146100,243.2007,39.3599,,,,,8.57
146209,243.2062,50.3983,,,,,9.05
146025,243.2125,32.5992,,,,,7.5
146135,243.3039,38.0724,,,,,7.08
146385,243.3042,55.7322,,,,,9.88
146756,243.3247,66.6146,,,,,8.19
146167,243.3555,35.1989,,,,,7.49
146211,243.3652,39.8244,,,,,7.14
238543,243.3898,59.5542,,,,,9.09
146327,243.4318,46.6397,,,,,8.32
146191,243.4596,30.0601,,,,,9.12
146278,243.4644,40.3488,,,,,7.98
146360,243.4799,46.8762,,,,,8.94
146386,243.4813,47.5957,,,,,8.22
146469,243.5380,50.0757,,,,,8.8
146657,243.5619,57.5134,,,,,8.75
146988,243.6133,67.2505,,,,,8.49
146969,243.6308,66.3768,,,,,7.85
146735,243.6860,57.0263,,,,,8.39
146387,243.6928,34.5164,,,,,8.53
146989,243.7271,65.2462,,,,,9.25
146868,243.7378,60.6698,,,,,7.67
146586,243.7412,45.4321,,,,,8.55
147023,243.7780,65.0723,,,,,7.98
146638,243.7996,47.0401,,,,,7.86
146813,243.8117,55.7995,,,,,9.08
146489,243.8124,34.7132,,,,,7.25
146470,243.8127,32.1471,,,,,8.4
146671,243.8158,48.3284,,,,,8.99
146736,243.8162,52.0301,,,,,9.26
146621,243.9261,35.6410,,,,,8.19
146696,243.9274,44.5525,,,,,8.85
146870,243.9470,53.2367,,,,,6.95
146639,243.9613,36.5545,,,,,7.0
146990,243.9773,58.4790,,,,,8.01
146658,243.9857,35.8707,,,,,8.01
147093,244.0489,60.8899,,,,,8.19
146758,244.0501,40.3563,,,,,9.25
147203,244.0761,64.2733,,,,,8.62
234294,244.1456,52.5987,,,,,9.12
146828,244.1772,38.6450,,,,,7.73
147379,244.1800,67.2388,,,,,8.61
146789,244.1866,36.5110,,,,,8.12
147112,244.1892,57.3000,,,,,8.41
146871,244.1936,40.0384,,,,,6.76
147187,244.2211,60.5349,,,,,8.2
147160,244.2909,56.9184,,,,,7.95
147232,244.3139,59.7550,,,,,5.37
234296,244.3149,50.6125,,,,,9.79
147094,244.3166,52.3751,,,,,9.06
234295,244.3266,50.0099,,,,,9.8
146929,244.3641,34.2812,,,,,8.22
147291,244.3809,61.3686,,,,,8.19
146959,244.3908,36.9216,,,,,8.73
147004,244.3923,41.4296,,,,,8.02
146946,244.4415,31.8044,,,,,6.84
147005,244.4635,35.6996,,,,,7.46
147407,244.5243,62.4233,,,,,7.33
147044,244.5245,34.4828,,,,,7.5
147426,244.5292,62.9494,,,,,9.15
147662,244.5408,68.5545,,,,,6.39
147307,244.5643,56.1336,,,,,8.95
147144,244.5645,42.6270,,,,,8.38
147113,244.5675,38.2753,,,,,8.29
147427,244.6554,59.6936,,,,,8.61
147233,244.7060,42.9633,,,,,8.9
147364,244.7147,53.5336,,,,,8.94
147162,244.7349,32.6270,,,,,7.92
147216,244.7524,37.7657,,,,,7.22
147352,244.7967,49.0382,,,,,5.93
147265,244.8048,38.7937,,,,,8.7
147275,244.8103,41.6594,,,,,8.01
147466,244.8332,54.7909,,,,,7.9
147249,244.8692,34.2629,,,,,7.97
147250,244.9053,30.2310,,,,,9.01
147502,244.9238,53.7717,,,,,9.12
147365,244.9799,39.7086,,,,,5.48
147441,245.0170,45.2167,,,,,9.19
147572,245.0691,49.0520,,,,,8.14
147428,245.0706,40.2594,,,,,8.13
147395,245.0759,36.9756,,,,,6.57
147764,245.0820,59.7708,,,,,7.55
147608,245.1024,52.0390,,,,,6.63
147366,245.1056,30.5096,,,,,8.48
147621,245.1399,51.8348,,,,,8.41
147429,245.1457,34.6278,,,,,8.86
147544,245.1458,45.5792,,,,,7.51
147715,245.1485,56.0435,,,,,8.77
147506,245.1515,41.0481,,,,,8.72
147622,245.1737,49.7918,,,,,9.15
147733,245.2135,54.3862,,,,,7.76
147663,245.2807,46.7021,,,,,9.13
147748,245.2854,51.4885,,,,,7.93
147639,245.2997,43.8198,,,,,7.94
147587,245.3363,35.8977,,,,,8.63
147788,245.3453,50.8972,,,,,8.92
147664,245.3478,41.4351,,,,,7.89
147923,245.4010,56.8771,,,,,7.58
148293,245.4530,69.1094,,,,,5.26
148016,245.6199,53.5418,,,,,8.64
147951,245.6216,49.5878,,,,,9.11
147924,245.6913,44.0836,,,,,7.7
148204,245.7127,61.4355,,,,,7.88
148017,245.7149,50.7570,,,,,8.57
148226,245.7276,61.6946,,,,,8.71
147835,245.7354,32.3330,,,,,6.41
147851,245.7581,32.6265,,,,,7.63
148049,245.7795,50.3442,,,,,7.42
148362,245.7815,65.1325,,,,,9.23
148033,245.7869,47.6301,,,,,7.8
148294,245.8115,62.4814,,,,,8.27
147925,245.8234,35.6118,,,,,7.19
148238,245.8373,58.7140,,,,,8.94
148363,245.8397,64.0936,,,,,8.42
148050,245.8865,44.3784,,,,,8.6
148093,245.8923,48.0527,,,,,8.52
148374,245.9466,61.6965,,,,,5.67
148085,245.9494,42.1113,,,,,8.0
148095,245.9801,41.8731,,,,,9.13
148069,245.9898,38.6417,,,,,7.88
148194,245.9904,50.2028,,,,,8.15
148094,245.9941,43.0742,,,,,8.16
148086,246.0434,37.0366,,,,,7.77
148195,246.0669,45.9445,,,,,7.91
148111,246.0684,38.4783,,,,,7.71
148329,246.0727,55.3320,,,,,6.93
148330,246.1056,55.2051,,,,,5.75
148281,246.1100,52.2894,,,,,6.84
148096,246.1272,32.4683,,,,,7.58
148126,246.1474,36.0276,,,,,8.47
148253,246.2003,44.6899,,,,,7.17
148240,246.2199,41.5182,,,,,9.03
148365,246.2493,50.4521,,,,,7.79
148364,246.2511,51.7166,,,,,7.35
148509,246.2557,60.3037,,,,,8.36
148403,246.2728,53.1266,,,,,8.36
148346,246.3299,45.3786,,,,,7.75
148727,246.3349,67.0724,,,,,7.18
148331,246.3466,42.5200,,,,,7.78
148433,246.3834,51.1385,,,,,7.23
148452,246.4370,50.2901,,,,,8.37
148284,246.4517,30.2651,,,,,9.01
234308,246.5231,52.3023,,,,,9.75
148434,246.5895,40.8095,,,,,6.9
148543,246.6335,47.9576,,,,,6.51
148491,246.6811,40.9140,,,,,9.07
148755,246.7404,58.2438,,,,,8.26
148528,246.7559,38.8432,,,,,8.11
148652,246.8016,49.9507,,,,,8.9
148615,246.8053,45.3927,,,,,8.88
148552,246.8101,39.8887,,,,,8.73
148590,246.8140,41.2485,,,,,8.63
148681,246.8911,47.3417,,,,,7.32
148800,246.9367,54.5277,,,,,8.5
148961,246.9594,62.3324,,,,,8.71
148801,247.0052,51.5921,,,,,7.3
148697,247.0292,41.4593,,,,,8.88
148977,247.0491,60.6803,,,,,8.82
148728,247.0501,43.3909,,,,,8.53
149282,247.0648,69.7470,,,,,8.86
149198,247.0881,67.0440,,,,,6.45
148978,247.1233,58.2384,,,,,8.1
148962,247.1336,56.7355,,,,,9.44
148893,247.1792,51.7511,,,,,7.67
148880,247.1810,51.4077,,,,,6.31
148881,247.2305,48.9754,,,,,8.44
149007,247.2306,56.6045,,,,,8.23
148894,247.2467,48.2192,,,,,8.67
149222,247.2551,64.7867,,,,,7.68
149118,247.2765,60.6400,,,,,8.34
148963,247.2792,50.7664,,,,,8.12
148802,247.3005,35.6338,,,,,7.93
148895,247.3471,43.0157,,,,,7.82
149428,247.3480,68.9312,,,,,8.89
149429,247.3875,68.6850,,,,,8.22
149131,247.3884,57.2240,,,,,8.32
148882,247.4379,35.2019,,,,,7.44
148909,247.5153,33.8864,,,,,8.26
148910,247.5188,33.4106,,,,,8.22
148928,247.5232,34.7859,,,,,8.04
149043,247.5327,44.8710,,,,,9.21
149105,247.5624,47.9524,,,,,6.98
149025,247.5940,40.7367,,,,,7.88
149503,247.6142,67.3520,,,,,8.67
149119,247.6174,47.8207,,,,,8.86
149411,247.6180,63.5708,,,,,8.12
149026,247.6235,38.3473,,,,,8.15
148995,247.6239,33.7509,,,,,6.97
149082,247.6538,43.5454,,,,,7.65
149058,247.6826,37.5264,,,,,8.44
149008,247.6891,30.8030,,,,,8.52
149044,247.7301,30.9409,,,,,7.17
149083,247.7321,38.0646,,,,,7.98
149084,247.7616,35.2251,,,,,6.25
149085,247.7766,34.3203,,,,,7.93
149283,247.8190,51.1380,,,,,8.41
149412,247.8337,57.8390,,,,,7.73
149223,247.8802,42.1626,,,,,7.67
149430,247.9035,57.7641,,,,,8.28
149303,247.9468,45.5983,,,,,5.61
149419,247.9817,52.9909,,,,,8.69
149304,247.9837,44.2642,,,,,7.77
149575,247.9983,60.4803,,,,,7.95
149251,248.0902,30.1237,,,,,7.41
149650,248.1069,60.8233,,,,,5.92
234314,248.1322,50.1843,,,,,9.31
149379,248.1381,40.1134,,,,,7.3
149880,248.1677,66.7550,,,,,8.67
149748,248.1745,62.8549,,,,,7.36
149522,248.2363,50.1421,,,,,6.82
149394,248.3021,30.9075,,,,,7.77
149432,248.3081,36.4485,,,,,8.53
149801,248.3351,61.2337,,,,,7.71
149576,248.3842,46.5535,,,,,8.47
149504,248.4243,38.0911,,,,,6.59
149955,248.4251,64.4031,,,,,8.7
150044,248.4494,66.0551,,,,,8.85
149843,248.4516,59.6772,,,,,7.71
