hd,ra,dec,flamsteed,bayer,const,propername,mag
14207,34.1610,-42.9269,,,,,8.12
14226,34.1826,-47.0548,,,,,9.66
14379,34.1844,-63.3925,,,,,7.78
14194,34.2348,-32.9969,,,,,8.98
14318,34.2668,-53.8256,,,,,8.8
14247,34.3327,-35.9830,,,,,6.7
14248,34.3386,-37.1350,,,,,8.74
14298,34.3405,-44.7639,,,,,8.77
14246,34.3603,-30.7221,,,,,7.69
14467,34.4135,-62.7391,,,,,8.36
14398,34.4183,-56.2515,,,,,8.1
14352,34.4252,-49.3955,,,,,9.02
14366,34.4313,-50.2451,,,,,9.27
14296,34.4802,-30.4683,,,,,8.65
14397,34.5095,-50.8188,,,,,8.51
14474,34.5536,-57.8194,,,,,8.82
14577,34.5605,-67.7886,,,,,7.74
14396,34.5611,-43.9420,,,,,8.85
14340,34.5615,-30.7896,,,,,8.33
14540,34.5860,-63.2452,,,,,8.91
14390,34.6269,-37.9229,,,,,8.96
14499,34.6834,-54.8598,,,,,9.03
14706,34.7218,-69.8868,,,,,8.71
14551,34.7306,-59.2198,,,,,9.48
14518,34.7441,-53.9375,,,,,7.92
14486,34.7863,-42.0197,,,,,8.34
14509,34.8532,-41.8484,,,,,6.36
14642,34.8548,-61.9381,,,,,7.73
14498,34.8576,-38.9774,,,,,7.67
14533,34.8616,-45.6651,,,,,8.93
14534,34.8755,-47.7735,,,,,8.55
14602,34.8806,-56.9315,,,,,9.31
14747,34.8902,-67.6985,,,,,8.12
14556,34.8903,-50.7779,,,,,7.88
14497,34.9014,-32.3569,,,,,9.54
14508,34.9175,-33.6196,,,,,7.92
14592,34.9179,-55.0173,,,,,7.97
14591,34.9355,-52.3043,,,,,9.57
14507,34.9381,-32.1354,,,,,9.34
14616,34.9403,-56.1153,,,,,8.5
14793,34.9460,-68.0844,,,,,7.38
14526,34.9496,-35.4455,,,,,8.22
14705,34.9584,-63.5447,,,,,8.78
14641,34.9761,-55.9448,,,,,5.81
14615,34.9921,-52.3148,,,,,9.49
14549,35.0073,-39.5238,,,,,9.62
14835,35.0140,-69.4314,,,,,8.82
14576,35.0380,-42.2718,,,,,9.47
14575,35.0609,-41.3881,,,,,8.62
14682,35.0652,-56.0976,,,,,7.61
14640,35.0658,-50.3022,,,,,7.24
14732,35.0682,-60.6810,,,,,7.71
14614,35.0869,-44.0582,,,,,7.83
14630,35.0949,-46.9247,,,,,7.79
14703,35.0953,-56.7841,,,,,6.69
14567,35.1049,-32.4451,,,,,8.33
14566,35.1222,-30.1704,,,,,9.33
14589,35.1270,-35.1109,,,,,8.71
14629,35.1787,-39.0337,,,,,8.67
14805,35.1799,-62.5460,,,,,7.68
14745,35.2247,-52.9638,,,,,7.77
14681,35.2534,-40.8433,,,,,9.55
14657,35.2556,-33.8869,,,,,9.24
14814,35.2833,-57.6855,,,,,8.13
14679,35.3379,-30.5478,,,,,9.28
14701,35.3451,-37.0079,,,,,8.64
14680,35.3498,-30.9336,,,,,8.82
14702,35.3569,-37.3195,,,,,10.61
14792,35.3907,-48.3122,,,,,7.49
14813,35.3958,-52.1344,,,,,8.34
14861,35.4023,-60.4310,,,,,8.35
14744,35.4069,-34.8373,,,,,9.43
14769,35.4278,-40.1552,,,,,9.56
14860,35.4290,-58.1025,,,,,8.59
14913,35.4482,-63.4672,,,,,8.28
14812,35.4539,-48.7374,,,,,9.49
14778,35.4675,-38.7059,,,,,8.38
14834,35.4877,-49.5205,,,,,7.37
14822,35.5275,-42.9768,,,,,9.41
14843,35.5281,-47.1485,,,,,8.61
14791,35.5294,-36.1068,,,,,7.87
14833,35.5443,-43.6135,,,,,8.92
14832,35.5489,-43.1998,,,,,6.3
14928,35.5494,-59.7593,,,,,7.47
14929,35.5536,-59.9765,,,,,8.6
14789,35.5637,-31.0464,,,,,9.23
14847,35.5709,-46.4679,,,,,9.17
14859,35.5727,-50.1843,,,,,8.92
14810,35.5870,-32.9520,,,,,8.36
15053,35.5948,-66.2090,,,,,9.52
14883,35.6194,-49.6835,,,,,9.29
14846,35.6470,-39.4137,,,,,7.8
14852,35.7100,-32.3360,,,,,8.84
14943,35.7278,-51.0921,,,,,5.9
14851,35.7296,-31.4008,,,,,8.0
14891,35.7490,-41.9904,,,,,8.85
14890,35.7775,-37.5761,,,,,6.47
14990,35.7826,-54.5311,,,,,8.31
15007,35.7878,-56.5445,,,,,8.7
14953,35.8030,-47.1408,,,,,9.05
14954,35.8032,-48.2724,,,,,7.88
15101,35.8050,-64.0667,,,,,9.65
14910,35.8454,-34.0828,,,,,9.08
14926,35.8488,-37.9260,,,,,8.9
