hd,ra,dec,flamsteed,bayer,const,propername,mag
91337,158.0410,-29.2776,,,,,9.44
91289,158.0580,-8.1947,,,,,8.2
91352,158.1029,-23.6018,,,,,7.63
91319,158.1096,-14.3906,,,,,8.51
91318,158.1189,-6.0751,,,,,6.82
91380,158.1310,-29.0447,,,,,8.24
91317,158.1389,-4.1829,,,,,7.78
91333,158.1824,-0.8666,,,,,8.88
91379,158.1852,-19.2018,,,,,8.15
91416,158.2136,-26.6094,,,,,7.51
91398,158.2276,-22.5276,,,,,6.97
91414,158.2761,-14.7528,,,,,8.08
91459,158.2972,-25.4991,,,,,8.96
91434,158.3024,-13.4042,,,,,6.52
91473,158.3066,-26.8143,,,,,9.06
91412,158.3112,-5.3625,,,,,7.12
91442,158.3525,-10.7960,,,,,9.02
91472,158.3553,-22.5847,,,,,8.28
91485,158.3780,-20.1812,,,,,8.4
91484,158.4352,-6.3797,,,,,8.92
91551,158.4639,-27.3497,,,,,7.42
91528,158.4643,-17.8263,,,,,8.22
91585,158.4881,-29.5335,,,,,9.43
91606,158.5553,-24.3021,,,,,7.88
91548,158.5648,-9.2802,,,,,8.98
91566,158.5757,-9.8992,,,,,7.64
91565,158.5818,-3.6955,,,,,8.73
91644,158.6146,-26.3302,,,,,8.52
91660,158.6750,-22.2033,,,,,7.52
91689,158.7060,-25.0963,,,,,8.44
91638,158.7092,-3.8997,,,,,6.67
91669,158.7268,-13.7879,,,,,9.7
91637,158.7335,-0.3426,,,,,10.14
91706,158.7404,-23.1762,,,,,6.1
91713,158.7583,-26.3818,,,,,7.61
91743,158.8325,-17.1965,,,,,8.35
91728,158.8426,-12.8594,,,,,6.79
91725,158.8556,-5.3618,,,,,7.31
91790,158.9119,-18.5690,,,,,6.49
91773,158.9119,-13.0003,,,,,7.58
91789,158.9311,-13.9566,,,,,7.44
91803,158.9371,-17.3732,,,,,7.84
91772,158.9454,-4.6112,,,,,9.68
91787,158.9641,-8.5346,,,,,8.24
91786,158.9676,-2.0529,,,,,9.51
91845,158.9805,-21.4488,,,,,9.09
91816,159.0092,-11.9133,,,,,8.02
91881,159.0188,-26.6755,,,,,6.29
91858,159.0725,-10.5834,,,,,6.58
91857,159.0952,-1.7739,,,,,8.75
91917,159.1057,-26.7327,,,,,7.83
91887,159.1246,-4.8291,,,,,9.32
91901,159.1283,-13.8433,,,,,8.71
91889,159.1349,-12.2301,,,,,5.71
91955,159.1474,-28.7718,,,,,6.83
91964,159.1774,-27.6564,,,,,6.65
91913,159.1786,-9.6164,,,,,8.58
91934,159.1927,-6.8926,,,,,8.43
91963,159.2019,-19.8931,,,,,8.43
91975,159.2131,-22.6653,,,,,6.98
91961,159.2223,-7.7834,,,,,8.6
91962,159.2500,-8.8399,,,,,7.05
91992,159.2979,-11.7486,,,,,6.52
92003,159.3290,-11.5111,,,,,8.94
92016,159.3549,-11.0441,,,,,8.11
92080,159.3615,-29.9847,,,,,8.55
92034,159.3627,-12.3939,,,,,6.87
92070,159.3905,-19.3562,,,,,8.91
92098,159.3991,-23.3822,,,,,7.36
92116,159.4042,-28.0688,,,,,8.03
92054,159.4093,-9.7183,,,,,8.7
92079,159.4137,-17.8207,,,,,8.54
92069,159.4346,-11.0497,,,,,8.51
92135,159.4400,-29.0976,,,,,8.08
92134,159.4803,-17.7349,,,,,7.82
92115,159.4814,-12.9443,,,,,8.07
92114,159.4887,-11.5096,,,,,7.6
92186,159.6124,-14.1067,,,,,8.6
92227,159.6168,-28.1116,,,,,9.07
92185,159.6338,-2.0506,,,,,7.83
92215,159.6415,-17.8873,,,,,7.87
92213,159.6586,-13.7599,,,,,9.41
92258,159.6905,-20.5775,,,,,8.36
92246,159.7094,-15.7298,,,,,7.69
92245,159.7101,-12.4436,,,,,6.04
92243,159.7108,-8.2246,,,,,8.29
92257,159.7134,-19.6005,,,,,8.45
92244,159.7284,-10.1511,,,,,8.79
92283,159.7879,-5.8819,,,,,8.65
92310,159.7902,-25.8515,,,,,7.19
92358,159.8718,-20.8498,,,,,8.63
92340,159.8761,-7.9632,,,,,7.69
92324,159.8943,-2.3469,,,,,8.88
92357,159.9051,-12.9942,,,,,7.52
92391,159.9269,-22.5306,,,,,7.12
92415,159.9984,-16.3290,,,,,8.99
92441,160.0001,-23.6247,,,,,7.8
92440,160.0406,-16.3724,,,,,7.72
92414,160.0595,-0.8950,,,,,9.28
92460,160.0594,-18.7895,,,,,8.9
92426,160.0631,-9.0440,,,,,7.95
92439,160.0651,-6.6905,,,,,7.73
92469,160.1105,-13.2811,,,,,8.39
92563,160.1967,-26.7854,,,,,7.99
92527,160.2101,-15.2080,,,,,8.27
92547,160.2335,-13.1295,,,,,8.12
92545,160.2405,-12.1956,,,,,8.55
92544,160.2432,-10.9746,,,,,8.84
92543,160.2611,-10.0890,,,,,9.19
92577,160.2755,-14.3581,,,,,8.1
92560,160.2896,-3.7624,,,,,9.26
92559,160.2938,-0.2763,,,,,7.52
92625,160.3264,-28.1342,,,,,8.8
92655,160.3767,-27.0777,,,,,9.0
92614,160.3976,-0.2725,,,,,8.1
92675,160.4682,-8.0561,,,,,7.24
92698,160.4692,-26.0467,,,,,7.36
92674,160.4739,-6.5748,,,,,7.41
92671,160.4786,-4.0743,,,,,8.26
92707,160.5219,-15.3708,,,,,8.97
92708,160.5342,-16.0918,,,,,8.36
92719,160.5555,-13.7877,,,,,6.79
92771,160.5921,-20.6032,,,,,7.7
92753,160.6137,-8.7272,,,,,6.86
92751,160.6221,-5.8129,,,,,9.14
92770,160.6307,-13.9745,,,,,6.24
92799,160.6662,-17.5689,,,,,8.46
92800,160.6665,-17.7294,,,,,7.99
92788,160.7022,-2.1838,,,,,7.31
92844,160.7181,-23.5490,,,,,6.79
92860,160.7265,-22.5088,,,,,7.92
92828,160.7633,-4.4071,,,,,8.36
92827,160.7751,-1.4780,,,,,9.46
92859,160.8056,-11.0593,,,,,8.71
92921,160.8341,-27.2984,,,,,8.1
92945,160.8679,-29.0643,,,,,7.72
92919,160.8709,-18.8640,,,,,8.69
92943,160.8824,-23.1293,,,,,8.52
92944,160.9035,-25.0870,,,,,8.59
92929,160.9428,-3.1879,,,,,9.03
92958,160.9705,-13.8731,,,,,9.32
92956,160.9739,-6.0783,,,,,8.0
92996,161.0500,-12.7905,,,,,8.88
93036,161.0884,-19.1419,,,,,8.01
93065,161.0968,-28.5299,,,,,9.58
93064,161.1171,-23.9854,,,,,6.63
93034,161.1429,-2.4744,,,,,9.01
93063,161.1930,-10.9095,,,,,8.33
93062,161.1945,-9.9374,,,,,8.71
93171,161.2666,-29.6835,,,,,7.67
93227,161.3870,-25.0261,,,,,7.27
93196,161.3946,-7.5806,,,,,9.3
93216,161.4296,-10.8664,,,,,7.94
93263,161.4403,-27.5168,,,,,8.31
93226,161.4509,-10.7136,,,,,7.45
93262,161.4668,-20.9749,,,,,8.25
93260,161.4680,-17.1008,,,,,8.67
93278,161.4776,-19.6506,,,,,8.72
93277,161.4908,-16.7362,,,,,7.97
93259,161.5067,-6.4572,,,,,8.72
93332,161.5356,-23.4326,,,,,7.69
93275,161.5485,-2.4435,,,,,8.61
93294,161.5530,-5.7602,,,,,8.36
93347,161.5721,-26.7261,,,,,7.26
93331,161.6034,-13.4599,,,,,7.26
93346,161.6112,-15.0341,,,,,7.41
93353,161.6193,-19.7606,,,,,7.17
93381,161.6201,-28.1404,,,,,8.34
93365,161.6365,-18.8740,,,,,7.44
93380,161.6538,-24.5855,,,,,9.37
93351,161.6775,-1.6880,,,,,9.12
93410,161.6781,-26.0482,,,,,6.7
93411,161.6921,-26.3972,,,,,7.55
93409,161.6942,-25.5338,,,,,7.36
93377,161.7025,-5.3815,,,,,8.05
93396,161.7073,-9.3990,,,,,8.04
93397,161.7169,-17.2969,,,,,5.44
93408,161.7434,-15.7319,,,,,7.24
93432,161.7788,-12.0203,,,,,8.87
93474,161.7859,-24.5492,,,,,8.1
93463,161.7920,-17.4239,,,,,8.94
93491,161.8068,-27.7647,,,,,9.01
93461,161.8399,-1.7249,,,,,8.26
93489,161.8692,-13.9791,,,,,7.92
93529,161.8709,-25.4374,,,,,9.3
93528,161.8798,-22.3480,,,,,8.39
93527,161.9020,-15.6268,,,,,7.67
93526,161.9081,-15.2620,,,,,6.67
93524,161.9285,-15.1098,,,,,6.96
93589,161.9726,-20.3396,,,,,7.98
93572,161.9864,-9.0344,,,,,9.23
93626,162.0232,-26.3984,,,,,7.88
93640,162.0808,-21.1770,,,,,8.22
93638,162.1341,-3.2553,,,,,8.36
93666,162.1616,-8.2950,,,,,9.03
93655,162.1690,-1.9589,,,,,5.92
93689,162.1710,-22.4166,,,,,8.87
