hd,ra,dec,flamsteed,bayer,const,propername,mag
13335,32.4287,-29.0069,,,,,7.42
13334,32.4390,-27.1036,,,,,9.71
13349,32.4395,-28.6072,,,,,8.93
13315,32.4442,-14.8845,,,,,7.7
13327,32.4537,-20.2726,,,,,9.92
13376,32.5170,-29.9962,,,,,8.89
13359,32.5293,-20.7643,,,,,9.7
13347,32.5641,-8.7401,,,,,8.04
13358,32.5667,-17.1961,,,,,8.85
13407,32.6459,-20.1954,,,,,9.05
13435,32.6736,-28.2193,,,,,7.06
13406,32.6899,-12.9266,,,,,7.42
13434,32.7029,-24.5102,,,,,10.09
13433,32.7353,-15.3148,,,,,8.19
13405,32.7447,-1.9146,,,,,9.3
13469,32.7455,-27.2210,,,,,8.44
13460,32.7483,-25.4578,,,,,8.5
13442,32.7670,-15.0709,,,,,6.74
13459,32.7852,-19.3074,,,,,7.22
13441,32.8288,-5.6424,,,,,9.07
13499,32.8420,-24.5679,,,,,9.54
13456,32.8426,-10.0522,,,,,6.0
13523,32.8846,-18.9768,,,,,6.65
13511,32.8896,-17.7430,,,,,6.51
13533,32.9049,-21.4167,,,,,9.79
13486,32.9065,-2.0240,,,,,8.77
13497,32.9230,-6.1345,,,,,8.53
13557,32.9533,-24.3452,,,,,8.91
13532,32.9546,-12.9068,,,,,8.93
13576,32.9793,-26.3083,,,,,9.38
13568,33.0168,-17.7285,,,,,7.32
13575,33.0208,-21.5575,,,,,9.07
13614,33.0448,-27.5124,,,,,7.89
13626,33.0797,-26.6400,,,,,8.8
13613,33.1298,-16.3916,,,,,8.95
13652,33.1436,-26.3225,,,,,7.92
13598,33.1733,-2.2281,,,,,7.3
13692,33.2541,-21.0001,,,,,5.86
13730,33.3082,-22.8711,,,,,7.22
13722,33.3296,-14.9076,,,,,7.65
13752,33.3531,-28.9702,,,,,9.22
13721,33.3882,-9.7528,,,,,8.56
13720,33.3962,-8.8163,,,,,8.59
13765,33.4003,-24.7902,,,,,7.92
13807,33.4235,-29.8860,,,,,10.2
13728,33.4259,-3.0320,,,,,7.33
13740,33.4260,-10.0717,,,,,8.62
13776,33.4417,-23.9735,,,,,9.5
13775,33.4429,-19.5442,,,,,9.21
13774,33.4661,-17.9679,,,,,8.72
13750,33.4677,-8.5326,,,,,9.46
13749,33.4684,-7.9596,,,,,8.88
13763,33.4731,-9.0646,,,,,6.43
13748,33.4755,-6.3746,,,,,8.93
13791,33.4894,-16.5610,,,,,9.03
13805,33.5214,-16.8902,,,,,7.91
13814,33.5226,-20.5353,,,,,8.89
13789,33.5565,-3.6352,,,,,8.55
13847,33.5812,-27.9077,,,,,7.66
13820,33.5909,-10.6702,,,,,8.97
13804,33.5916,-5.2702,,,,,7.83
13846,33.7173,-6.1059,,,,,8.47
13860,33.7314,-6.6506,,,,,8.68
13939,33.7422,-29.6521,,,,,9.54
13874,33.7573,-7.5707,,,,,8.53
13920,33.7588,-23.5407,,,,,7.06
13917,33.7995,-12.0520,,,,,7.8
13945,33.8175,-23.2814,,,,,8.07
13979,33.8369,-25.9152,,,,,9.17
13916,33.8389,-7.1263,,,,,8.84
13944,33.8430,-16.0719,,,,,9.17
13960,33.8667,-15.9761,,,,,7.98
13936,33.8680,-9.4665,,,,,6.55
14002,33.8988,-23.3689,,,,,7.87
13988,33.9029,-19.9981,,,,,9.98
14021,33.9078,-26.5237,,,,,7.91
13977,33.9239,-9.0131,,,,,9.11
14019,33.9366,-21.3187,,,,,7.93
14001,33.9423,-18.2382,,,,,7.94
14035,33.9476,-24.7723,,,,,8.36
14000,33.9558,-15.8930,,,,,8.77
13976,33.9756,-5.0808,,,,,8.54
14034,33.9780,-19.1373,,,,,8.69
13999,33.9896,-4.0951,,,,,8.33
14046,34.0054,-20.1101,,,,,10.1
14072,34.0056,-25.5247,,,,,8.98
14045,34.0207,-14.7141,,,,,9.04
14032,34.0278,-8.9047,,,,,9.45
14099,34.0321,-28.5841,,,,,8.11
14071,34.0388,-21.0082,,,,,8.89
14044,34.0661,-9.8212,,,,,6.91
14131,34.1343,-22.6303,,,,,9.46
14118,34.1424,-21.1190,,,,,7.98
14130,34.2052,-12.4422,,,,,8.07
14109,34.2076,-2.9044,,,,,8.77
14116,34.2104,-7.6541,,,,,9.48
14157,34.2211,-24.6308,,,,,8.53
14139,34.2341,-16.3180,,,,,9.28
14115,34.2390,-6.5783,,,,,7.3
14149,34.2628,-11.2532,,,,,9.73
14156,34.2633,-14.2143,,,,,9.5
14176,34.2671,-21.8471,,,,,8.98
14178,34.2706,-24.3497,,,,,8.79
14177,34.2842,-24.0647,,,,,8.52
14175,34.2961,-19.9969,,,,,7.99
14205,34.3872,-12.6876,,,,,9.11
14193,34.4361,-0.1599,,,,,7.71
14204,34.4464,-2.0403,,,,,7.71
14235,34.4523,-16.8619,,,,,9.63
14294,34.4968,-28.3732,,,,,8.25
14255,34.5004,-15.9118,,,,,8.37
14256,34.5008,-16.8015,,,,,9.06
14285,34.5157,-23.6280,,,,,7.24
14284,34.5357,-14.1337,,,,,7.69
14316,34.5546,-22.5859,,,,,8.37
14264,34.5663,-4.0976,,,,,8.46
14281,34.6001,-6.0175,,,,,8.94
14291,34.6075,-4.3345,,,,,8.8
14282,34.6085,-6.6058,,,,,8.39
14315,34.6115,-18.2075,,,,,9.45
14325,34.6126,-19.2612,,,,,9.52
14293,34.6166,-8.3593,,,,,7.49
14292,34.6272,-4.8695,,,,,8.08
14377,34.6403,-29.6711,,,,,8.63
14389,34.7033,-26.4402,,,,,7.87
14338,34.7153,-7.4581,,,,,7.67
14376,34.7244,-19.5346,,,,,6.87
14412,34.7438,-25.9457,,,,,6.33
14375,34.7586,-16.7157,,,,,9.11
14420,34.7659,-28.9236,,,,,8.17
14374,34.8168,-0.7798,,,,,8.48
14387,34.8287,-4.1272,,,,,8.69
14430,34.8533,-18.5703,,,,,8.61
14418,34.8552,-10.6183,,,,,8.39
14464,34.8894,-25.3026,,,,,8.95
14448,34.9148,-12.7615,,,,,8.85
14462,34.9187,-19.1544,,,,,7.65
14417,34.9199,-4.3456,,,,,6.5
14483,34.9457,-23.8635,,,,,8.72
14427,34.9461,-2.2253,,,,,8.85
14484,34.9579,-23.8670,,,,,8.6
14460,34.9702,-10.3858,,,,,8.96
14496,34.9730,-23.6347,,,,,8.52
14447,34.9831,-6.3218,,,,,7.73
14493,34.9941,-18.0157,,,,,9.02
14506,35.0007,-24.4799,,,,,8.85
14525,35.0177,-27.2063,,,,,10.05
14473,35.0204,-3.5349,,,,,8.06
14459,35.0270,-0.4587,,,,,8.1
14517,35.0312,-20.8283,,,,,8.49
14505,35.0318,-14.4188,,,,,8.07
14524,35.0710,-14.6248,,,,,7.98
14548,35.0919,-27.2730,,,,,8.26
14504,35.0935,-6.3196,,,,,8.95
14539,35.1033,-22.1198,,,,,8.23
14555,35.1155,-27.7009,,,,,9.67
14516,35.1283,-6.3790,,,,,7.91
14565,35.1302,-28.8531,,,,,9.19
14547,35.1822,-11.6067,,,,,7.89
14563,35.1978,-15.2701,,,,,9.07
14613,35.3052,-17.1124,,,,,9.61
14628,35.3073,-19.9154,,,,,6.53
14598,35.3172,-12.2042,,,,,9.3
14612,35.3358,-11.3597,,,,,8.42
14627,35.4041,-2.9617,,,,,9.0
14700,35.4045,-29.6102,,,,,8.94
14655,35.4110,-15.7680,,,,,8.13
14669,35.4123,-14.6358,,,,,9.61
14636,35.4202,-7.5432,,,,,7.56
14670,35.4300,-16.9637,,,,,9.52
14635,35.4351,-6.8795,,,,,9.07
14668,35.4466,-11.9225,,,,,8.97
14653,35.4468,-6.6459,,,,,8.42
14667,35.4564,-9.3848,,,,,8.6
14692,35.4572,-14.2845,,,,,7.32
14699,35.4966,-14.9230,,,,,8.98
14758,35.4966,-29.3521,,,,,7.9
14691,35.5064,-10.7775,,,,,5.43
14757,35.5107,-27.8614,,,,,7.19
14728,35.5208,-17.6622,,,,,5.89
14768,35.5478,-25.1996,,,,,8.26
14767,35.5677,-21.8713,,,,,8.01
14742,35.5743,-13.5091,,,,,10.45
14743,35.5767,-16.5072,,,,,7.32
14756,35.6110,-15.2366,,,,,8.43
14803,35.6354,-25.5697,,,,,8.74
14727,35.6376,-0.5052,,,,,7.92
14788,35.6898,-14.9012,,,,,7.69
14809,35.7174,-12.6306,,,,,9.14
14845,35.7191,-29.9142,,,,,8.8
14820,35.7372,-13.7561,,,,,9.72
14830,35.7401,-18.3550,,,,,6.22
14850,35.7522,-29.6195,,,,,8.43
14829,35.7885,-10.6776,,,,,10.29
14868,35.7965,-29.0367,,,,,8.26
14882,35.8106,-29.8693,,,,,6.96
14828,35.8228,-7.8181,,,,,8.95
14840,35.8426,-6.1927,,,,,7.0
14880,35.8472,-26.9954,,,,,6.8
14879,35.9091,-14.1087,,,,,9.84
14907,36.0395,-7.4056,,,,,8.05
14940,36.0399,-16.2543,,,,,6.68
14906,36.0528,-6.7886,,,,,8.88
14905,36.0554,-3.2379,,,,,8.96
14976,36.0652,-25.0946,,,,,9.55
14923,36.0716,-8.6093,,,,,8.5
14904,36.0726,-1.9130,,,,,9.03
14988,36.0838,-25.8475,,,,,6.45
14938,36.0971,-3.1040,,,,,7.2
14975,36.0990,-18.1624,,,,,8.56
14972,36.1063,-17.4508,,,,,9.44
14971,36.1180,-13.2932,,,,,7.66
14937,36.1259,-1.7498,,,,,9.1
14963,36.1504,-2.0107,,,,,8.72
14987,36.1613,-11.8301,,,,,9.71
14964,36.1619,-5.8934,,,,,9.47
15017,36.1735,-20.0395,,,,,8.84
15047,36.1900,-28.6515,,,,,7.91
15016,36.1998,-14.4132,,,,,9.87
15059,36.2036,-29.8632,,,,,8.02
14995,36.2164,-9.0122,,,,,8.79
14986,36.2242,-2.1121,,,,,8.45
15005,36.2345,-3.8928,,,,,6.89
15015,36.2539,-10.1969,,,,,7.72
15034,36.2791,-4.7470,,,,,9.18
15073,36.3031,-20.6325,,,,,9.08
15032,36.3047,-3.2175,,,,,8.2
15044,36.3059,-9.6000,,,,,8.51
15097,36.3511,-21.8100,,,,,7.67
15133,36.3870,-28.9877,,,,,9.36
15120,36.3873,-23.9724,,,,,8.23
15155,36.4256,-27.1442,,,,,8.43
15146,36.4373,-21.3133,,,,,9.48
15118,36.4575,-10.6269,,,,,7.97
15145,36.4655,-20.2363,,,,,9.29
15154,36.4699,-23.8423,,,,,7.81
15117,36.4740,-9.9021,,,,,8.24
15116,36.4854,-9.2398,,,,,7.86
15144,36.5015,-15.3412,,,,,5.88
15105,36.5097,-0.1783,,,,,9.12
15170,36.5417,-11.8671,,,,,10.36
15191,36.5640,-23.8881,,,,,8.65
15214,36.5859,-29.1427,,,,,8.84
15168,36.6006,-3.8775,,,,,9.07
15189,36.6098,-13.8799,,,,,9.45
15167,36.6106,-2.2735,,,,,9.66
15190,36.6246,-16.7369,,,,,9.3
15179,36.6272,-8.9146,,,,,9.29
15203,36.6288,-19.0912,,,,,9.68
15220,36.6467,-20.0426,,,,,5.89
15261,36.6643,-29.0924,,,,,9.61
15212,36.6852,-14.9694,,,,,10.56
15246,36.6921,-22.9696,,,,,8.72
15231,36.7133,-17.1618,,,,,9.36
15245,36.7393,-14.4851,,,,,9.02
15230,36.7709,-6.0981,,,,,8.42
15260,36.7813,-14.5743,,,,,9.99
15307,36.7983,-26.8213,,,,,9.11
15259,36.8425,-1.0242,,,,,9.24
15337,36.8683,-27.6352,,,,,9.1
15276,36.8694,-2.7221,,,,,8.64
15275,36.8727,-0.7515,,,,,7.07
15286,36.8847,-1.9448,,,,,8.7
15299,36.9102,-6.9287,,,,,7.05
15330,36.9186,-13.6680,,,,,9.4
15319,36.9276,-9.8051,,,,,8.6
15336,36.9372,-11.9790,,,,,8.91
15393,36.9623,-29.7162,,,,,8.87
15392,36.9829,-28.7973,,,,,8.41
15426,37.0653,-26.4302,,,,,7.64
15401,37.0754,-14.2074,,,,,8.73
15391,37.0794,-11.7164,,,,,8.65
15390,37.1414,-3.4372,,,,,8.62
15410,37.1498,-9.7254,,,,,8.58
15445,37.1744,-19.7988,,,,,7.91
15423,37.1810,-8.7531,,,,,8.95
15432,37.1936,-11.3467,,,,,7.05
15444,37.1972,-15.2994,,,,,8.97
15470,37.2037,-24.9818,,,,,9.03
15469,37.2147,-24.8123,,,,,8.93
15456,37.2152,-18.6191,,,,,8.05
15468,37.2570,-19.9792,,,,,8.78
15495,37.2573,-21.5724,,,,,8.77
15496,37.2609,-23.2082,,,,,7.77
15437,37.2657,-5.4464,,,,,8.17
15494,37.2796,-19.2886,,,,,7.98
15477,37.2799,-18.5328,,,,,8.72
15516,37.2834,-27.4072,,,,,8.84
15530,37.3101,-27.2578,,,,,8.32
15515,37.3293,-21.0380,,,,,7.13
15492,37.3399,-11.1003,,,,,8.07
15505,37.3483,-12.9108,,,,,7.13
15540,37.3589,-22.3029,,,,,9.4
15555,37.3917,-24.1040,,,,,7.34
15513,37.4289,-2.2671,,,,,8.75
15554,37.4489,-13.2480,,,,,8.55
15588,37.4806,-22.6832,,,,,6.76
15575,37.4864,-13.9734,,,,,8.72
15553,37.5211,-2.3955,,,,,8.19
15599,37.5244,-16.9777,,,,,8.46
15586,37.5290,-12.2466,,,,,9.68
15634,37.5572,-25.1864,,,,,6.5
15565,37.5687,-0.0905,,,,,8.23
15608,37.5764,-13.2948,,,,,9.63
15627,37.5818,-16.2379,,,,,9.6
15585,37.5900,-6.3297,,,,,9.11
15598,37.6102,-5.0311,,,,,7.67
15677,37.6318,-28.6371,,,,,8.71
15607,37.6343,-1.6715,,,,,7.87
15652,37.6366,-22.5453,,,,,6.17
15651,37.6674,-14.9581,,,,,10.09
15643,37.6970,-3.2048,,,,,8.58
15658,37.7060,-12.2234,,,,,8.35
15657,37.7312,-7.9978,,,,,8.11
15739,37.7514,-27.9987,,,,,9.71
15750,37.7721,-28.7852,,,,,8.72
15749,37.7748,-28.5136,,,,,9.64
15721,37.8133,-11.9741,,,,,9.57
15706,37.8440,-7.8120,,,,,9.15
15783,37.8901,-27.5046,,,,,7.55
15760,37.8963,-15.7131,,,,,9.56
15735,37.9028,-3.9796,,,,,8.52
15767,37.9270,-15.2735,,,,,8.67
15808,37.9941,-23.9290,,,,,9.34
15807,38.0005,-23.0845,,,,,7.91
15780,38.0361,-1.1949,,,,,7.69
15847,38.0559,-27.7897,,,,,7.66
15797,38.0793,-7.1694,,,,,8.68
15856,38.1078,-23.3296,,,,,8.7
15887,38.1252,-27.0031,,,,,7.41
15855,38.1508,-18.0437,,,,,9.9
15823,38.1565,-2.0200,,,,,8.69
15822,38.1725,-1.7565,,,,,8.73
15873,38.2060,-11.4134,,,,,7.37
15872,38.2157,-10.6403,,,,,8.77
15910,38.2270,-20.3367,,,,,10.1
15871,38.2306,-8.7003,,,,,8.62
15909,38.2657,-16.0390,,,,,8.71
15907,38.2663,-12.0233,,,,,9.35
15908,38.2693,-14.7169,,,,,8.47
15906,38.2720,-10.3518,,,,,9.78
15916,38.2829,-18.3551,,,,,9.51
15932,38.3051,-19.6575,,,,,9.52
15928,38.3142,-14.3628,,,,,7.83
15958,38.3214,-26.2910,,,,,7.74
15996,38.4176,-20.0019,,,,,6.19
15971,38.4320,-13.1485,,,,,8.62
16021,38.4525,-25.0781,,,,,8.69
16008,38.4542,-19.6118,,,,,8.61
16047,38.4606,-29.9332,,,,,7.3
15970,38.4695,-6.0057,,,,,8.33
16055,38.4717,-29.4262,,,,,8.11
15995,38.4807,-12.3371,,,,,6.89
16006,38.4936,-12.9512,,,,,9.03
16007,38.5057,-14.1693,,,,,7.96
16020,38.5094,-16.1308,,,,,7.89
15994,38.5312,-5.6354,,,,,7.14
16019,38.5371,-14.6221,,,,,8.62
16031,38.5460,-12.3843,,,,,9.77
16044,38.5504,-13.5237,,,,,9.76
16064,38.6028,-13.8008,,,,,8.59
16118,38.6346,-29.9497,,,,,8.16
16093,38.6494,-21.9306,,,,,7.02
16117,38.6601,-25.3794,,,,,8.49
16101,38.6625,-23.1432,,,,,8.74
16063,38.6686,-2.7943,,,,,8.51
16072,38.7239,-0.3702,,,,,8.59
16116,38.7599,-9.8887,,,,,8.4
16100,38.7654,-7.7192,,,,,8.99
16145,38.7675,-17.2895,,,,,7.66
16132,38.7713,-15.5832,,,,,8.33
16115,38.7771,-9.4428,,,,,8.15
16131,38.7952,-10.9061,,,,,9.87
16195,38.7955,-28.6976,,,,,7.87
16165,38.7981,-19.7336,,,,,10.09
16214,38.8399,-28.0387,,,,,8.56
16130,38.8470,-2.4626,,,,,8.61
16152,38.8520,-9.3508,,,,,7.12
16151,38.8884,-5.6678,,,,,8.93
16202,38.9101,-14.9452,,,,,6.84
16253,38.9344,-26.6968,,,,,8.66
16213,38.9405,-12.0271,,,,,8.19
16237,38.9536,-19.8862,,,,,9.51
16191,38.9567,-1.8308,,,,,8.48
16200,38.9685,-8.5655,,,,,9.0
16224,38.9705,-15.2418,,,,,9.3
16193,38.9711,-3.0080,,,,,8.67
16192,38.9746,-1.9414,,,,,9.53
16252,38.9864,-17.6327,,,,,6.93
16263,38.9976,-21.4037,,,,,7.07
16279,38.9997,-26.6989,,,,,9.83
16270,39.0032,-23.5213,,,,,8.34
16280,39.0032,-27.1784,,,,,9.47
16249,39.0324,-10.9188,,,,,9.78
16297,39.0327,-28.2186,,,,,8.38
16248,39.0571,-4.4872,,,,,9.08
16290,39.0723,-21.3619,,,,,8.1
16277,39.0849,-12.8969,,,,,7.65
16288,39.1100,-17.1259,,,,,9.27
16317,39.1228,-23.9192,,,,,7.5
16295,39.1415,-14.6567,,,,,6.91
16287,39.1740,-3.1561,,,,,8.1
16331,39.1837,-19.2945,,,,,10.17
16342,39.1963,-20.7692,,,,,8.39
16358,39.1989,-25.0238,,,,,7.7
16356,39.2090,-20.1219,,,,,6.83
16305,39.2122,-3.5699,,,,,8.81
16341,39.2181,-17.3937,,,,,9.28
16315,39.2373,-8.3434,,,,,8.57
16403,39.2714,-28.9933,,,,,7.02
16329,39.2837,-2.3341,,,,,7.53
16355,39.2859,-11.1975,,,,,8.01
16338,39.2973,-3.9080,,,,,8.43
16413,39.3371,-22.7258,,,,,9.3
16414,39.3396,-23.7225,,,,,8.76
16402,39.3446,-16.5389,,,,,9.84
16378,39.3812,-5.0897,,,,,8.46
16473,39.4204,-29.3236,,,,,8.69
16446,39.4351,-22.9919,,,,,6.77
16434,39.4616,-13.1292,,,,,7.72
16433,39.4892,-11.7447,,,,,9.48
16470,39.5144,-17.1561,,,,,9.08
16471,39.5287,-17.5301,,,,,9.34
16454,39.5422,-11.3850,,,,,8.15
16469,39.5532,-13.9978,,,,,10.24
16491,39.5631,-18.7168,,,,,9.93
16468,39.5844,-7.5906,,,,,8.9
16453,39.6053,-1.4086,,,,,8.2
16502,39.6061,-13.3620,,,,,8.93
16515,39.6383,-14.2991,,,,,9.55
16526,39.6392,-20.4563,,,,,6.71
16488,39.6503,-7.5302,,,,,8.63
16549,39.6510,-21.0382,,,,,8.06
16586,39.7048,-25.3658,,,,,8.4
16601,39.7171,-28.1661,,,,,9.35
16600,39.7276,-25.7454,,,,,7.15
16561,39.7285,-13.0026,,,,,8.59
16570,39.7357,-18.1925,,,,,9.94
16536,39.7443,-2.5873,,,,,9.17
16548,39.7534,-8.9279,,,,,6.98
16599,39.7600,-20.8868,,,,,8.55
16624,39.7728,-27.8218,,,,,7.12
16610,39.7778,-24.3387,,,,,8.23
16569,39.7872,-9.8312,,,,,6.65
16623,39.7903,-26.3187,,,,,8.76
16585,39.7900,-14.9930,,,,,9.23
16632,39.7966,-28.2982,,,,,8.42
16598,39.8217,-11.7481,,,,,7.89
16560,39.8274,-1.9010,,,,,8.46
16567,39.8318,-2.0728,,,,,7.84
16583,39.8340,-8.2487,,,,,9.19
16609,39.8490,-14.2893,,,,,7.98
16650,39.8589,-25.5691,,,,,7.58
16621,39.8653,-13.3350,,,,,8.19
16649,39.9141,-20.4281,,,,,7.32
16660,39.9191,-18.9875,,,,,9.25
16688,39.9752,-23.9300,,,,,8.16
16689,39.9851,-24.4813,,,,,8.55
16659,39.9899,-8.8683,,,,,8.57
16675,40.0031,-16.3084,,,,,7.47
16674,40.0033,-16.0972,,,,,7.98
16658,40.0496,-0.2667,,,,,8.52
16673,40.0518,-9.4529,,,,,5.79
16697,40.0722,-12.1652,,,,,9.76
16712,40.0937,-14.4228,,,,,9.31
16723,40.1107,-14.4491,,,,,6.71
16753,40.1312,-24.1354,,,,,7.54
16695,40.1426,-5.0259,,,,,8.39
16741,40.1523,-16.3037,,,,,9.95
16710,40.1556,-3.7086,,,,,8.42
16752,40.1569,-21.5788,,,,,8.36
16750,40.1594,-17.3718,,,,,10.18
16709,40.1712,-1.9251,,,,,8.27
16783,40.2336,-21.9223,,,,,8.48
16788,40.2649,-18.6022,,,,,8.45
16766,40.2651,-7.8769,,,,,8.63
16805,40.2835,-24.4959,,,,,8.7
16793,40.3027,-17.8215,,,,,8.09
16776,40.3088,-4.7688,,,,,8.88
16787,40.3109,-9.7636,,,,,9.36
16804,40.3395,-12.5507,,,,,9.56
16837,40.3636,-19.3451,,,,,10.04
16828,40.3651,-16.7834,,,,,8.97
16826,40.3757,-15.1007,,,,,7.27
16876,40.3834,-27.5163,,,,,8.64
16825,40.3922,-14.5493,,,,,5.98
16836,40.4255,-10.5171,,,,,9.93
16875,40.4293,-21.1717,,,,,8.68
