hd,ra,dec,flamsteed,bayer,const,propername,mag
104221,180.0372,-16.5856,,,,,8.27
104222,180.0525,-20.7357,,,,,10.35
104244,180.0659,-16.6738,,,,,8.26
104264,180.0923,-15.2249,,,,,8.96
104263,180.1144,-4.5488,,,,,8.23
104282,180.1174,-24.4581,,,,,8.2
104281,180.1225,-21.8800,,,,,8.54
104293,180.1593,-5.1206,,,,,9.12
104303,180.1745,-2.9308,,,,,9.19
104307,180.1759,-21.8375,,,,,6.28
104304,180.1852,-10.4460,,,,,5.54
104324,180.1979,-12.1576,,,,,7.96
104337,180.2132,-19.6590,,,,,5.28
104339,180.2273,-20.6327,,,,,8.48
104340,180.2386,-21.2508,,,,,8.18
104358,180.2530,-26.4798,,,,,7.76
104356,180.2572,-1.7682,,,,,6.32
104357,180.2593,-18.5165,,,,,8.84
104368,180.2866,-3.5723,,,,,9.01
104414,180.3470,-20.6638,,,,,7.55
104415,180.3484,-21.5326,,,,,8.25
104411,180.3592,-8.1591,,,,,8.49
104408,180.3642,-0.3646,,,,,8.93
104409,180.3664,-0.3788,,,,,8.34
104457,180.4136,-19.3389,,,,,8.49
104455,180.4421,-14.4793,,,,,9.48
104486,180.4801,-6.2827,,,,,9.17
104497,180.5109,-20.8086,,,,,7.77
104516,180.5561,-27.6479,,,,,8.89
104542,180.6105,-11.9342,,,,,7.85
104560,180.6253,-11.9747,,,,,8.16
104576,180.6644,-10.7136,,,,,8.53
104593,180.6882,-10.6493,,,,,8.53
104592,180.6913,-6.4659,,,,,8.79
104625,180.7153,-7.6836,,,,,6.24
104627,180.7275,-17.6796,,,,,9.45
104639,180.7420,-13.0749,,,,,9.53
104638,180.7493,-10.7524,,,,,7.44
104641,180.7498,-22.1524,,,,,7.83
104643,180.7597,-28.2586,,,,,8.19
104656,180.7781,-16.4563,,,,,8.27
104677,180.8050,-3.3954,,,,,7.5
104676,180.8143,-1.6296,,,,,8.49
104691,180.8325,-17.2896,,,,,8.85
104711,180.8824,-2.4469,,,,,7.86
104728,180.8979,-5.4796,,,,,7.15
104727,180.9065,-0.8630,,,,,9.61
104786,180.9971,-4.1170,,,,,9.2
104788,181.0014,-10.2961,,,,,6.59
104801,181.0225,-15.2829,,,,,8.99
104819,181.0456,-22.3710,,,,,7.93
104835,181.0713,-21.0392,,,,,7.86
104833,181.0774,-9.3583,,,,,9.11
104892,181.1724,-24.9011,,,,,8.79
104893,181.1797,-29.1848,,,,,9.26
104887,181.1839,-7.9767,,,,,8.2
