hd,ra,dec,flamsteed,bayer,const,propername,mag
233190,90.0193,51.4392,,,,,8.67
249959,90.0372,33.9082,,,,,9.42
40204,90.0402,51.0809,,,,,6.76
40439,90.0601,33.1369,,,,,6.84
40325,90.0788,44.5920,,,,,6.21
40382,90.0871,39.8772,,,,,7.57
40279,90.0878,48.2415,,,,,7.77
250047,90.0894,31.4301,,,,,9.41
40458,90.1021,34.5079,,,,,6.76
40278,90.1154,48.8809,,,,,8.67
40141,90.1535,56.9233,,,,,7.46
40082,90.1536,59.8853,,,,,7.71
40311,90.1590,49.9787,,,,,7.88
250112,90.1812,32.1248,,,,,8.31
39894,90.2014,67.0139,,,,,6.88
40323,90.2231,51.0897,,,,,8.07
250173,90.2557,32.2251,,,,,9.69
40544,90.2706,35.2589,,,,,8.06
40488,90.2760,41.9385,,,,,7.49
40108,90.2840,62.3168,,,,,8.07
40588,90.2919,31.0345,,,,,6.18
40034,90.3129,65.5254,,,,,6.61
40470,90.3232,45.1605,,,,,7.67
40421,90.3325,49.4898,,,,,8.06
40598,90.4051,36.5155,,,,,7.66
40486,90.4294,48.9594,,,,,5.98
40562,90.4462,44.3087,,,,,8.78
40676,90.4606,31.3268,,,,,7.83
40669,90.5223,38.7202,,,,,7.27
40438,90.5233,55.3155,,,,,7.57
40182,90.5264,65.0598,,,,,7.1
40651,90.5525,42.1764,,,,,8.3
40140,90.5680,66.8997,,,,,7.03
40202,90.5894,64.9683,,,,,8.7
40787,90.6568,32.5914,,,,,6.79
40694,90.6633,42.8822,,,,,8.37
40650,90.6881,47.8095,,,,,6.49
40626,90.7025,49.9057,,,,,6.04
40739,90.7112,43.5096,,,,,8.3
40722,90.7229,43.3783,,,,,6.38
40832,90.7299,32.6357,,,,,6.23
40568,90.7680,57.0183,,,,,6.5
40831,90.7714,36.5221,,,,,8.54
40786,90.7791,41.9667,,,,,8.51
40710,90.7832,47.9878,,,,,7.34
40649,90.7884,53.5414,,,,,7.0
237449,90.7899,58.2235,,,,,9.4
40930,90.8405,31.3902,,,,,7.08
40945,90.8979,33.8825,,,,,7.6
40753,90.9273,50.6125,,,,,8.66
40943,90.9492,36.4181,,,,,9.25
40615,90.9673,60.4530,,,,,8.02
250810,90.9735,31.3281,,,,,9.04
41009,91.0142,34.3744,,,,,7.93
41026,91.0255,34.6842,,,,,8.8
40752,91.0280,55.5297,,,,,9.37
40958,91.0333,41.1882,,,,,8.6
237451,91.0736,59.8721,,,,,8.87
40829,91.0837,53.5669,,,,,8.66
40928,91.0866,46.8997,,,,,8.72
40873,91.1213,51.5734,,,,,6.39
40979,91.1247,44.2604,,,,,6.74
250962,91.1370,30.2384,,,,,9.58
40957,91.1402,45.5862,,,,,7.3
41163,91.1427,30.2345,,,,,8.64
40978,91.1600,46.5851,,,,,7.3
