hd,ra,dec,flamsteed,bayer,const,propername,mag
13833,34.0847,52.5592,,,,,8.28
13933,34.0925,31.0437,,,,,7.73
232627,34.1316,51.6263,,,,,9.52
13868,34.1350,48.8783,,,,,8.0
13867,34.1500,49.8199,,,,,7.73
13855,34.1566,52.7218,,,,,7.47
13831,34.1634,56.7378,,,,,8.28
13725,34.1740,67.2839,,,,,7.01
13841,34.1933,57.0293,,,,,7.39
13931,34.1973,43.7730,,,,,7.61
13882,34.2052,51.5290,,,,,7.44
13783,34.2062,64.9526,,,,,8.3
13854,34.2155,57.0552,,,,,6.48
13892,34.2305,53.4664,,,,,8.91
13798,34.2354,63.3736,,,,,8.72
13866,34.2399,56.7188,,,,,7.51
13984,34.2462,38.1465,,,,,8.8
14017,34.2650,35.9409,,,,,7.88
13955,34.2813,45.8384,,,,,7.65
13891,34.2912,54.8785,,,,,8.69
13865,34.2997,58.6361,,,,,8.06
14016,34.2997,37.4833,,,,,8.69
13954,34.3344,52.4693,,,,,8.87
13864,34.3459,61.3516,,,,,8.22
13829,34.3571,65.2621,,,,,7.61
14028,34.3873,44.3049,,,,,8.6
13929,34.3912,58.0199,,,,,7.48
14096,34.4163,36.3984,,,,,8.46
14064,34.4242,42.5894,,,,,7.8
13971,34.4280,55.8503,,,,,9.2
13898,34.4422,62.6712,,,,,8.83
13970,34.4431,56.6414,,,,,8.31
13995,34.4664,55.8697,,,,,7.93
14105,34.4681,40.5505,,,,,7.42
14106,34.4844,38.0818,,,,,8.89
14015,34.4868,54.4642,,,,,8.73
14040,34.4968,51.7819,,,,,7.94
14095,34.5030,42.9012,,,,,6.89
14104,34.5389,45.2104,,,,,8.1
14094,34.5472,48.1483,,,,,7.26
14145,34.5501,35.3156,,,,,8.33
13908,34.5606,65.5944,,,,,7.52
14063,34.5690,53.4858,,,,,8.65
14137,34.5721,41.3259,,,,,8.09
14026,34.5771,57.8158,,,,,8.57
14136,34.5812,41.9296,,,,,9.58
14144,34.5879,39.0848,,,,,8.41
14190,34.6501,37.0671,,,,,7.82
14189,34.6511,40.2788,,,,,7.32
14125,34.6589,50.8889,,,,,8.77
14202,34.6656,34.4877,,,,,7.48
14164,34.6764,45.6397,,,,,8.77
14010,34.6862,64.4249,,,,,7.14
14135,34.7319,54.0956,,,,,8.74
14037,34.7377,63.9482,,,,,7.63
14061,34.7385,61.1459,,,,,9.4
14134,34.7686,57.1355,,,,,6.57
14213,34.7951,46.4723,,,,,6.21
14143,34.8081,57.1692,,,,,6.65
14188,34.8086,50.1439,,,,,7.23
14274,34.8210,34.0328,,,,,7.89
14275,34.8322,33.6038,,,,,8.21
14174,34.8344,53.6391,,,,,9.1
14124,34.8401,60.4862,,,,,8.25
14142,34.8412,58.9612,,,,,8.35
14221,34.8446,48.9555,,,,,6.44
14161,34.8957,59.3082,,,,,8.26
14273,34.9038,39.4755,,,,,8.22
14272,34.9053,39.8349,,,,,6.63
14220,34.9074,52.5614,,,,,7.19
14173,34.9231,60.0131,,,,,7.18
14172,34.9353,60.0295,,,,,6.94
14183,34.9686,59.5278,,,,,8.18
14348,34.9705,31.3375,,,,,7.19
14210,34.9839,57.3181,,,,,8.27
14361,35.0118,32.3186,,,,,7.39
14373,35.0186,30.1881,,,,,6.51
14153,35.0316,65.0852,,,,,9.01
14304,35.0373,50.9581,,,,,6.64
14171,35.0536,64.3369,,,,,6.59
14242,35.0936,59.6714,,,,,8.22
14425,35.1397,33.5216,,,,,8.46
14217,35.1523,63.8740,,,,,7.34
14408,35.1659,40.4657,,,,,8.62
14372,35.1730,47.3108,,,,,6.17
14322,35.1788,55.9091,,,,,6.76
14332,35.2120,55.3276,,,,,9.06
14331,35.2142,55.8254,,,,,8.45
14311,35.2181,58.8886,,,,,9.34
14359,35.2495,55.4080,,,,,7.29
14445,35.2600,37.0702,,,,,7.63
14437,35.2611,42.9440,,,,,7.26
14479,35.2687,30.6748,,,,,8.15
14384,35.3039,54.5101,,,,,6.86
14472,35.3122,37.4231,,,,,8.53
14345,35.3133,59.6752,,,,,8.63
14346,35.3145,59.2479,,,,,7.44
14423,35.3567,52.7071,,,,,8.99
14436,35.3725,51.2900,,,,,8.33
14405,35.3772,56.1835,,,,,9.41
14477,35.3986,44.6000,,,,,7.0
14404,35.4267,57.8628,,,,,7.78
14511,35.4343,39.3778,,,,,8.45
14269,35.4427,68.5420,,,,,8.93
14502,35.4427,43.8181,,,,,7.79
14521,35.4436,38.5082,,,,,8.11
14434,35.4684,56.9050,,,,,8.52
14433,35.4810,57.2429,,,,,6.4
14531,35.5195,44.2750,,,,,8.17
14536,35.5289,43.5785,,,,,8.35
14585,35.5980,37.6988,,,,,8.0
14608,35.6005,30.3244,,,,,7.56
14414,35.6115,65.2420,,,,,7.19
14370,35.6461,68.4233,,,,,9.31
14649,35.6880,33.7036,,,,,8.23
14594,35.6891,45.5096,,,,,8.79
14622,35.7097,41.3963,,,,,5.81
14606,35.7105,43.5177,,,,,7.69
14528,35.7155,58.5865,,,,,9.69
14402,35.7201,68.7619,,,,,7.26
14535,35.7229,57.2452,,,,,7.48
14633,35.7262,41.4799,,,,,7.46
14432,35.7313,66.8439,,,,,8.23
14621,35.7414,43.4294,,,,,8.46
14583,35.7415,51.0363,,,,,8.96
14542,35.7518,57.3870,,,,,6.99
14510,35.7532,62.2165,,,,,8.85
14663,35.8185,46.1399,,,,,7.56
14685,35.8222,38.2527,,,,,7.13
14619,35.8340,52.0831,,,,,6.64
14675,35.8460,44.3802,,,,,7.97
14581,35.8497,56.8542,,,,,8.56
14648,35.8554,49.1820,,,,,7.65
14753,35.8597,32.6882,,,,,8.33
14558,35.8599,60.9179,,,,,8.97
14735,35.8699,35.4411,,,,,6.75
14724,35.8775,35.8332,,,,,8.47
14552,35.8788,61.7737,,,,,8.73
14647,35.9047,52.6817,,,,,7.93
14557,35.9326,62.4168,,,,,8.93
14674,35.9413,52.3760,,,,,8.15
14684,35.9559,50.9025,,,,,8.65
14662,35.9656,55.3649,,,,,6.29
14646,35.9711,57.8487,,,,,8.57
14783,35.9712,33.8578,,,,,7.26
14800,35.9787,33.5078,,,,,7.89
14771,36.0115,42.1023,,,,,6.72
14708,36.0252,54.1982,,,,,9.09
14798,36.0423,40.0946,,,,,7.75
14799,36.0451,39.3461,,,,,7.81
14751,36.0498,48.4452,,,,,8.94
14722,36.0555,54.1909,,,,,8.21
14807,36.0691,39.8288,,,,,7.27
14632,36.0738,63.0422,,,,,7.63
14617,36.0782,63.5365,,,,,7.56
14723,36.0851,53.7747,,,,,8.59
14797,36.1249,47.3727,,,,,7.4
14874,36.2131,30.6467,,,,,8.16
14695,36.2160,62.4759,,,,,8.8
14855,36.2656,45.6473,,,,,7.42
14901,36.2918,33.8668,,,,,7.16
14827,36.3050,55.2546,,,,,7.63
14893,36.3155,37.1190,,,,,7.35
14719,36.3212,64.5675,,,,,8.37
14826,36.3411,57.4373,,,,,8.54
14825,36.3581,58.2026,,,,,7.79
14885,36.3582,45.9289,,,,,7.95
14794,36.3607,60.5169,,,,,7.86
14795,36.3609,60.0053,,,,,7.66
14935,36.3611,35.0419,,,,,6.85
14948,36.3665,32.4077,,,,,7.19
232651,36.3905,50.4999,,,,,8.56
14817,36.4171,61.5497,,,,,7.0
14960,36.4444,39.2899,,,,,9.37
14968,36.4581,37.0137,,,,,7.28
14983,36.4872,40.8924,,,,,8.37
14871,36.4917,56.1028,,,,,7.94
14870,36.4958,56.6579,,,,,8.87
15026,36.5213,30.9066,,,,,7.56
15013,36.5399,34.4695,,,,,8.0
14982,36.5643,46.5489,,,,,8.98
14900,36.5677,57.0686,,,,,8.86
15025,36.6007,38.2309,,,,,8.06
14824,36.6142,66.5489,,,,,8.32
14958,36.6151,54.2828,,,,,8.24
14959,36.6213,54.1564,,,,,8.96
14967,36.6280,51.7054,,,,,8.79
14914,36.6402,59.6589,,,,,6.97
14956,36.6904,57.6792,,,,,7.2
14947,36.6958,58.8759,,,,,8.03
15093,36.7017,35.6143,,,,,7.02
15082,36.7127,37.5505,,,,,8.14
15128,36.7541,31.2881,,,,,7.64
15127,36.7592,33.9286,,,,,8.38
15080,36.7754,43.7591,,,,,9.17
15126,36.8120,36.9673,,,,,7.55
15125,36.8353,41.5218,,,,,8.04
15071,36.8461,53.5001,,,,,8.62
15139,36.8540,40.9396,,,,,7.99
15000,36.8549,59.1056,,,,,7.46
15151,36.8697,41.0483,,,,,7.99
15113,36.8942,48.2318,,,,,7.7
15022,36.9599,62.8906,,,,,7.89
15137,36.9992,52.5493,,,,,7.89
14999,37.0020,65.4635,,,,,8.63
15150,37.0093,50.9553,,,,,8.7
15218,37.0416,38.8411,,,,,7.03
15124,37.0433,57.2748,,,,,8.04
232657,37.0561,54.3816,,,,,8.85
15243,37.0622,34.1955,,,,,7.84
14980,37.0718,68.6563,,,,,9.12
15069,37.0858,62.2190,,,,,7.78
15217,37.1012,42.8025,,,,,9.09
15178,37.1179,53.0684,,,,,7.27
15282,37.1249,35.2981,,,,,8.59
15242,37.1407,41.7490,,,,,9.17
15209,37.1413,48.2942,,,,,7.81
15102,37.1599,63.1877,,,,,7.64
15226,37.1659,49.3066,,,,,8.65
15269,37.1824,41.9318,,,,,8.82
15294,37.1941,37.0287,,,,,8.5
15078,37.1947,65.5043,,,,,8.96
15241,37.2048,49.5670,,,,,8.61
15333,37.2812,37.3297,,,,,6.78
15348,37.3223,38.2252,,,,,7.27
15377,37.3398,30.8653,,,,,7.51
15253,37.3539,55.5362,,,,,6.52
15239,37.4073,60.6573,,,,,8.52
15238,37.4314,60.6774,,,,,8.51
15317,37.4361,53.0611,,,,,8.44
15365,37.4422,46.0318,,,,,6.71
15251,37.4453,60.7053,,,,,9.39
15376,37.4559,44.1559,,,,,8.21
15250,37.4605,60.9611,,,,,8.52
15420,37.4825,39.1371,,,,,6.78
15316,37.4940,57.8207,,,,,7.23
15346,37.5034,53.8523,,,,,8.01
15332,37.5209,56.6735,,,,,8.0
15452,37.5305,33.4065,,,,,8.38
15419,37.5482,43.1788,,,,,8.2
15442,37.5518,38.9519,,,,,7.55
15397,37.5586,48.5015,,,,,8.0
15464,37.5692,33.8337,,,,,6.26
15383,37.5867,51.1491,,,,,8.68
15436,37.6041,45.4316,,,,,7.33
15418,37.6051,47.8537,,,,,7.24
15435,37.6479,47.8103,,,,,7.4
15451,37.6637,43.6790,,,,,7.74
15473,37.6699,40.1676,,,,,6.82
15463,37.6750,45.0571,,,,,8.02
15489,37.6767,40.7017,,,,,9.05
15512,37.6972,36.1172,,,,,7.81
15407,37.7109,55.5484,,,,,6.97
15382,37.7626,60.7114,,,,,8.08
15562,37.7838,34.9305,,,,,7.95
15510,37.8153,46.3950,,,,,7.09
15487,37.8254,51.3207,,,,,9.04
15450,37.8314,56.8978,,,,,8.99
15375,37.8432,64.5309,,,,,7.93
15461,37.8587,55.9859,,,,,9.35
15561,37.8621,42.5634,,,,,8.11
15449,37.8626,58.0248,,,,,6.61
15582,37.8671,37.4541,,,,,7.69
15485,37.8948,55.2874,,,,,8.35
15630,37.8984,31.5134,,,,,8.3
15580,37.9150,44.4887,,,,,8.25
232668,37.9515,52.3068,,,,,10.11
15625,37.9591,38.1218,,,,,7.0
15497,37.9724,57.6976,,,,,7.03
15579,37.9755,46.5855,,,,,7.01
15595,37.9810,46.1948,,,,,7.99
15623,37.9976,42.3913,,,,,8.18
15548,38.0210,56.6662,,,,,9.26
15594,38.0271,50.1808,,,,,7.11
15672,38.0283,34.6782,,,,,7.72
15593,38.0368,50.2171,,,,,7.72
15559,38.0498,55.4581,,,,,6.76
15704,38.0645,32.0987,,,,,7.58
15671,38.0666,35.7078,,,,,8.01
15670,38.0919,39.3719,,,,,8.12
15683,38.0930,40.2725,,,,,6.84
15684,38.0968,40.0853,,,,,7.67
15522,38.1008,61.8086,,,,,8.31
15558,38.1772,61.4560,,,,,7.91
15714,38.1850,39.5499,,,,,7.78
15570,38.2059,61.3784,,,,,8.13
15755,38.2193,34.5424,,,,,5.84
15620,38.2203,57.9294,,,,,8.35
15745,38.2325,37.3336,,,,,7.47
15649,38.2330,54.5445,,,,,7.89
15642,38.2349,55.3275,,,,,8.54
15641,38.2860,58.4622,,,,,7.6
15754,38.2888,41.8177,,,,,7.9
15753,38.2904,42.8962,,,,,7.15
15729,38.3043,47.7413,,,,,7.95
15640,38.3064,59.9995,,,,,7.61
236970,38.3265,56.3180,,,,,8.84
15703,38.3287,52.3090,,,,,6.66
15629,38.3358,61.5217,,,,,8.46
15690,38.3866,57.5374,,,,,8.0
15832,38.3902,31.4084,,,,,7.36
15777,38.4733,49.5060,,,,,7.77
15866,38.4760,31.5806,,,,,8.0
15728,38.4944,59.2121,,,,,6.98
15883,38.4977,31.4064,,,,,7.72
15896,38.5220,32.4520,,,,,7.65
15865,38.5346,38.7350,,,,,6.69
15830,38.5441,42.7853,,,,,7.59
232673,38.5448,52.8312,,,,,8.55
15752,38.5477,58.4055,,,,,8.77
15895,38.5591,33.7928,,,,,6.7
15894,38.5736,35.1501,,,,,7.37
232674,38.5809,53.4054,,,,,9.18
15853,38.6163,46.6934,,,,,8.32
15924,38.6374,33.9157,,,,,8.49
15682,38.6485,67.7429,,,,,7.52
15727,38.6508,64.7891,,,,,8.22
15863,38.6679,50.0658,,,,,6.98
15939,38.6798,34.0842,,,,,7.61
15923,38.6997,41.8071,,,,,8.17
15785,38.7002,60.5521,,,,,8.37
15769,38.7811,66.0494,,,,,6.93
15922,38.7984,49.8603,,,,,7.79
232677,38.7985,51.1889,,,,,9.35
15980,38.8083,40.5967,,,,,7.88
16015,38.8120,32.8640,,,,,8.11
15993,38.8223,39.1725,,,,,8.88
16014,38.8418,34.3663,,,,,8.61
16042,38.8427,30.6809,,,,,8.24
15965,38.8567,45.9342,,,,,9.22
16004,38.8662,39.6644,,,,,6.36
232678,38.8758,53.6879,,,,,9.04
15829,38.8780,63.2432,,,,,7.31
15862,38.8861,59.7923,,,,,8.95
15992,38.8914,44.6400,,,,,7.56
15851,38.8979,61.1062,,,,,8.42
15921,38.8986,54.3170,,,,,8.89
16028,38.9114,37.3123,,,,,5.72
16013,38.9259,44.1900,,,,,8.74
15850,38.9286,63.6349,,,,,7.72
16027,38.9314,43.5987,,,,,7.9
15784,38.9325,68.3678,,,,,6.64
16053,38.9550,39.5481,,,,,7.95
16070,38.9589,34.7253,,,,,6.73
16090,38.9778,31.1399,,,,,8.02
16057,38.9789,37.0583,,,,,7.42
232681,39.0402,52.4875,,,,,8.28
15964,39.0566,57.7281,,,,,8.88
15990,39.0571,55.9317,,,,,8.52
15849,39.0704,67.5129,,,,,7.25
16097,39.0787,40.2049,,,,,7.53
15937,39.1386,63.4967,,,,,7.47
16012,39.1483,57.7206,,,,,8.47
16108,39.1507,42.4005,,,,,6.8
16040,39.1530,55.9254,,,,,8.62
16187,39.1793,31.6077,,,,,6.07
16082,39.2009,51.9612,,,,,7.24
16197,39.2242,30.1727,,,,,8.73
16038,39.2304,59.8836,,,,,7.73
16176,39.2382,38.7336,,,,,5.91
16186,39.2384,37.3545,,,,,8.4
16175,39.2580,42.0626,,,,,7.28
16210,39.2597,34.2643,,,,,6.78
16220,39.2773,32.8911,,,,,6.23
16245,39.2940,30.4078,,,,,7.63
232683,39.3043,52.2161,,,,,9.35
16149,39.3121,49.2234,,,,,8.74
16107,39.3261,55.9602,,,,,8.46
16219,39.3368,39.8961,,,,,6.54
16185,39.3523,46.3548,,,,,9.24
16088,39.3589,60.0884,,,,,7.41
16037,39.3662,64.1134,,,,,7.59
15948,39.3926,69.0568,,,,,7.33
16024,39.4001,65.7453,,,,,5.8
16184,39.4004,50.2374,,,,,7.36
16036,39.4147,65.3406,,,,,8.19
16159,39.4348,55.9730,,,,,8.6
236976,39.4495,59.2421,,,,,9.07
16285,39.4608,35.1608,,,,,7.46
16067,39.4707,65.3187,,,,,7.51
16284,39.4770,38.9186,,,,,7.62
232685,39.5509,50.8681,,,,,8.84
16327,39.5743,37.7267,,,,,6.19
16066,39.5969,68.0613,,,,,7.67
16326,39.5991,39.1694,,,,,10.01
236979,39.6059,57.0462,,,,,7.99
16350,39.6165,38.0891,,,,,6.29
16397,39.6163,30.8166,,,,,7.36
16377,39.6460,34.3658,,,,,7.95
16376,39.6583,36.3388,,,,,7.78
16243,39.6587,57.8170,,,,,8.25
16396,39.6912,33.4191,,,,,6.9
16300,39.7007,50.7617,,,,,8.48
16420,39.7030,30.5403,,,,,8.55
16282,39.7089,54.4273,,,,,9.72
16386,39.7152,39.1502,,,,,7.87
16375,39.7259,43.2358,,,,,7.91
16218,39.7430,62.5915,,,,,6.66
16230,39.7647,62.5755,,,,,7.62
16385,39.7871,46.2035,,,,,7.91
16293,39.8045,58.8432,,,,,7.75
232687,39.8099,50.7838,,,,,9.26
16310,39.8460,59.0665,,,,,8.08
16384,39.8499,50.1197,,,,,8.63
16430,39.9113,44.8614,,,,,8.2
16511,39.9611,33.9492,,,,,7.54
16513,39.9627,32.8147,,,,,7.99
16509,39.9739,35.4283,,,,,9.11
16463,39.9863,44.8852,,,,,8.22
16349,40.0046,62.6020,,,,,7.42
16228,40.0087,69.0593,,,,,9.21
16559,40.0735,34.5848,,,,,7.59
16485,40.0872,49.5603,,,,,6.6
16461,40.0908,52.8041,,,,,7.57
16594,40.1091,32.3204,,,,,7.42
16508,40.1097,48.4447,,,,,8.68
16579,40.1304,36.0059,,,,,8.36
16449,40.1539,56.8439,,,,,9.02
16545,40.1539,44.0912,,,,,7.37
16448,40.1696,57.3088,,,,,7.06
16429,40.1873,61.2822,,,,,7.7
16637,40.2131,31.4191,,,,,7.73
16494,40.2602,57.8108,,,,,8.85
16495,40.2666,57.5108,,,,,9.42
16524,40.2820,56.2701,,,,,7.46
232695,40.2956,53.9035,,,,,8.94
16523,40.2986,56.7305,,,,,10.01
16577,40.3247,52.7006,,,,,9.34
16507,40.3263,59.7146,,,,,8.49
16506,40.3506,60.5533,,,,,8.54
16593,40.3663,52.6700,,,,,8.47
16656,40.3703,40.8808,,,,,8.51
16682,40.3774,34.5161,,,,,7.8
16655,40.3830,42.5942,,,,,8.49
