hd,ra,dec,flamsteed,bayer,const,propername,mag
122383,210.0154,52.9299,,,,,9.06
122599,210.0469,66.7544,,,,,8.56
122285,210.0570,34.3745,,,,,8.36
122316,210.0932,37.8712,,,,,8.78
122326,210.0976,39.0299,,,,,6.63
122345,210.0999,40.8102,,,,,8.7
122384,210.1490,40.5510,,,,,8.49
122483,210.2254,49.4690,,,,,8.41
122545,210.2558,55.4249,,,,,8.66
122404,210.2607,30.6872,,,,,8.36
122422,210.2643,32.4894,,,,,7.72
122484,210.2954,45.2858,,,,,8.53
122673,210.3024,62.5770,,,,,8.52
122546,210.3189,50.1390,,,,,8.47
122636,210.3196,59.5491,,,,,8.41
122502,210.3328,41.2917,,,,,8.46
122456,210.3430,31.5636,,,,,6.87
122601,210.3517,54.3650,,,,,9.06
122503,210.3877,32.5827,,,,,8.51
122517,210.3931,36.2242,,,,,7.53
238312,210.4382,58.8682,,,,,9.74
122574,210.4557,40.4200,,,,,6.81
122909,210.4612,68.6787,,,,,6.34
122547,210.4812,32.8259,,,,,9.48
122729,210.4861,56.3139,,,,,8.84
234101,210.5015,53.4785,,,,,9.62
122740,210.5025,57.2246,,,,,7.8
122651,210.5303,43.5591,,,,,7.68
122674,210.5437,45.9897,,,,,8.04
122675,210.5508,45.7535,,,,,6.28
122637,210.5851,36.1119,,,,,7.23
122692,210.6061,41.3613,,,,,8.53
122715,210.6214,43.9892,,,,,8.73
122652,210.6319,31.6609,,,,,7.16
123012,210.6374,67.0987,,,,,8.61
122864,210.6520,58.0104,,,,,9.08
122944,210.6957,61.6791,,,,,7.49
122865,210.7080,54.6661,,,,,8.01
122967,210.7111,62.2699,,,,,8.11
122716,210.7165,30.3258,,,,,9.13
122866,210.7490,50.9718,,,,,6.16
122813,210.7750,40.1070,,,,,8.33
122784,210.8000,32.8138,,,,,7.22
123046,210.8782,59.0694,,,,,8.79
123101,210.9063,61.6056,,,,,9.05
123174,211.0216,60.5626,,,,,8.26
123032,211.0230,46.5543,,,,,9.17
123155,211.0412,59.0072,,,,,8.18
122968,211.0473,37.3693,,,,,8.63
122969,211.0529,37.1975,,,,,8.43
234102,211.0726,51.4551,,,,,8.65
238320,211.0788,58.0153,,,,,9.72
123085,211.1017,46.2968,,,,,8.35
123133,211.1179,52.4157,,,,,7.81
123048,211.1401,34.4228,,,,,8.06
234104,211.1604,51.3520,,,,,9.65
238321,211.1629,54.8665,,,,,10.59
123300,211.2153,58.8675,,,,,7.58
123421,211.2414,66.3392,,,,,8.75
123253,211.3158,46.5917,,,,,7.7
123470,211.3164,66.4336,,,,,9.0
123338,211.3242,56.5206,,,,,7.09
123279,211.3985,44.3404,,,,,8.06
123280,211.4357,42.3783,,,,,8.64
123281,211.4431,39.9801,,,,,8.78
123301,211.4837,34.3827,,,,,8.37
234105,211.5499,49.6513,,,,,8.08
234106,211.5673,50.5049,,,,,11.14
123495,211.5673,55.4307,,,,,7.81
123422,211.5854,48.8809,,,,,7.45
123351,211.6090,30.8465,,,,,7.58
123399,211.6119,38.4176,,,,,7.97
123407,211.6660,37.2617,,,,,8.9
123518,211.6719,53.3123,,,,,7.13
123408,211.6734,34.7786,,,,,7.02
123572,211.7623,52.2123,,,,,8.32
123508,211.7709,40.7682,,,,,9.05
123573,211.7984,46.8362,,,,,8.42
123532,211.8378,42.0985,,,,,7.2
123669,211.8452,56.7211,,,,,8.55
123642,211.8586,52.7530,,,,,8.43
123533,211.8971,30.9781,,,,,8.43
123657,211.9823,43.8545,,,,,5.13
123691,211.9854,48.2108,,,,,6.8
123692,211.9912,45.9277,,,,,8.88
123670,212.0494,36.7490,,,,,8.22
123821,212.1144,51.5924,,,,,8.68
123757,212.1909,33.7998,,,,,8.49
123977,212.1921,59.3376,,,,,6.47
123898,212.2183,50.6242,,,,,8.71
123875,212.2275,46.1342,,,,,9.28
123783,212.2286,32.0190,,,,,8.16
123874,212.2343,47.2348,,,,,9.07
123876,212.2611,43.7428,,,,,7.7
238329,212.2912,57.3901,,,,,9.48
124169,212.3330,65.5585,,,,,8.35
123913,212.3546,40.0393,,,,,7.98
124290,212.3605,69.5904,,,,,7.33
123914,212.3714,38.6909,,,,,8.95
123944,212.4354,37.3300,,,,,7.59
123929,212.4375,31.2566,,,,,7.28
123962,212.4856,35.0818,,,,,8.93
124018,212.4989,40.7782,,,,,7.15
124101,212.5002,52.2530,,,,,7.88
124369,212.5368,68.8634,,,,,6.54
124137,212.5500,52.0973,,,,,8.98
124033,212.5832,35.4480,,,,,8.8
124085,212.6075,39.5263,,,,,7.97
124086,212.6209,38.0040,,,,,8.29
124422,212.6217,69.3591,,,,,8.27
124102,212.6406,37.4929,,,,,8.51
234110,212.6509,49.4541,,,,,8.82
124215,212.6627,53.3720,,,,,8.34
124170,212.7184,42.1667,,,,,8.63
124370,212.7211,62.5222,,,,,8.28
124138,212.7386,31.8736,,,,,7.42
124185,212.7513,38.5936,,,,,9.12
124345,212.7517,60.4075,,,,,8.03
124319,212.7556,58.5490,,,,,6.73
124186,212.8130,32.2959,,,,,6.14
124330,212.8221,54.4091,,,,,7.88
124331,212.8573,52.7400,,,,,9.34
124243,212.8961,35.4083,,,,,8.98
124291,212.9046,42.3407,,,,,6.88
124473,212.9293,60.4740,,,,,8.11
124320,212.9888,38.8312,,,,,8.84
124730,213.0168,69.4325,,,,,5.18
124371,213.0407,42.4119,,,,,8.23
124458,213.0555,54.8832,,,,,8.93
124399,213.0610,44.1896,,,,,7.74
124752,213.1121,67.5862,,,,,8.52
124474,213.1510,45.1979,,,,,9.22
124753,213.1922,64.9230,,,,,7.68
124440,213.2207,34.9049,,,,,8.77
124585,213.2209,52.7225,,,,,8.95
234114,213.2283,50.3670,,,,,9.0
124423,213.2339,30.1110,,,,,8.82
124568,213.2345,50.7129,,,,,7.81
124459,213.2405,35.6006,,,,,8.07
124604,213.2436,55.5563,,,,,9.69
124441,213.2471,31.5776,,,,,8.23
124640,213.2534,55.3254,,,,,8.33
124846,213.3339,64.2458,,,,,8.28
124818,213.3418,62.7046,,,,,7.85
124754,213.4040,55.3698,,,,,9.15
124693,213.4165,51.2965,,,,,8.47
124793,213.4199,58.4968,,,,,8.35
124794,213.4302,58.1151,,,,,8.33
124624,213.4423,37.5733,,,,,7.99
124586,213.4426,31.1953,,,,,7.5
124795,213.4460,56.3185,,,,,8.67
124641,213.4485,41.1876,,,,,7.99
124694,213.4640,46.3252,,,,,7.17
124863,213.4659,59.8761,,,,,9.09
124656,213.4688,38.8199,,,,,8.68
124642,213.4880,30.2172,,,,,8.03
124731,213.4950,45.4241,,,,,7.3
124676,213.5180,37.3442,,,,,8.96
124695,213.5199,39.1113,,,,,8.44
124819,213.5224,54.6375,,,,,7.63
124696,213.5479,35.6036,,,,,6.91
124697,213.5681,33.9283,,,,,8.71
124711,213.5897,35.5416,,,,,8.56
124755,213.5981,41.5188,,,,,6.23
124796,213.6390,39.2764,,,,,7.38
124896,213.7554,44.3587,,,,,8.13
125074,213.7570,61.3011,,,,,8.94
124952,213.8005,46.9741,,,,,8.48
124984,213.8165,51.0764,,,,,8.33
125019,213.8208,52.5359,,,,,6.56
125020,213.8664,50.4402,,,,,7.62
124968,213.8971,39.6765,,,,,7.47
125139,213.9006,58.7515,,,,,9.61
125075,213.9239,50.9912,,,,,7.93
124985,213.9453,37.0454,,,,,8.58
124969,213.9537,34.5862,,,,,8.53
125120,213.9842,53.4488,,,,,8.91
124997,213.9925,34.4376,,,,,8.26
125306,213.9987,64.8532,,,,,7.33
125193,213.9995,56.6891,,,,,6.68
125076,214.0100,45.5663,,,,,6.5
125141,214.0226,50.1692,,,,,7.78
125372,214.0330,67.6893,,,,,7.96
125229,214.0354,56.7127,,,,,7.07
125178,214.0396,52.9379,,,,,8.83
125259,214.0727,58.3894,,,,,8.54
125179,214.0884,50.5263,,,,,8.03
125112,214.1014,37.1300,,,,,7.86
125111,214.1012,39.7447,,,,,6.38
125272,214.1094,58.0831,,,,,8.07
125121,214.1140,40.4032,,,,,8.62
125347,214.1231,63.0643,,,,,8.32
125260,214.1271,55.2984,,,,,6.9
125113,214.1414,32.2084,,,,,6.73
125142,214.1559,37.7514,,,,,8.61
125122,214.1750,32.1663,,,,,8.2
125273,214.1866,53.2636,,,,,7.85
125307,214.2627,50.9959,,,,,8.48
125333,214.2659,54.5429,,,,,7.0
125274,214.2945,43.5552,,,,,7.96
125262,214.3002,42.2082,,,,,8.73
125230,214.3297,33.8926,,,,,8.78
125556,214.3329,66.7942,,,,,8.99
125349,214.3381,51.3074,,,,,6.19
125275,214.3442,40.3738,,,,,8.93
125373,214.4352,44.7369,,,,,9.13
125672,214.4406,68.7520,,,,,7.53
125435,214.4427,51.8579,,,,,7.0
125308,214.4447,33.2551,,,,,7.56
125576,214.4469,62.7579,,,,,8.43
125469,214.4496,55.4254,,,,,6.88
125406,214.4550,48.0020,,,,,6.32
125725,214.4702,69.2343,,,,,8.16
238338,214.4820,55.2030,,,,,9.75
125374,214.4916,39.9127,,,,,7.49
125375,214.4966,37.6584,,,,,8.13
125390,214.5388,38.9670,,,,,8.21
125407,214.6030,34.2066,,,,,9.02
125557,214.6298,52.0333,,,,,6.91
125503,214.6313,46.0894,,,,,8.58
125656,214.6567,61.9590,,,,,8.29
125577,214.6569,53.9407,,,,,7.83
125657,214.6927,58.9974,,,,,8.64
125558,214.7184,48.5924,,,,,7.1
125538,214.7320,38.7674,,,,,6.86
125632,214.7330,54.8638,,,,,6.47
125547,214.7382,42.0049,,,,,7.08
125706,214.7884,59.3021,,,,,8.72
125795,214.8009,64.3700,,,,,8.01
125607,214.8634,37.6100,,,,,8.09
125917,214.8695,67.0942,,,,,8.22
125750,214.8726,57.4064,,,,,9.14
234126,214.8744,52.4016,,,,,9.01
125642,214.9489,38.7941,,,,,6.33
125726,214.9687,49.2991,,,,,8.18
126028,214.9787,67.7825,,,,,6.95
125658,215.0361,30.4291,,,,,6.45
125959,215.0546,63.2093,,,,,8.4
126048,215.0608,66.8944,,,,,8.21
125796,215.0732,48.5070,,,,,7.4
238341,215.0766,54.5052,,,,,9.31
125708,215.0941,33.2855,,,,,8.84
125857,215.1000,52.1727,,,,,7.95
125727,215.1216,33.5804,,,,,9.09
238343,215.1350,54.6768,,,,,9.07
125797,215.1517,42.4348,,,,,9.52
234129,215.1700,49.8384,,,,,9.1
125960,215.1785,57.1812,,,,,8.26
125798,215.2114,36.3924,,,,,7.35
125799,215.2379,33.2904,,,,,8.01
125858,215.2702,38.9876,,,,,7.92
126228,215.2823,67.8029,,,,,7.29
125874,215.2870,37.4010,,,,,8.9
126168,215.2888,65.3635,,,,,7.25
126288,215.2901,69.6557,,,,,9.67
125919,215.3059,45.3115,,,,,8.96
126049,215.3641,53.8975,,,,,8.76
126049,215.3708,53.8981,,,,,8.85
125961,215.4074,39.5714,,,,,8.42
126007,215.4358,43.9966,,,,,8.72
126006,215.4430,44.5652,,,,,9.28
126138,215.4994,53.5212,,,,,7.55
126126,215.5050,51.1114,,,,,7.82
126186,215.5060,57.6146,,,,,8.46
126029,215.5580,35.6488,,,,,8.13
126080,215.5738,41.4506,,,,,8.68
126409,215.5930,66.5463,,,,,8.0
126229,215.5958,56.8876,,,,,8.76
126323,215.6205,60.9657,,,,,7.4
126244,215.6234,55.8701,,,,,8.22
126139,215.6250,43.2101,,,,,8.29
126324,215.6578,59.7796,,,,,7.66
126081,215.6593,32.5035,,,,,7.07
126140,215.6747,38.4818,,,,,8.86
126439,215.6956,64.2760,,,,,7.66
126199,215.7028,46.1161,,,,,8.53
126289,215.7205,53.8104,,,,,9.3
126210,215.8503,33.5719,,,,,8.53
126469,215.8518,61.3822,,,,,8.68
126245,215.8528,36.8596,,,,,8.63
126266,215.8640,37.2066,,,,,7.36
126267,215.8677,36.2500,,,,,8.81
126265,215.8805,39.3278,,,,,7.21
126304,215.8913,43.4587,,,,,7.6
126378,215.9023,49.4051,,,,,7.18
126581,215.9174,64.7462,,,,,7.6
126326,215.9246,40.8444,,,,,6.72
126551,215.9307,61.9371,,,,,8.31
126470,215.9549,55.5795,,,,,8.51
126379,215.9604,42.7091,,,,,8.06
234132,215.9854,49.8690,,,,,9.17
126452,216.0232,49.5323,,,,,7.22
126394,216.0286,41.0394,,,,,7.74
126453,216.0322,46.7697,,,,,7.93
126425,216.0561,42.6616,,,,,8.3
126481,216.0661,50.2492,,,,,8.97
126426,216.0683,41.7290,,,,,8.79
238349,216.0739,56.1462,,,,,9.46
126717,216.1178,63.9850,,,,,8.58
126530,216.1306,49.2970,,,,,8.48
126531,216.1611,47.8250,,,,,9.73
