hd,ra,dec,flamsteed,bayer,const,propername,mag
164028,270.0003,-20.3395,,,,,6.22
164002,270.0034,-22.5484,,,,,7.38
164103,270.0403,-14.7903,,,,,8.11
164104,270.0534,-16.0667,,,,,7.63
164019,270.0831,-28.6207,,,,,9.26
164164,270.0832,-11.2597,,,,,9.08
164144,270.0854,-14.2080,,,,,7.96
164220,270.0995,-6.6160,,,,,8.43
164185,270.1014,-7.9453,,,,,9.11
164124,270.1031,-19.2310,,,,,7.89
164165,270.1118,-12.9881,,,,,7.45
164123,270.1200,-18.5789,,,,,8.29
164286,270.1387,-2.3060,,,,,8.86
164287,270.1430,-3.9795,,,,,7.93
164188,270.1610,-15.8024,,,,,8.68
164223,270.1714,-15.0640,,,,,8.97
164222,270.1817,-13.7802,,,,,8.05
164377,270.2383,-2.5789,,,,,7.53
164224,270.2401,-20.9881,,,,,8.49
164376,270.2448,-2.0348,,,,,9.39
164378,270.2599,-6.1023,,,,,8.73
316800,270.2679,-27.7388,,,,,9.64
164263,270.2745,-19.9673,,,,,8.27
164266,270.3339,-24.6322,,,,,8.42
164359,270.4130,-22.1317,,,,,7.53
164483,270.4382,-9.0468,,,,,9.97
164315,270.4452,-25.6264,,,,,10.57
164438,270.4678,-19.1061,,,,,7.48
164402,270.4766,-22.7803,,,,,5.72
164485,270.4859,-13.1473,,,,,8.31
164513,270.5442,-16.2253,,,,,8.42
164491,270.5916,-21.9631,,,,,8.7
164579,270.5927,-12.3184,,,,,7.66
164634,270.5952,-5.7353,,,,,7.74
164492,270.5981,-23.0308,,,,,7.22
164616,270.6007,-10.1127,,,,,9.07
312502,270.6179,-19.1736,,,,,11.11
164674,270.6188,-3.1573,,,,,6.75
316948,270.6386,-27.7797,,,,,9.85
164581,270.6555,-20.7376,,,,,6.78
164619,270.6762,-17.5224,,,,,7.95
164716,270.6928,-5.3581,,,,,6.74
164760,270.6977,-1.3364,,,,,7.97
164761,270.7050,-1.4887,,,,,9.52
164562,270.7262,-27.8267,,,,,6.69
164762,270.7453,-6.9123,,,,,9.22
164637,270.7571,-22.7185,,,,,6.73
164789,270.7681,-8.3402,,,,,7.72
164700,270.7753,-17.4139,,,,,7.59
164813,270.7760,-4.3879,,,,,9.23
164763,270.7769,-7.6684,,,,,8.34
164604,270.7789,-28.5606,,,,,9.62
164828,270.8221,-8.2501,,,,,8.6
164738,270.8410,-17.6101,,,,,7.21
164680,270.8417,-25.9164,,,,,8.31
164877,270.8475,-3.7273,,,,,8.87
164742,270.9226,-27.0981,,,,,8.58
164856,270.9276,-12.7698,,,,,9.05
164741,270.9337,-25.3125,,,,,9.01
164768,270.9537,-26.8397,,,,,9.65
164843,270.9839,-18.5346,,,,,8.83
164844,271.0122,-22.5660,,,,,8.27
315032,271.0626,-24.3910,,,,,9.19
164866,271.0763,-26.9927,,,,,9.37
165011,271.0852,-10.9105,,,,,7.63
164945,271.0891,-17.3535,,,,,7.51
315033,271.0968,-24.4380,,,,,8.93
313696,271.1013,-22.4386,,,,,9.96
165049,271.1787,-15.3623,,,,,8.15
164972,271.2020,-25.6057,,,,,7.2
165033,271.2074,-20.8215,,,,,8.82
165098,271.2394,-15.2887,,,,,7.9
165016,271.2425,-24.6808,,,,,7.33
165177,271.2447,-6.3506,,,,,8.61
165222,271.2816,-3.0313,,,,,9.37
165052,271.2940,-24.3986,,,,,6.86
165200,271.2961,-9.5783,,,,,8.68
165054,271.3187,-28.6863,,,,,8.47
165131,271.3447,-21.6732,,,,,8.42
313846,271.3572,-23.0056,,,,,9.86
165244,271.3804,-11.0201,,,,,7.36
165343,271.3823,-0.0224,,,,,8.46
165316,271.3851,-1.9656,,,,,8.27
165202,271.3888,-19.7542,,,,,7.05
165317,271.4179,-5.6133,,,,,9.55
165204,271.4447,-23.5177,,,,,9.14
165155,271.4889,-29.9173,,,,,9.36
165319,271.4952,-14.1981,,,,,7.92
165360,271.5067,-8.1086,,,,,7.09
165437,271.5226,-0.3587,,,,,9.08
165361,271.5280,-12.3515,,,,,9.33
165402,271.5308,-8.3240,,,,,5.84
165462,271.5309,-0.4461,,,,,6.32
165269,271.5573,-27.4927,,,,,7.29
165438,271.5633,-4.7513,,,,,5.74
165290,271.5721,-26.2841,,,,,9.01
165439,271.5882,-6.7198,,,,,9.44
165303,271.6014,-26.1990,,,,,8.86
165512,271.6126,-1.1527,,,,,9.11
165405,271.6297,-19.0676,,,,,8.97
165345,271.6411,-23.9453,,,,,8.38
165442,271.6428,-14.9730,,,,,7.93
165421,271.6783,-18.9841,,,,,8.01
165515,271.6905,-11.4821,,,,,9.16
165365,271.6908,-28.3638,,,,,7.1
165407,271.6922,-22.4646,,,,,7.7
165446,271.7133,-21.5053,,,,,7.93
165383,271.7310,-29.0747,,,,,7.79
165409,271.7316,-26.2943,,,,,9.59
165610,271.7327,-3.2335,,,,,7.03
165609,271.7422,-2.1282,,,,,8.91
165426,271.7568,-27.1021,,,,,9.02
165546,271.7596,-13.2359,,,,,8.87
165651,271.7753,-1.7705,,,,,8.23
165516,271.7973,-21.4439,,,,,6.22
165528,271.8040,-18.9058,,,,,10.31
165553,271.8342,-21.2016,,,,,7.67
165630,271.8589,-14.0670,,,,,8.6
165487,271.8594,-29.4758,,,,,8.26
165554,271.8670,-23.3322,,,,,9.14
317084,271.8696,-28.5066,,,,,10.04
