hd,ra,dec,flamsteed,bayer,const,propername,mag
16639,40.1128,13.5272,,,,,7.52
16629,40.1322,21.1878,,,,,7.92
16646,40.1378,18.5998,,,,,8.1
16672,40.1400,1.8663,,,,,7.62
16644,40.1665,21.2224,,,,,8.38
16638,40.1762,26.6223,,,,,7.55
16708,40.1973,2.8985,,,,,7.08
16686,40.1973,10.3507,,,,,9.14
16707,40.2269,8.2403,,,,,8.44
16694,40.2775,18.8002,,,,,7.04
16683,40.2948,25.6145,,,,,8.16
16684,40.3108,24.7233,,,,,9.58
16731,40.3329,16.0401,,,,,8.79
16763,40.3400,4.4278,,,,,6.99
16762,40.3489,8.5272,,,,,7.25
16748,40.3705,15.6415,,,,,8.92
16786,40.3761,0.5460,,,,,6.69
16730,40.3774,22.2446,,,,,8.16
16729,40.4199,26.9414,,,,,8.25
16835,40.4957,0.5504,,,,,7.59
16802,40.5004,10.5448,,,,,6.52
16791,40.5100,17.7571,,,,,7.64
16823,40.5245,6.8806,,,,,8.73
16822,40.5729,12.8461,,,,,8.6
16821,40.5847,16.9591,,,,,7.98
16847,40.6204,15.2170,,,,,8.01
16861,40.6206,10.7417,,,,,6.32
16883,40.7543,20.2306,,,,,7.65
16869,40.7702,27.0041,,,,,8.05
16971,40.8270,1.7301,,,,,7.79
16909,40.8371,19.4292,,,,,8.23
16944,40.9083,24.0729,,,,,7.57
16969,40.9124,17.5485,,,,,7.29
16956,40.9212,21.1471,,,,,7.8
16981,40.9373,13.2902,,,,,8.1
16984,40.9508,12.0297,,,,,8.22
16983,40.9547,16.1039,,,,,8.56
17012,40.9577,2.8172,,,,,7.69
16955,40.9635,25.6383,,,,,6.35
17010,40.9647,6.2587,,,,,9.34
17009,41.0028,15.5791,,,,,8.49
17030,41.0386,7.3871,,,,,8.37
17018,41.0419,15.0710,,,,,8.14
17047,41.1071,9.2300,,,,,8.81
17008,41.1249,28.0150,,,,,7.94
17078,41.1304,0.3751,,,,,9.27
17065,41.1359,5.6578,,,,,7.75
17007,41.1535,29.4602,,,,,7.14
17095,41.1774,5.7609,,,,,8.55
17035,41.1877,24.1844,,,,,8.21
17046,41.2006,21.6141,,,,,7.78
17106,41.2190,7.2168,,,,,9.41
17055,41.2381,23.3677,,,,,9.11
17104,41.2600,14.2376,,,,,7.79
17105,41.2820,13.1653,,,,,8.06
17054,41.2884,28.8567,,,,,8.45
17163,41.3371,4.7116,,,,,6.04
17177,41.3441,1.4473,,,,,9.11
17150,41.3580,13.9320,,,,,8.45
17162,41.3858,10.8089,,,,,9.19
17176,41.4295,17.0212,,,,,7.24
17160,41.4493,20.6927,,,,,7.66
17250,41.5609,5.5926,,,,,7.88
17190,41.5633,25.6499,,,,,7.89
17229,41.5686,15.0078,,,,,7.89
17230,41.5720,11.7752,,,,,8.59
17221,41.5846,18.8379,,,,,8.29
17285,41.7204,12.2606,,,,,7.52
17293,41.7510,12.4498,,,,,8.91
17284,41.7840,22.6039,,,,,8.54
17283,41.8026,26.7384,,,,,7.87
17309,41.8141,22.9603,,,,,7.19
17333,41.8345,17.2843,,,,,8.57
17364,41.8459,9.3077,,,,,7.68
17334,41.8546,17.2099,,,,,8.51
17397,41.8623,1.0594,,,,,7.93
17332,41.8642,19.3718,,,,,6.9
17317,41.8668,21.3453,,,,,8.61
17384,41.8696,3.3210,,,,,8.93
17331,41.8764,23.6367,,,,,7.46
17363,41.8884,18.5104,,,,,7.92
17383,41.9062,10.2263,,,,,9.06
17369,41.9085,15.2313,,,,,7.48
17330,41.9109,29.6785,,,,,7.1
17417,41.9162,1.7054,,,,,7.8
17422,41.9956,8.8992,,,,,9.16
17414,41.9976,15.5080,,,,,6.67
17368,42.0020,29.0448,,,,,8.92
17382,42.0380,27.0686,,,,,7.56
17446,42.0823,17.5094,,,,,8.88
17435,42.0834,20.0102,,,,,8.38
17434,42.1391,25.2961,,,,,7.99
17487,42.1416,8.9197,,,,,8.74
17472,42.1898,25.0768,,,,,7.46
17471,42.1912,25.1881,,,,,5.89
17499,42.1950,14.6136,,,,,8.19
17544,42.2422,4.0800,,,,,8.51
17511,42.2882,21.2592,,,,,8.85
17531,42.2996,18.7298,,,,,7.94
17616,42.4079,0.9210,,,,,6.82
17613,42.4682,8.9396,,,,,8.74
17608,42.4728,12.6556,,,,,8.19
17639,42.5541,13.7105,,,,,8.14
17607,42.5579,25.3336,,,,,7.51
17650,42.5761,11.6147,,,,,8.78
